angle_1,velocity_1 angle_2,velocity_2
-1.63138,0,1.83504,0
-1.63138,0,1.83501,0.0697778
-1.63138,0,1.83492,0
-1.63138,0,1.83495,-0.0872222
-1.63138,0,1.83507,0
-1.63138,0,1.8351,0.0610556
-1.63138,0,1.83492,0
-1.63138,0,1.83492,0
-1.63138,0,1.83501,-0.0377963
-1.63138,0,1.83504,0.00581481
-1.63138,0,1.83495,0
-1.63138,0,1.83492,-0.0232593
-1.63138,0,1.83501,-0.0290741
-1.63138,0,1.83504,0
-1.63138,0,1.83495,0.0377963
-1.63138,0,1.83492,0
-1.63138,0,1.83495,-0.0377963
-1.63138,0,1.83507,0
-1.63138,0,1.83504,0.0872222
-1.63138,0,1.83489,0
-1.63138,0,1.83489,-0.0697778
-1.63138,0,1.83501,0
-1.63138,0,1.83504,0.00581481
-1.63138,0,1.83495,0
-1.63138,0,1.83492,0
-1.63138,0,1.83501,-0.014537
-1.63138,0,1.83507,0
-1.63138,0,1.83498,0.014537
-1.63138,0,1.83489,0
-1.63138,0,1.83495,-0.0872222
-1.63138,0,1.83504,0
-1.63138,0,1.83507,0.0785
-1.63138,0,1.83492,0
-1.63138,0,1.83489,-0.0785
-1.63138,0,1.83501,-0.00581481
-1.63138,0,1.83504,0.0697778
-1.63138,0,1.83492,0.0377963
-1.63138,0,1.83489,-0.0872222
-1.63138,0,1.83501,0
-1.63138,0,1.83507,0
-1.63138,0,1.83495,0.0610556
-1.63138,0,1.83492,0
-1.63138,0,1.83498,-0.0785
-1.63138,0,1.83507,0
-1.63138,0,1.83504,0.0872222
-1.63138,0,1.83489,0
-1.63138,0,1.83489,-0.014537
-1.63138,0,1.83498,-0.0232593
-1.63138,0,1.83501,0
-1.63138,0,1.83495,0.0465185
-1.63138,0,1.83489,0
-1.63138,0,1.83492,-0.0465185
-1.63138,0,1.83501,0
-1.63138,0,1.83501,0.0697778
-1.63138,0,1.83489,0
-1.63138,0,1.83492,-0.0785
-1.63138,0,1.83507,-0.0377963
-1.63138,0,1.8351,0.0872222
-1.63138,0,1.83498,0.0290741
-1.63138,0,1.83492,-0.0290741
-1.63138,0,1.83504,0
-1.63138,0,1.83504,0
-1.63138,0,1.83498,0.0465185
-1.63138,0,1.83492,0
-1.63138,0,1.83495,-0.0552407
-1.63138,0,1.83504,0
-1.63138,0,1.83504,0.0552407
-1.63138,0,1.83495,0.0290741
-1.63138,0,1.83492,0
-1.63138,0,1.83498,-0.0552407
-1.63138,0,1.83501,0
-1.63138,0,1.83498,0.0610556
-1.63138,0,1.83492,0
-1.63138,0,1.83498,-0.0377963
-1.63138,0,1.83504,0
-1.63138,0,1.83501,0.0697778
-1.63138,0,1.83492,0
-1.63138,0,1.83492,-0.0785
-1.63138,0,1.83504,0
-1.63138,0,1.83504,0.0290741
-1.63138,0,1.83495,0.0377963
-1.63138,0,1.83492,0
-1.63138,0,1.83498,-0.00581481
-1.63138,0,1.83501,0
-1.63138,0,1.83495,0.00581481
-1.63138,0,1.83492,-0.0465185
-1.63138,0,1.83504,-0.0552407
-1.63138,0,1.83507,0
-1.63138,0,1.83504,0.0377963
-1.63138,0,1.83495,0
-1.63138,0,1.83495,0
-1.63138,0,1.83501,0
-1.63138,0,1.83504,0
-1.63138,0,1.83504,0.0290741
-1.63138,0,1.83495,0
-1.63138,0,1.83495,-0.0697778
-1.63138,0,1.83501,-0.0290741
-1.63138,0,1.83504,0
-1.63138,0,1.83501,0
-1.63138,0,1.83495,0
-1.63138,0,1.83498,-0.0232593
-1.63138,0,1.83504,0
-1.63138,0,1.83501,0.0697778
-1.63138,0,1.83492,0
-1.63138,0,1.83495,-0.0465185
-1.63138,0,1.83504,0
-1.63138,0,1.83504,0.00581481
-1.63138,0,1.83498,0
-1.63138,0,1.83495,0
-1.63138,0,1.83498,-0.0377963
-1.63138,0,1.83504,0
-1.63138,0,1.83501,0.0610556
-1.63138,0,1.83495,0
-1.63138,0,1.83498,-0.014537
-1.63138,0,1.83504,0
-1.63138,0,1.83501,0.0290741
-1.63138,0,1.83495,0
-1.63138,0,1.83498,-0.0465185
-1.63138,0,1.83504,0
-1.63138,0,1.83501,0.014537
-1.63138,0,1.83495,0
-1.63138,0,1.83501,0
-1.63138,0,1.83504,0.0785
-1.63138,0,1.83492,0
-1.63138,0,1.83489,-0.0465185
-1.63138,0,1.83501,0
-1.63138,0,1.83501,0.0290741
-1.63138,0,1.83492,0
-1.63138,0,1.83492,-0.0290741
-1.63138,0,1.83498,0
-1.63138,0,1.83498,0
-1.63138,0,1.83495,0
-1.63138,0,1.83495,-0.0377963
-1.63138,0,1.83504,0
-1.63138,0,1.83504,0.0697778
-1.63138,0,1.83492,0
-1.63138,0,1.83489,0
-1.63138,0,1.83495,-0.0377963
-1.63138,0,1.83501,0
-1.63138,0,1.83495,0.0552407
-1.63138,0,1.83492,-0.0232593
-1.63138,0,1.83501,0
-1.63138,0,1.83501,0.0785
-1.63138,0,1.83489,0
-1.63138,0,1.83489,-0.0872222
-1.63138,0,1.83501,-0.00581481
-1.63138,0,1.83504,0.0232593
-1.63138,0,1.83492,0.00581481
-1.63138,0,1.83489,0
-1.63138,0,1.83492,-0.093037
-1.63138,0,1.83507,0
-1.63138,0,1.83507,0.0610556
-1.63138,0,1.83495,0.0552407
-1.63138,0,1.83489,-0.0552407
-1.63138,0,1.83501,-0.0290741
-1.63138,0,1.83504,0.0552407
-1.63138,0,1.83495,0.0290741
-1.63138,0,1.83489,-0.0610556
-1.63138,0,1.83501,0
-1.63138,0,1.83507,0
-1.63138,0,1.83495,0.0377963
-1.63138,0,1.83489,0
-1.63138,0,1.83495,-0.0785
-1.63138,0,1.83507,0
-1.63138,0,1.83507,0.0872222
-1.63138,0,1.83492,0.0232593
-1.63138,0,1.83489,-0.0697778
-1.63138,0,1.83504,-0.00581481
-1.63138,0,1.83507,0.0552407
-1.63138,0,1.83495,0
-1.63138,0,1.83492,-0.0610556
-1.63138,0,1.83501,0
-1.63138,0,1.83504,0
-1.63138,0,1.83498,0.0552407
-1.63138,0,1.83492,0
-1.63138,0,1.83495,-0.0552407
-1.63138,0,1.83501,0
-1.63138,0,1.83501,0.0552407
-1.63138,0,1.83495,0
-1.63138,0,1.83495,-0.0610556
-1.63138,0,1.83501,0
-1.63138,0,1.83498,0.0697778
-1.63138,0,1.83492,0
-1.63138,0,1.83495,-0.0232593
-1.63138,0,1.83501,0
-1.63138,0,1.83501,0.0697778
-1.63138,0,1.83492,0
-1.63138,0,1.83492,-0.0785
-1.63138,0,1.83504,-0.0552407
-1.63138,0,1.83507,0
-1.63138,0,1.83501,0.0377963
-1.63138,0,1.83492,0
-1.63138,0,1.83495,-0.014537
-1.63138,0,1.83504,0.0232593
-1.63138,0,1.83495,0.0465185
-1.63138,0,1.83492,-0.0290741
-1.63138,0,1.83504,-0.0610556
-1.63138,0,1.83507,0.0610556
-1.63138,0,1.83495,0.0552407
-1.63138,0,1.83489,0
-1.63138,0,1.83489,-0.0785
-1.63138,0,1.83501,0
-1.63138,0,1.83501,0.0610556
-1.63138,0,1.83492,0
-1.63138,0,1.83492,-0.0552407
-1.63138,0,1.83501,-0.0552407
-1.63138,0,1.83504,0.014537
-1.63138,0,1.83495,0
-1.63138,0,1.83492,-0.0552407
-1.63138,0,1.83504,0
-1.63138,0,1.83504,0.0610556
-1.63138,0,1.83495,0
-1.63138,0,1.83492,0
-1.63138,0,1.83501,-0.0465185
-1.63138,0,1.83504,0.014537
-1.63138,0,1.83495,0
-1.63138,0,1.83495,0
-1.63138,0,1.83504,0
-1.63138,0,1.83504,0.0872222
-1.63138,0,1.83495,0.0377963
-1.63138,0,1.83489,-0.0610556
-1.63138,0,1.83501,0
-1.63138,0,1.83504,0.0377963
-1.63138,0,1.83495,0.0552407
-1.63138,0,1.83489,0
-1.63138,0,1.83495,-0.0290741
-1.63138,0,1.83504,0
-1.63138,0,1.83504,0.0552407
-1.63138,0,1.83492,0
-1.63138,0,1.83492,-0.0697778
-1.63138,0,1.83504,0
-1.63138,0,1.83504,0.0785
-1.63138,0,1.83492,0.0232593
-1.63138,0,1.83486,0
-1.63135,0,1.83489,-0.0785
-1.63135,0,1.83501,0
-1.63135,0,1.83501,0.0872222
-1.63135,0,1.83489,0.0552407
-1.63135,0,1.83486,-0.0872222
-1.63135,0,1.83501,0
-1.63135,0,1.83504,0.093037
-1.63135,0,1.83489,0.0377963
-1.63135,0,1.83486,-0.0552407
-1.63135,0,1.83498,-0.0610556
-1.63135,0,1.83501,0
-1.63135,0,1.83495,0.0290741
-1.63135,0,1.83489,-0.0232593
-1.63135,0,1.83498,-0.0290741
-1.63135,0.0290741,1.83501,0.0552407
-1.63132,0,1.83489,0
-1.63132,0,1.83486,-0.0610556
-1.63132,0,1.83495,-0.00581481
-1.63132,0,1.83498,0.0552407
-1.63132,0,1.83486,0.00581481
-1.63132,0,1.83484,0
-1.63132,0,1.83486,-0.0552407
-1.63132,0,1.83498,0
-1.63132,0,1.83501,0.0872222
-1.63132,0,1.83489,0.00581481
-1.63132,0,1.83486,-0.0290741
-1.63132,0.0465185,1.83495,-0.0552407
-1.63129,0,1.83495,0
-1.63129,0,1.83486,0.0377963
-1.63129,0,1.83481,0
-1.63129,0,1.83486,-0.0697778
-1.63129,0,1.83495,0
-1.63129,0,1.83495,0.0552407
-1.63129,0,1.83484,0
-1.63129,0,1.83484,-0.0785
-1.63129,0,1.83495,-0.0290741
-1.63129,0,1.83498,0
-1.63129,0,1.83492,0.0552407
-1.63129,0,1.83484,0
-1.63129,0,1.83492,-0.0290741
-1.63129,0,1.83495,0
-1.63129,0,1.83486,0.0290741
-1.63129,0,1.83481,-0.0610556
-1.63129,0,1.83492,-0.0697778
-1.63129,0,1.83498,0
-1.63129,0,1.83498,0.0785
-1.63129,0,1.83486,0
-1.63129,0,1.83484,-0.0610556
-1.63129,0,1.83495,0
-1.63129,0,1.83495,0
-1.63129,0,1.83492,0.0697778
-1.63129,0,1.83486,0
-1.63129,0,1.83489,-0.0232593
-1.63129,0,1.83495,0
-1.63129,0,1.83495,0.0785
-1.63129,0,1.83484,0
-1.63129,0,1.83484,-0.0785
-1.63129,0,1.83495,0
-1.63129,0,1.83495,0
-1.63129,0,1.83489,0
-1.63129,0,1.83486,0
-1.63129,0,1.83489,-0.0377963
-1.63129,0,1.83495,0
-1.63129,0,1.83495,0.0697778
-1.63129,0,1.83484,0
-1.63129,0,1.83486,-0.0872222
-1.63129,0,1.83498,0
-1.63129,0,1.83498,0.0552407
-1.63129,0,1.83489,0.0552407
-1.63129,0,1.83486,0
-1.63129,0,1.83495,0
-1.63129,0,1.83495,0.00581481
-1.63129,0,1.83489,0
-1.63129,0,1.83486,0
-1.63126,0.0290741,1.83489,-0.0552407
-1.63126,0,1.83492,0
-1.63126,0,1.83489,0.0465185
-1.63126,0,1.83484,0
-1.63126,0,1.83484,-0.0232593
-1.63126,0,1.83492,0
-1.63126,0,1.83492,0
-1.63126,0,1.83489,0.014537
-1.63126,0,1.83484,0
-1.63126,0,1.83486,-0.0290741
-1.63126,0,1.83492,0
-1.63126,0,1.83492,0.0610556
-1.63126,0,1.83484,0
-1.63126,0,1.83484,-0.0610556
-1.63126,0,1.83495,0
-1.63126,0,1.83495,0.0785
-1.63126,0,1.83484,0.0290741
-1.63126,0.0290741,1.83481,0
-1.63123,0,1.83486,-0.0552407
-1.63123,0,1.83489,0
-1.63123,0,1.83486,0.0552407
-1.63123,0,1.83481,0
-1.63123,0,1.83486,-0.0610556
-1.63123,0,1.83489,0.0552407
-1.63123,0,1.83481,0.0290741
-1.63123,0,1.83478,-0.0377963
-1.6312,0.014537,1.83486,-0.0232593
-1.6312,0,1.83489,0.093037
-1.6312,0,1.83475,0.0232593
-1.6312,0,1.83472,0
-1.6312,0,1.83484,-0.014537
-1.6312,0,1.83486,0.00581481
-1.6312,0,1.83478,0.0377963
-1.6312,0,1.83475,0
-1.6312,0,1.83484,0
-1.6312,0,1.83486,0
-1.6312,0,1.83478,0.0552407
-1.6312,0,1.83472,-0.0785
-1.6312,0,1.83484,-0.0232593
-1.6312,0,1.83489,0
-1.6312,0.0290741,1.83484,0.0377963
-1.63117,0.00581481,1.83469,0
-1.63114,0,1.83466,-0.0697778
-1.63114,0,1.83481,-0.0232593
-1.63114,0,1.83484,0.0872222
-1.63114,0,1.83469,0
-1.63114,0,1.83466,-0.0697778
-1.63114,0,1.83478,0
-1.63114,0,1.83481,0
-1.63114,0,1.83475,0.0552407
-1.63114,0,1.83469,-0.00581481
-1.63114,0.0290741,1.83478,0
-1.63111,0,1.83481,0
-1.63111,0.0290741,1.83472,0.0290741
-1.63108,0,1.83463,0
-1.63108,0,1.83469,-0.0465185
-1.63103,0.0552407,1.83466,0
-1.631,0.0465185,1.83463,0
-1.63097,0.0465185,1.8346,0
-1.63094,0.0552407,1.83457,0
-1.63088,0,1.83452,0.0785
-1.63085,0,1.8344,0
-1.63085,0.0377963,1.8344,-0.0697778
-1.63079,0.0232593,1.83446,0
-1.63076,0,1.83443,0
-1.63074,0,1.8344,0.0377963
-1.63074,0.0610556,1.83431,0
-1.63071,0,1.83428,-0.0610556
-1.63068,0.0552407,1.83437,0
-1.63062,0,1.83431,0.014537
-1.63059,0,1.83417,0
-1.63056,0,1.83414,-0.0465185
-1.63053,0,1.8342,0
-1.63047,0,1.83414,0.00581481
-1.63045,0.0377963,1.83408,0
-1.63042,0.014537,1.83405,-0.0465185
-1.63027,0.0610556,1.83399,0.0290741
-1.63021,0,1.83391,0
-1.63015,0.0465185,1.83382,0
-1.63013,0.0290741,1.83379,-0.0552407
-1.63007,0,1.83376,-0.00581481
-1.63004,0.0610556,1.83376,0
-1.63001,0.0610556,1.8337,0.0377963
-1.62998,0.0610556,1.83361,0
-1.62992,0,1.83356,-0.0552407
-1.62989,0.0232593,1.83359,-0.00581481
-1.62983,0.0552407,1.83356,0
-1.62981,0,1.83347,0.0610556
-1.62975,0.0465185,1.83338,0
-1.62972,0.0610556,1.83338,-0.0377963
-1.62969,0.0610556,1.83341,0
-1.62966,0.0290741,1.83338,0.0552407
-1.6296,0,1.83327,0
-1.62957,0,1.83321,-0.0552407
-1.62951,0,1.83324,0
-1.62949,0.0552407,1.83321,0.0290741
-1.62946,0.0465185,1.83312,0.0290741
-1.6294,0.0290741,1.83303,-0.014537
-1.62937,0.0377963,1.83306,-0.0697778
-1.62931,0,1.83303,0
-1.62928,0.0465185,1.83297,0.0552407
-1.62925,0.0610556,1.83292,0
-1.62919,0,1.83289,-0.0552407
-1.62914,0,1.83286,0
-1.62911,0.0552407,1.83283,0.0610556
-1.62908,0,1.83277,0
-1.62902,0.0377963,1.83271,-0.0377963
-1.62896,0.0465185,1.83268,0
-1.62893,0.0377963,1.83266,0.0785
-1.62885,0.0552407,1.83251,0
-1.62882,0.00581481,1.83248,-0.0872222
-1.62876,0.0610556,1.83254,0
-1.62873,0.0465185,1.83251,0
-1.62867,0.00581481,1.83239,0.0610556
-1.62864,0.0552407,1.83234,0
-1.62858,0,1.83231,-0.0232593
-1.62853,0.0232593,1.83231,0
-1.62847,0.0552407,1.83222,0.00581481
-1.62841,0.0552407,1.8321,0
-1.62835,0.0552407,1.83204,-0.0465185
-1.62829,0,1.83207,0
-1.62826,0.0290741,1.83204,0
-1.62821,0.0290741,1.83196,0.00581481
-1.62815,0.0232593,1.83187,0
-1.62812,0.0465185,1.83184,-0.0232593
-1.62806,0.0377963,1.83184,0
-1.628,0.0377963,1.83172,0.0465185
-1.62794,0.0377963,1.83164,-0.0465185
-1.62786,0.0552407,1.83167,0
-1.62783,0.0377963,1.83164,0.0697778
-1.62774,0.0465185,1.83146,0
-1.62768,0.0552407,1.8314,-0.0610556
-1.62762,0.0290741,1.83146,0
-1.62757,0.0552407,1.8314,0
-1.62751,0,1.83129,0
-1.62745,0,1.83117,0
-1.62742,0,1.83114,-0.0610556
-1.62736,0,1.83117,-0.014537
-1.62733,0,1.83123,-0.0290741
-1.62731,0,1.83123,0
-1.62731,0,1.83117,0
-1.62725,0,1.83109,0
-1.62725,0.0377963,1.83111,0
-1.62722,0.0232593,1.83111,0
-1.62719,0.0290741,1.83103,0
-1.62716,0,1.83103,-0.0552407
-1.62716,0,1.83111,0
-1.62713,0,1.83109,0.0552407
-1.62713,0,1.831,0
-1.62713,0,1.831,-0.0610556
-1.62713,0,1.83114,0
-1.62713,0,1.83114,0
-1.62713,0,1.83111,0
-1.62713,0,1.83103,0
-1.62713,0,1.83103,-0.0552407
-1.62713,0,1.83111,-0.014537
-1.62713,0,1.83117,0
-1.6271,0,1.83114,0.0377963
-1.6271,0,1.83109,0
-1.6271,0,1.83109,-0.00581481
-1.6271,0,1.83114,-0.0610556
-1.6271,0,1.83117,0
-1.6271,0,1.83114,0.0465185
-1.6271,0,1.83111,0
-1.6271,0,1.83114,-0.0290741
-1.6271,0,1.83117,0.0232593
-1.6271,0,1.83111,0
-1.6271,0,1.83111,0
-1.6271,0,1.83114,0
-1.6271,0,1.83114,0
-1.6271,0,1.83111,0
-1.6271,0,1.83109,0
-1.6271,0,1.83111,-0.0232593
-1.6271,0,1.83117,0
-1.6271,0,1.83117,0.00581481
-1.6271,0,1.83114,0
-1.6271,0,1.83114,-0.00581481
-1.6271,0,1.83123,0
-1.6271,0,1.83123,0.0552407
-1.6271,0.0552407,1.83114,0
-1.62707,0,1.83111,-0.0377963
-1.62707,0,1.83123,0
-1.62707,0,1.83123,0.014537
-1.62707,0,1.83114,0.0697778
-1.62707,0,1.83111,0
-1.62707,0,1.83117,-0.0697778
-1.62707,0,1.83123,0
-1.62707,0,1.8312,0.0552407
-1.62707,0,1.83114,0
-1.62707,0,1.83114,0
-1.62707,0,1.8312,0
-1.62707,0,1.8312,0.0290741
-1.62707,0,1.83114,0
-1.62707,0,1.83114,-0.0465185
-1.62707,0,1.8312,0
-1.62707,0,1.83123,0.00581481
-1.62707,0,1.83117,0.0465185
-1.62707,0,1.83114,0
-1.62707,0,1.83117,0
-1.62707,0,1.8312,0
-1.62707,0,1.8312,0
-1.62707,0,1.83117,0
-1.62707,0,1.8312,0
-1.62707,0,1.8312,0
-1.62707,0,1.83117,0.00581481
-1.62707,0,1.83114,0
-1.62707,0,1.83114,-0.0697778
-1.62707,0,1.8312,0
-1.62707,0,1.8312,0.0610556
-1.62707,0,1.83114,0
-1.62707,0,1.83117,-0.0377963
-1.62707,0,1.83123,0
-1.62707,0,1.83123,0.0377963
-1.62707,0,1.83114,0
-1.62707,0,1.83111,-0.0465185
-1.62707,0,1.83123,-0.0377963
-1.62707,0,1.83123,0.0610556
-1.62707,0,1.83114,0
-1.62707,0,1.83111,0
-1.62707,0,1.83114,-0.0232593
-1.62704,0,1.8312,0
-1.62704,0,1.83123,0.0697778
-1.62704,0,1.83111,0
-1.62704,0,1.83111,-0.0610556
-1.62704,0,1.8312,0
-1.62704,0,1.83123,0.0697778
-1.62704,0,1.83111,0.00581481
-1.62704,0,1.83109,-0.0785
-1.62704,0,1.83123,-0.0465185
-1.62704,0,1.83126,0.0610556
-1.62704,0,1.83114,0.0232593
-1.62704,0,1.83111,-0.0610556
-1.62704,0,1.83123,-0.0377963
-1.62704,0,1.83126,0.0552407
-1.62704,0,1.83114,0
-1.62704,0,1.83111,0
-1.62704,0,1.8312,-0.0377963
-1.62704,0,1.83126,0
-1.62704,0,1.83117,0.00581481
-1.62704,0,1.83114,0
-1.62704,0,1.8312,-0.0465185
-1.62704,0,1.83126,0.0377963
-1.62704,0,1.83117,0.0465185
-1.62704,0,1.83111,0
-1.62704,0,1.83117,-0.0785
-1.62704,0,1.83126,0
-1.62704,0,1.83126,0
-1.62704,0,1.8312,0.014537
-1.62704,0,1.83117,0
-1.62704,0,1.83123,-0.0232593
-1.62704,0,1.83126,0.0290741
-1.62704,0,1.83117,0
-1.62704,0,1.83117,0
-1.62704,0,1.8312,0
-1.62704,0,1.83123,0
-1.62704,0,1.83117,0
-1.62704,0,1.83117,-0.0785
-1.62704,0,1.83126,0
-1.62704,0,1.83129,0
-1.62704,0,1.8312,0.0377963
-1.62701,0,1.83114,0
-1.62701,0,1.8312,-0.0465185
-1.62701,0,1.83126,0.00581481
-1.62701,0,1.83117,0.0465185
-1.62701,0,1.83111,0
-1.62701,0,1.83114,-0.0697778
-1.62701,0,1.83126,0
-1.62701,0.00581481,1.83129,0.0697778
-1.62699,0,1.83117,0
-1.62699,0,1.83114,0
-1.62699,0,1.8312,0
-1.62699,0,1.83123,0
-1.62699,0,1.83117,0.014537
-1.62699,0,1.83114,0
-1.62696,0,1.83114,-0.0552407
-1.62693,0,1.83117,0
-1.62693,0,1.83117,0.0697778
-1.62693,0,1.83109,0
-1.62693,0,1.83109,-0.014537
-1.62693,0.0377963,1.83117,0
-1.6269,0,1.83114,0.0697778
-1.6269,0,1.83103,0.0465185
-1.6269,0,1.831,-0.0610556
-1.6269,0,1.83111,-0.014537
-1.6269,0.0465185,1.83117,0
-1.62687,0,1.83106,0
-1.62687,0,1.83103,0
-1.62684,0,1.83106,0
-1.62684,0,1.83109,0.014537
-1.62681,0.00581481,1.831,0
-1.62678,0,1.83097,-0.0377963
-1.62675,0.0377963,1.83103,0
-1.62672,0.0377963,1.831,0
-1.62669,0.0232593,1.83091,0.00581481
-1.62667,0,1.83082,0
-1.62667,0,1.83082,-0.0785
-1.62667,0.0232593,1.83091,-0.0610556
-1.62664,0,1.83091,0
-1.62661,0,1.83082,0
-1.62661,0,1.83082,0
-1.62658,0,1.83079,0
-1.62658,0,1.83082,0
-1.62658,0,1.83082,0
-1.62658,0,1.83079,0
-1.62655,0,1.83077,0
-1.62655,0,1.83079,0
-1.62655,0,1.83079,0.0232593
-1.62655,0,1.83074,0
-1.62655,0,1.83077,-0.0552407
-1.62655,0.0290741,1.83079,0
-1.62652,0,1.83077,0.00581481
-1.62652,0,1.83071,0
-1.62652,0,1.83071,-0.0610556
-1.62652,0.014537,1.83079,0
-1.62649,0,1.83077,0
-1.62649,0,1.83071,0.0552407
-1.62649,0,1.83068,-0.0465185
-1.62646,0,1.83074,0
-1.62646,0.0232593,1.83074,0.0552407
-1.62643,0,1.83065,0
-1.62643,0.0377963,1.83065,0
-1.6264,0,1.83068,0
-1.6264,0.0290741,1.83068,0.0785
-1.62637,0,1.83053,0
-1.62637,0.0552407,1.83053,0
-1.62635,0,1.83059,-0.0610556
-1.62629,0.0610556,1.83056,0
-1.62626,0,1.83053,0
-1.62623,0,1.83045,-0.00581481
-1.62617,0.0377963,1.83047,-0.0290741
-1.62614,0.0232593,1.83047,0
-1.62611,0,1.83039,0.0552407
-1.62608,0,1.8303,0
-1.62603,0,1.83033,-0.0290741
-1.626,0,1.83033,0
-1.62594,0,1.83021,0.0377963
-1.62591,0.0465185,1.83013,-0.0232593
-1.62588,0.0552407,1.83018,-0.0232593
-1.62585,0,1.83018,0.0232593
-1.62579,0.0377963,1.83007,0.0232593
-1.62576,0.0232593,1.82998,0
-1.62574,0,1.83004,0
-1.62568,0,1.82998,0
-1.62562,0.0232593,1.82989,0.0290741
-1.62559,0,1.82983,0
-1.62553,0,1.82983,0
-1.6255,0,1.82981,0
-1.62544,0,1.82972,0
-1.62539,0.0290741,1.82966,0
-1.62536,0.014537,1.82963,-0.0465185
-1.62527,0.0465185,1.82957,0
-1.62524,0.0610556,1.82952,0
-1.62521,0.0465185,1.82949,0
-1.62515,0,1.82943,0
-1.6251,0,1.82937,0
-1.62507,0.014537,1.82934,0
-1.62501,0,1.82928,-0.0377963
-1.62495,0.0465185,1.82928,0
-1.62492,0,1.82925,0.0552407
-1.62486,0.0552407,1.82914,0
-1.6248,0,1.82908,0
-1.62478,0,1.82908,-0.0377963
-1.62475,0,1.82908,0
-1.62472,0,1.82902,0.0465185
-1.62466,0,1.82893,-0.0465185
-1.6246,0.0232593,1.82893,-0.0465185
-1.62457,0,1.82893,0
-1.62451,0.0610556,1.82882,0
-1.62446,0,1.82876,0
-1.62443,0.0610556,1.82876,0
-1.6244,0.0552407,1.82873,0
-1.62434,0.0377963,1.82864,0.014537
-1.62431,0.0465185,1.82858,0
-1.62425,0.0377963,1.82858,0
-1.62419,0.0377963,1.82853,0
-1.62417,0.0377963,1.8285,0.0377963
-1.62411,0,1.82841,0
-1.62408,0.0377963,1.82838,0
-1.62402,0.014537,1.82835,-0.0610556
-1.62396,0.0290741,1.82832,0
-1.62393,0,1.82826,0.0232593
-1.62387,0.0465185,1.82815,0
-1.62385,0,1.82815,-0.0697778
-1.62379,0,1.82818,0
-1.62373,0.0552407,1.82818,0.0697778
-1.62367,0,1.828,0.0232593
-1.62361,0.0290741,1.82792,0
-1.62355,0.0552407,1.82792,-0.0697778
-1.6235,0,1.82789,0
-1.62347,0,1.82783,0.0610556
-1.62338,0.0552407,1.82768,0
-1.62332,0,1.82763,-0.0872222
-1.62326,0.0465185,1.82768,0
-1.62321,0,1.82763,0
-1.62318,0.0465185,1.82754,0
-1.62312,0.0610556,1.82748,-0.00581481
-1.62303,0.0290741,1.82742,-0.0552407
-1.623,0,1.82745,0
-1.62294,0.0465185,1.82733,0.0290741
-1.62291,0.0465185,1.82728,0
-1.62286,0,1.82722,-0.00581481
-1.62283,0.0552407,1.82722,0
-1.6228,0.0552407,1.82719,0.0377963
-1.62277,0,1.82713,0
-1.62268,0.0552407,1.82704,-0.0610556
-1.62265,0,1.82704,0
-1.6226,0.0610556,1.82699,0.0290741
-1.62254,0.00581481,1.8269,0
-1.62254,0.0552407,1.8269,-0.0465185
-1.62248,0,1.82687,0
-1.62245,0,1.82684,0.014537
-1.62239,0.0377963,1.82675,0
-1.62236,0.014537,1.82672,-0.0232593
-1.62233,0,1.82672,0
-1.6223,0,1.82669,0
-1.62228,0,1.82667,0
-1.62228,0.0232593,1.82667,0
-1.62225,0.0552407,1.82664,0
-1.62222,0,1.82661,0.0377963
-1.62219,0,1.82655,0
-1.62216,0,1.82655,0
-1.62213,0,1.82652,0
-1.62213,0.0377963,1.82652,0.0232593
-1.62207,0,1.82643,0
-1.62204,0,1.8264,0
-1.62204,0,1.82643,0
-1.62201,0,1.8264,0.0552407
-1.62201,0,1.82638,0
-1.62198,0,1.82635,-0.014537
-1.62198,0,1.82638,0
-1.62196,0,1.82635,0.0610556
-1.62196,0,1.82632,0
-1.62193,0,1.82629,-0.00581481
-1.6219,0,1.82629,0
-1.6219,0,1.82629,0
-1.62187,0,1.82623,0
-1.62184,0,1.8262,0
-1.62184,0,1.8262,-0.0610556
-1.62181,0,1.8262,0
-1.62181,0.0232593,1.8262,0.0377963
-1.62175,0,1.82611,0
-1.62175,0,1.82611,-0.0552407
-1.62172,0,1.82611,0
-1.62172,0,1.82611,0.0290741
-1.62169,0,1.82606,0
-1.62169,0.0232593,1.82606,-0.0552407
-1.62166,0,1.82606,0
-1.62166,0.0377963,1.82603,0
-1.62164,0,1.82597,0
-1.62164,0,1.82603,0
-1.62161,0.0232593,1.826,0
-1.62158,0,1.82597,0.0232593
-1.62158,0.0290741,1.82594,0
-1.62155,0,1.82591,0
-1.62155,0,1.82594,0
-1.62152,0,1.82591,0.0232593
-1.62152,0,1.82588,0
-1.62152,0.0232593,1.82588,0
-1.62149,0,1.82591,0
-1.62149,0,1.82594,0
-1.62149,0,1.82588,0
-1.62149,0.0552407,1.82585,0
-1.62146,0,1.82591,-0.0552407
-1.62146,0,1.82594,0.0377963
-1.62146,0,1.82585,0
-1.62146,0,1.82582,0
-1.62146,0,1.82588,0
-1.62146,0,1.82591,0.0290741
-1.62146,0,1.82585,0.0552407
-1.62146,0,1.82582,-0.0872222
-1.62146,0,1.82594,-0.0377963
-1.62146,0,1.82597,0
-1.62146,0,1.82591,0.0465185
-1.62146,0,1.82582,0
-1.62146,0,1.82585,-0.0697778
