angle_1,angle_2
-1.07862,1.77416
-1.07862,1.77416
-1.07862,1.77416
-1.07862,1.77416
-1.07862,1.77416
-1.07862,1.77416
-1.07862,1.77416
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77419
-1.07862,1.77422
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77424
-1.07862,1.77427
-1.07862,1.77427
-1.07862,1.77427
-1.07862,1.77427
-1.07862,1.77427
-1.07862,1.77427
-1.07862,1.77427
-1.07862,1.77427
-1.07862,1.77427
-1.07862,1.77427
-1.07862,1.77427
-1.07862,1.77427
-1.07862,1.77427
-1.07862,1.7743
-1.07862,1.7743
-1.07862,1.7743
-1.07862,1.7743
-1.07862,1.7743
-1.07862,1.7743
-1.07862,1.7743
-1.07862,1.7743
-1.07862,1.7743
-1.07862,1.7743
-1.07862,1.7743
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77433
-1.07862,1.77436
-1.07862,1.77436
-1.07862,1.77436
-1.07862,1.77436
-1.07862,1.77436
-1.07862,1.77436
-1.07862,1.77436
-1.07862,1.77436
-1.07862,1.77436
-1.07862,1.77436
-1.07862,1.77436
-1.07862,1.77439
-1.07862,1.77439
-1.07862,1.77439
-1.07862,1.77439
-1.07862,1.77439
-1.07862,1.77439
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77442
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77445
-1.07862,1.77448
-1.07862,1.77448
-1.07862,1.77448
-1.07862,1.77448
-1.07862,1.77448
-1.07862,1.77448
-1.07862,1.77448
-1.07862,1.77448
-1.07862,1.77448
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77451
-1.07862,1.77456
-1.07862,1.77456
-1.07862,1.77456
-1.07862,1.77456
-1.07862,1.77456
-1.07862,1.77456
-1.07862,1.77456
-1.07862,1.77456
-1.07862,1.77456
-1.07862,1.77456
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77459
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77462
-1.07862,1.77465
-1.07862,1.77465
-1.07862,1.77465
-1.07862,1.77465
-1.07862,1.77465
-1.07862,1.77465
-1.07862,1.77465
-1.07862,1.77465
-1.07862,1.77465
-1.07862,1.77465
-1.07862,1.77465
-1.07862,1.77465
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77468
-1.07862,1.77471
-1.07862,1.77471
-1.07862,1.77471
-1.07862,1.77471
-1.07862,1.77471
-1.07862,1.77474
-1.07862,1.77474
-1.07862,1.77474
-1.07862,1.77474
-1.07862,1.77474
-1.07862,1.77474
-1.07862,1.77474
-1.07859,1.77471
-1.07859,1.77471
-1.07859,1.77471
-1.07859,1.77471
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77474
-1.07859,1.77477
-1.07859,1.77477
-1.07859,1.77477
-1.07859,1.77477
-1.07859,1.77477
-1.07859,1.77477
-1.07859,1.77477
-1.07859,1.77477
-1.07859,1.77477
-1.07859,1.77477
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07859,1.7748
-1.07856,1.77477
-1.07856,1.77477
-1.07856,1.77477
-1.07856,1.77477
-1.07856,1.77483
-1.07856,1.77483
-1.07856,1.77483
-1.07856,1.77483
-1.07856,1.77483
-1.07856,1.77483
-1.07856,1.77483
-1.07856,1.77483
-1.07856,1.77483
-1.07856,1.77483
-1.07856,1.77483
-1.07856,1.77483
-1.07856,1.77486
-1.07856,1.77486
-1.07856,1.77486
-1.07856,1.77486
-1.07856,1.77486
-1.07856,1.77486
-1.07856,1.77486
-1.07856,1.77486
-1.07856,1.77488
-1.07856,1.77488
-1.07856,1.77488
-1.07856,1.77488
-1.07856,1.77488
-1.07856,1.77488
-1.07856,1.77488
-1.07856,1.77488
-1.07856,1.77488
-1.07856,1.77488
-1.07856,1.77488
-1.07856,1.77488
-1.07856,1.77488
-1.07856,1.77488
-1.07853,1.77486
-1.07853,1.77486
-1.07853,1.77486
-1.07853,1.77488
-1.07853,1.77488
-1.07853,1.77488
-1.07853,1.77488
-1.07853,1.77488
-1.07853,1.77488
-1.07853,1.77491
-1.07853,1.77491
-1.07853,1.77491
-1.07853,1.77491
-1.07853,1.77494
-1.07853,1.77494
-1.07853,1.77494
-1.07853,1.77494
-1.07853,1.77494
-1.0785,1.77494
-1.07847,1.77491
-1.07847,1.77491
-1.07847,1.77491
-1.07847,1.77491
-1.07847,1.77494
-1.07847,1.77494
-1.07847,1.77494
-1.07847,1.77494
-1.07847,1.77494
-1.07847,1.77494
-1.07847,1.77494
-1.07844,1.77491
-1.07844,1.77491
-1.07844,1.77491
-1.07844,1.77491
-1.07844,1.77494
-1.07844,1.77494
-1.07844,1.77494
-1.07844,1.77494
-1.07844,1.77494
-1.07844,1.77494
-1.07844,1.77494
-1.07844,1.77494
-1.07844,1.77494
-1.07844,1.77494
-1.07844,1.77497
-1.07844,1.77497
-1.07844,1.77497
-1.07844,1.77497
-1.07842,1.77494
-1.07842,1.77494
-1.07842,1.77497
-1.07842,1.77497
-1.07842,1.77497
-1.07842,1.77497
-1.07842,1.77497
-1.07842,1.77503
-1.07842,1.77503
-1.07842,1.77503
-1.07842,1.77503
-1.07839,1.775
-1.07839,1.77503
-1.07839,1.77503
-1.07839,1.77503
-1.07839,1.77503
-1.07839,1.77506
-1.07839,1.77506
-1.07839,1.77506
-1.07839,1.77506
-1.07836,1.77506
-1.07836,1.77506
-1.07836,1.77506
-1.07836,1.77506
-1.07836,1.77506
-1.07836,1.77506
-1.07833,1.77503
-1.07833,1.77506
-1.07833,1.77506
-1.07833,1.77506
-1.07833,1.77506
-1.07833,1.77506
-1.07833,1.77509
-1.07833,1.77509
-1.07833,1.77509
-1.07833,1.77512
-1.0783,1.77509
-1.0783,1.77509
-1.0783,1.77509
-1.0783,1.77509
-1.0783,1.77512
-1.0783,1.77512
-1.0783,1.77512
-1.0783,1.77512
-1.0783,1.77512
-1.0783,1.77512
-1.0783,1.77512
-1.07827,1.77512
-1.07827,1.77512
-1.07827,1.77512
-1.07827,1.77512
-1.07827,1.77512
-1.07827,1.77512
-1.07827,1.77512
-1.07827,1.77512
-1.07827,1.77512
-1.07827,1.77512
-1.07827,1.77515
-1.07827,1.77515
-1.07824,1.77512
-1.07824,1.77512
-1.07824,1.77512
-1.07824,1.77512
-1.07824,1.77512
-1.07824,1.77512
-1.07824,1.77512
-1.07824,1.77515
-1.07824,1.77518
-1.07824,1.77518
-1.07824,1.77518
-1.07824,1.77518
-1.07824,1.77518
-1.07824,1.77518
-1.07821,1.77515
-1.07821,1.77515
-1.07821,1.77515
-1.07821,1.77515
-1.07821,1.77515
-1.07821,1.77515
-1.07821,1.77515
-1.07821,1.77515
-1.07821,1.77518
-1.07821,1.77518
-1.07821,1.77518
-1.07821,1.77518
-1.07821,1.77518
-1.07821,1.77518
-1.07821,1.7752
-1.07821,1.7752
-1.07818,1.77518
-1.07815,1.77515
-1.07815,1.77515
-1.07815,1.77518
-1.07815,1.77518
-1.07815,1.77518
-1.07815,1.77518
-1.07812,1.77518
-1.07812,1.77518
-1.07812,1.77518
-1.07812,1.77518
-1.07812,1.77518
-1.07812,1.7752
-1.0781,1.77518
-1.0781,1.77518
-1.0781,1.77518
-1.0781,1.7752
-1.0781,1.7752
-1.0781,1.7752
-1.07807,1.77518
-1.07807,1.77518
-1.07807,1.7752
-1.07807,1.7752
-1.07807,1.7752
-1.07807,1.7752
-1.07807,1.7752
-1.07807,1.7752
-1.07804,1.77518
-1.07804,1.7752
-1.07804,1.7752
-1.07804,1.7752
-1.07804,1.77523
-1.07804,1.77523
-1.07804,1.77526
-1.07804,1.77529
-1.07804,1.77529
-1.07804,1.77529
-1.07804,1.77532
-1.07804,1.77532
-1.07804,1.77532
-1.07801,1.77529
-1.07801,1.77529
-1.07801,1.77529
-1.07801,1.77529
-1.07801,1.77529
-1.07801,1.77532
-1.07801,1.77532
-1.07801,1.77532
-1.07801,1.77532
-1.07801,1.77532
-1.07801,1.77532
-1.07801,1.77532
-1.07801,1.77532
-1.07801,1.77535
-1.07801,1.77535
-1.07801,1.77535
-1.07801,1.77535
-1.07801,1.77535
-1.07798,1.77532
-1.07798,1.77532
-1.07798,1.77532
-1.07798,1.77532
-1.07798,1.77532
-1.07798,1.77532
-1.07798,1.77532
-1.07798,1.77532
-1.07798,1.77532
-1.07798,1.77532
-1.07798,1.77535
-1.07795,1.77532
-1.07795,1.77532
-1.07795,1.77532
-1.07795,1.77535
-1.07795,1.77535
-1.07792,1.77532
-1.07792,1.77532
-1.07792,1.77535
-1.07792,1.77535
-1.07792,1.77535
-1.07789,1.77532
-1.07789,1.77532
-1.07789,1.77532
-1.07789,1.77535
-1.07789,1.77535
-1.07786,1.77532
-1.07783,1.77532
-1.07783,1.77532
-1.07783,1.77532
-1.07783,1.77532
-1.07783,1.77532
-1.07783,1.77532
-1.07783,1.77535
-1.07783,1.77535
-1.0778,1.77532
-1.0778,1.77532
-1.0778,1.77532
-1.0778,1.77532
-1.0778,1.77532
-1.07778,1.77532
-1.07778,1.77535
-1.07778,1.77535
-1.07778,1.77535
-1.07778,1.77535
-1.07778,1.77535
-1.07778,1.77535
-1.07778,1.77535
-1.07778,1.77535
-1.07778,1.77538
-1.07778,1.77538
-1.07775,1.77535
-1.07775,1.77535
-1.07775,1.77535
-1.07775,1.77535
-1.07775,1.77535
-1.07775,1.77535
-1.07775,1.77538
-1.07775,1.77538
-1.07775,1.77538
-1.07775,1.77538
-1.07775,1.77538
-1.07772,1.77535
-1.07772,1.77535
-1.07772,1.77535
-1.07772,1.77538
-1.07772,1.77538
-1.07772,1.77538
-1.07769,1.77535
-1.07769,1.77535
-1.07769,1.77535
-1.07769,1.77538
-1.07769,1.77538
-1.07769,1.77538
-1.07769,1.77538
-1.07766,1.77538
-1.07766,1.77538
-1.07766,1.77538
-1.07766,1.77538
-1.07766,1.77541
-1.07763,1.77538
-1.07763,1.77538
-1.07763,1.77538
-1.07763,1.77538
-1.0776,1.77535
-1.0776,1.77538
-1.0776,1.77538
-1.0776,1.77538
-1.0776,1.77538
-1.07757,1.77538
-1.07757,1.77538
-1.07757,1.77538
-1.07757,1.77538
-1.07757,1.77541
-1.07757,1.77541
-1.07754,1.77538
-1.07751,1.77535
-1.07751,1.77541
-1.07751,1.77541
-1.07751,1.77541
-1.07751,1.77541
-1.07751,1.77541
-1.07751,1.77541
-1.07748,1.77541
-1.07748,1.77541
-1.07748,1.77541
-1.07748,1.77541
-1.07748,1.77541
-1.07746,1.77541
-1.07746,1.77541
-1.07746,1.77541
-1.07746,1.77541
-1.07746,1.77541
-1.07746,1.77544
-1.07746,1.77544
-1.07743,1.77541
-1.07743,1.77541
-1.07743,1.77541
-1.07743,1.77544
-1.0774,1.77541
-1.0774,1.77541
-1.0774,1.77541
-1.0774,1.77544
-1.0774,1.77544
-1.07737,1.77544
-1.07737,1.77544
-1.07737,1.77547
-1.07734,1.77544
-1.07734,1.77544
-1.07734,1.77544
-1.07734,1.77547
-1.07734,1.77547
-1.07731,1.77544
-1.07731,1.77547
-1.07731,1.77547
-1.07731,1.77547
-1.07731,1.77547
-1.07728,1.77544
-1.07728,1.77544
-1.07728,1.77549
-1.07728,1.77549
-1.07728,1.77549
-1.07728,1.77549
-1.07725,1.77549
-1.07725,1.77549
-1.07725,1.77552
-1.07725,1.77552
-1.07719,1.77547
-1.07719,1.77547
-1.07719,1.77549
-1.07719,1.77549
-1.07716,1.77547
-1.07716,1.77547
-1.07716,1.77549
-1.07716,1.77549
-1.07716,1.77549
-1.07716,1.77549
-1.07714,1.77549
-1.07714,1.77549
-1.07714,1.77552
-1.07711,1.77549
-1.07711,1.77549
-1.07711,1.77549
-1.07711,1.77552
-1.07708,1.77549
-1.07708,1.77549
-1.07708,1.77552
-1.07708,1.77552
-1.07708,1.77552
-1.07705,1.77552
-1.07705,1.77552
-1.07705,1.77552
-1.07705,1.77552
-1.07705,1.77558
-1.07705,1.77558
-1.07705,1.77558
-1.07705,1.77558
-1.07705,1.77561
-1.07705,1.77561
-1.07705,1.77561
-1.07705,1.77564
-1.07702,1.77561
-1.07702,1.77561
-1.07702,1.77564
-1.07702,1.77564
-1.07702,1.77564
-1.07702,1.77567
-1.07699,1.77564
-1.07699,1.77564
-1.07699,1.77564
-1.07696,1.77564
-1.07696,1.77564
-1.07693,1.77564
-1.07693,1.77567
-1.07693,1.77567
-1.07687,1.77564
-1.07687,1.77564
-1.07685,1.77564
-1.07682,1.77564
-1.07682,1.77564
-1.07679,1.77567
-1.07676,1.77564
-1.07676,1.77567
-1.07673,1.77567
-1.0767,1.77567
-1.0767,1.77567
-1.07667,1.77567
-1.07664,1.77567
-1.07664,1.7757
-1.07661,1.77567
-1.07658,1.77567
-1.07658,1.77567
-1.07653,1.77564
-1.07653,1.77567
-1.0765,1.77564
-1.0765,1.7757
-1.07647,1.77567
-1.07647,1.7757
-1.07644,1.77567
-1.07644,1.77567
-1.07644,1.7757
-1.07641,1.77567
-1.07641,1.7757
-1.07638,1.77567
-1.07638,1.77567
-1.07638,1.7757
-1.07638,1.7757
-1.07638,1.7757
-1.07635,1.77567
-1.07635,1.77567
-1.07635,1.7757
-1.07635,1.7757
-1.07632,1.77567
-1.07632,1.77567
-1.07632,1.77567
-1.07632,1.77567
-1.07632,1.7757
-1.07632,1.7757
-1.07632,1.7757
-1.07632,1.7757
-1.07629,1.77567
-1.07629,1.77567
-1.07629,1.77567
-1.07629,1.77567
-1.07629,1.7757
-1.07629,1.7757
-1.07629,1.7757
-1.07629,1.7757
-1.07626,1.77567
-1.07626,1.77567
-1.07626,1.77567
-1.07626,1.7757
-1.07626,1.7757
-1.07626,1.7757
-1.07626,1.7757
-1.07626,1.7757
-1.07626,1.7757
-1.07626,1.7757
-1.07626,1.7757
-1.07626,1.77573
-1.07626,1.77573
-1.07623,1.7757
-1.07621,1.77567
-1.07621,1.77567
-1.07621,1.77567
-1.07621,1.77567
-1.07621,1.77567
-1.07621,1.77567
-1.07621,1.77567
-1.07621,1.77567
-1.07621,1.77567
-1.07621,1.77567
-1.07621,1.77567
-1.07621,1.77567
-1.07621,1.77573
-1.07621,1.77573
-1.07621,1.77573
-1.07621,1.77573
-1.07618,1.7757
-1.07618,1.7757
-1.07618,1.7757
-1.07618,1.7757
-1.07618,1.7757
-1.07618,1.7757
-1.07618,1.77573
-1.07618,1.77573
-1.07618,1.77573
-1.07615,1.7757
-1.07615,1.7757
-1.07615,1.7757
-1.07615,1.7757
-1.07615,1.7757
-1.07612,1.7757
-1.07612,1.7757
-1.07612,1.7757
-1.07612,1.7757
-1.07612,1.7757
-1.07612,1.77573
-1.07609,1.7757
-1.07609,1.7757
-1.07609,1.7757
-1.07609,1.7757
-1.07609,1.7757
-1.07609,1.7757
-1.07609,1.7757
-1.07609,1.7757
-1.07609,1.7757
-1.07609,1.7757
-1.07609,1.77573
-1.07609,1.77573
-1.07609,1.77573
-1.07609,1.77573
-1.07609,1.77573
-1.07606,1.7757
-1.07606,1.7757
-1.07606,1.7757
-1.07606,1.7757
-1.07606,1.7757
-1.07606,1.7757
-1.07606,1.7757
-1.07606,1.7757
-1.07603,1.77567
-1.07603,1.7757
-1.07603,1.7757
-1.07603,1.7757
-1.076,1.77567
-1.076,1.7757
-1.076,1.7757
-1.076,1.7757
-1.07597,1.7757
-1.07597,1.7757
-1.07597,1.7757
-1.07597,1.77573
-1.07594,1.7757
-1.07594,1.7757
-1.07594,1.77573
-1.07589,1.77567
-1.07589,1.77567
-1.07589,1.77573
-1.07586,1.7757
-1.07586,1.7757
-1.07583,1.7757
-1.07583,1.7757
-1.0758,1.7757
-1.0758,1.7757
-1.07577,1.7757
-1.07577,1.77573
-1.07574,1.77573
-1.07574,1.77573
-1.07571,1.77573
-1.07571,1.77576
-1.07568,1.77576
-1.07565,1.77576
-1.07565,1.77581
-1.07562,1.77581
-1.07557,1.77579
-1.07557,1.77579
-1.07554,1.77579
-1.07551,1.77579
-1.07548,1.77579
-1.07548,1.77581
-1.07545,1.77581
-1.07542,1.77581
-1.07539,1.77581
-1.07536,1.77584
-1.07536,1.77587
-1.0753,1.77584
-1.0753,1.77587
-1.07525,1.77587
-1.07525,1.7759
-1.07522,1.7759
-1.07519,1.7759
-1.07516,1.7759
-1.07516,1.77596
-1.07513,1.77596
-1.07507,1.77593
-1.07507,1.77596
-1.07504,1.77596
-1.07501,1.77596
-1.07498,1.77596
-1.07493,1.77593
-1.0749,1.77593
-1.07487,1.77593
-1.07484,1.77596
-1.07481,1.77599
-1.07478,1.77599
-1.07475,1.77599
-1.07472,1.77602
-1.07469,1.77602
-1.07466,1.77602
-1.07458,1.77599
-1.07455,1.77602
-1.07452,1.77602
-1.07449,1.77602
-1.07443,1.77599
-1.0744,1.77602
-1.07437,1.77602
-1.07432,1.77599
-1.07426,1.77596
-1.07423,1.77596
-1.0742,1.77599
-1.07414,1.77599
-1.07411,1.77599
-1.07408,1.77602
-1.07402,1.77599
-1.074,1.77602
-1.07394,1.77599
-1.07388,1.77599
-1.07385,1.77599
-1.07379,1.77599
-1.07376,1.77599
-1.07371,1.77599
-1.07368,1.77599
-1.07359,1.77593
-1.07356,1.77596
-1.0735,1.77593
-1.07344,1.77593
-1.07341,1.77593
-1.07339,1.77593
-1.07336,1.77596
-1.0733,1.77593
-1.07324,1.77593
-1.07318,1.77596
-1.07312,1.77593
-1.07309,1.77593
-1.07304,1.77593
-1.07298,1.7759
-1.07295,1.7759
-1.07289,1.7759
-1.07286,1.77593
-1.07283,1.77593
-1.07277,1.7759
-1.07275,1.7759
-1.07266,1.77587
-1.07263,1.77587
-1.0726,1.77587
-1.07257,1.77587
-1.07251,1.77584
-1.07245,1.77584
-1.07243,1.77584
-1.0724,1.77584
-1.07234,1.77584
-1.07231,1.77584
-1.07228,1.77584
-1.07225,1.77584
-1.07222,1.77584
-1.07216,1.77581
-1.07214,1.77581
-1.07214,1.77587
-1.07208,1.77581
-1.07205,1.77581
-1.07199,1.77579
-1.07196,1.77579
-1.07193,1.77581
-1.07187,1.77579
-1.07184,1.77579
-1.07182,1.77579
-1.07179,1.77579
-1.07173,1.77579
-1.0717,1.77579
-1.07164,1.77573
-1.07161,1.77576
-1.07158,1.77576
-1.07152,1.77573
-1.0715,1.77573
-1.07147,1.77573
-1.07141,1.7757
-1.07138,1.7757
-1.07132,1.7757
-1.07129,1.7757
-1.07126,1.7757
-1.0712,1.77567
-1.07118,1.77567
-1.07115,1.77567
-1.07109,1.77564
-1.07109,1.77564
-1.07103,1.77561
-1.071,1.77561
-1.07097,1.77561
-1.07094,1.77558
-1.07088,1.77558
-1.07088,1.77561
-1.07083,1.77555
-1.0708,1.77555
-1.07077,1.77555
-1.07074,1.77555
-1.07071,1.77555
-1.07068,1.77555
-1.07065,1.77555
-1.07062,1.77555
-1.07059,1.77552
-1.07057,1.77552
-1.07054,1.77555
-1.07048,1.77549
-1.07045,1.77549
-1.07042,1.77549
-1.07036,1.77544
-1.07033,1.77544
-1.0703,1.77544
-1.07027,1.77544
-1.07025,1.77544
-1.07022,1.77544
-1.07019,1.77541
-1.07013,1.77538
-1.07007,1.77535
-1.07004,1.77535
-1.07001,1.77535
-1.06998,1.77535
-1.06995,1.77535
-1.0699,1.77532
-1.06984,1.77529
-1.06981,1.77529
-1.06975,1.77526
-1.06972,1.77526
-1.06969,1.77526
-1.06963,1.77523
-1.06961,1.77526
-1.06958,1.77526
-1.06955,1.77526
-1.06952,1.77526
-1.06946,1.77523
-1.0694,1.77523
-1.06934,1.7752
-1.06929,1.77518
-1.06923,1.77515
-1.0692,1.7752
-1.06914,1.77518
-1.06908,1.77515
-1.06905,1.77515
-1.069,1.77512
