angle_1_e,angle_1_t,d_theta_1_t,angle_2_e,angle_2_t,d_theta_2_t
-1.15059,-1.18186,0,1.72069,1.69124,0
-1.1505,-1.18186,0,1.72078,1.69124,0
-1.15042,-1.18183,0,1.72087,1.69121,0
-1.15033,-1.18172,0.00276204,1.72096,1.69118,0.000138102
-1.15025,-1.18157,0.00451375,1.72105,1.69112,0.000356884
-1.15016,-1.18145,0.00821306,1.72114,1.69118,0.000749693
-1.15007,-1.18131,0.0117274,1.72123,1.69118,0.00129858
-1.14999,-1.18116,0.0155022,1.72132,1.6913,0.00200876
-1.1499,-1.18102,0.0190882,1.72141,1.6915,0.00286273
-1.14982,-1.1809,0.0204597,1.7215,1.69182,0.00374257
-1.14973,-1.18081,0.0217626,1.72159,1.6922,0.00464358
-1.14964,-1.1807,0.0245995,1.72168,1.69261,0.00564137
-1.14956,-1.18061,0.0264223,1.72178,1.69307,0.00668042
-1.14947,-1.18049,0.0274271,1.72187,1.69354,0.00771775
-1.14939,-1.18038,0.0288178,1.72196,1.69403,0.00877275
-1.1493,-1.18023,0.0324649,1.72205,1.69455,0.00995736
-1.14921,-1.18009,0.0368018,1.72214,1.69508,0.0112996
-1.14913,-1.17994,0.0396136,1.72223,1.69563,0.0127153
-1.14904,-1.17977,0.0435931,1.72232,1.69615,0.0142592
-1.14895,-1.17959,0.0473736,1.72241,1.69668,0.0159149
-1.14887,-1.17942,0.0512558,1.7225,1.69726,0.0176819
-1.14878,-1.17922,0.0542171,1.72259,1.69778,0.0195087
-1.1487,-1.17895,0.0577572,1.72268,1.69845,0.0214211
-1.14861,-1.17872,0.0615564,1.72277,1.69903,0.0234279
-1.14852,-1.17805,0.0660378,1.72286,1.70086,0.0255584
-1.14844,-1.17762,0.071022,1.72295,1.70197,0.0278316
-1.14835,-1.17733,0.075757,1.72304,1.70267,0.0302278
-1.14826,-1.17709,0.0790923,1.72313,1.70339,0.0326711
-1.14818,-1.17677,0.0838599,1.72322,1.70409,0.0352305
-1.14809,-1.17648,0.0879531,1.72331,1.7047,0.0378666
-1.148,-1.17616,0.0927137,1.7234,1.70528,0.040609
-1.14792,-1.17584,0.0972364,1.72349,1.70592,0.0434404
-1.14783,-1.17552,0.101824,1.72358,1.70653,0.0463595
-1.14774,-1.17517,0.106618,1.72367,1.70706,0.0493724
-1.14766,-1.17488,0.110736,1.72376,1.70758,0.0524406
-1.14757,-1.17456,0.114648,1.72385,1.70801,0.055551
-1.14748,-1.17421,0.118074,1.72394,1.70833,0.0586771
-1.1474,-1.17387,0.121619,1.72403,1.70857,0.0618242
-1.14731,-1.17357,0.124988,1.72412,1.70877,0.0649824
-1.14722,-1.17323,0.128623,1.72421,1.70874,0.0681645
-1.14714,-1.17294,0.132077,1.7243,1.70874,0.0713601
-1.14705,-1.17256,0.135359,1.72439,1.7086,0.07456
-1.14696,-1.17218,0.138476,1.72449,1.70836,0.0777558
-1.14686,-1.1718,0.14231,1.72458,1.70804,0.0809835
-1.14677,-1.17145,0.146242,1.72467,1.70772,0.0842464
-1.14668,-1.17113,0.149978,1.72477,1.7074,0.087533
-1.14659,-1.17078,0.152801,1.72486,1.70706,0.0907964
-1.1465,-1.17043,0.153883,1.72495,1.70671,0.0939507
-1.14641,-1.17012,0.156946,1.72505,1.70639,0.0971005
-1.14631,-1.1698,0.158257,1.72514,1.70607,0.100158
-1.14622,-1.16948,0.160229,1.72523,1.70575,0.103162
-1.14613,-1.16913,0.162539,1.72533,1.7054,0.106131
-1.14604,-1.16878,0.163571,1.72542,1.70511,0.109003
-1.14595,-1.16843,0.165713,1.72551,1.70479,0.111838
-1.14586,-1.16808,0.166877,1.72561,1.70453,0.11459
-1.14576,-1.16776,0.167982,1.7257,1.70429,0.11726
