angle_1_e angle_1_t d_theta_1_t angle_2_e angle_2_t d_theta_2_t
-1.0498 -1.07542 0 1.79464 1.78509 0
-1.04957 -1.07542 0 1.79433 1.78509 0
-1.04934 -1.07542 0 1.79401 1.78509 0
-1.04911 -1.07539 0.0377963 1.7937 1.78506 0
-1.04889 -1.07539 0.0465185 1.79338 1.78506 0
-1.04866 -1.07536 0 1.79307 1.78503 0
-1.04843 -1.07536 0 1.79275 1.78503 0
-1.0482 -1.07528 0.0232593 1.79244 1.78494 0
-1.04797 -1.07522 0.0377963 1.79213 1.78489 0
-1.04774 -1.07513 0.0465185 1.79181 1.7848 0
-1.04751 -1.0751 0.014537 1.7915 1.78477 0
-1.04729 -1.07507 0.0552407 1.79118 1.78474 0
-1.04706 -1.07504 0 1.79087 1.78471 0
-1.04683 -1.07498 0.0552407 1.79055 1.78465 0
-1.0466 -1.07493 0.0610556 1.79024 1.7846 0
-1.04637 -1.07487 0.0610556 1.78992 1.78454 0
-1.04614 -1.07484 0.0552407 1.78961 1.78451 0
-1.04592 -1.07481 0 1.78929 1.78448 0
-1.04569 -1.07478 0 1.78898 1.78445 0
-1.04546 -1.07469 0.0610556 1.78866 1.78436 0
-1.04523 -1.07455 0.0872222 1.78835 1.78422 0
-1.045 -1.07443 0.0697778 1.78803 1.7841 0
-1.04477 -1.07434 0 1.78772 1.78401 0
-1.04455 -1.07434 0 1.7874 1.78401 0
-1.04432 -1.07429 0.0552407 1.78709 1.78396 0
-1.04409 -1.07414 0.0872222 1.78677 1.78381 0
-1.04386 -1.07402 0.110481 1.78645 1.78369 0
-1.04363 -1.07394 0.0785 1.78614 1.78361 0
-1.0434 -1.07394 0 1.78582 1.78361 0
-1.04318 -1.07394 0 1.78551 1.78361 0
-1.04295 -1.07385 0.0785 1.78519 1.78352 0
-1.04272 -1.07371 0.0785 1.78488 1.78337 0
-1.04249 -1.07356 0.110481 1.78456 1.78323 0
-1.04226 -1.07347 0.0610556 1.78424 1.78314 0
-1.04203 -1.07344 0.0610556 1.78393 1.78311 0
-1.04181 -1.07339 0.014537 1.78361 1.78305 0
-1.04158 -1.07324 0.0552407 1.7833 1.78291 0
-1.04135 -1.07312 0.0872222 1.78298 1.78279 0
-1.04112 -1.07298 0.093037 1.78266 1.78265 0
-1.04089 -1.07289 0.0785 1.78235 1.78256 0
-1.04066 -1.07283 0.0465185 1.78203 1.7825 0
-1.04044 -1.0728 0 1.78171 1.78247 0
-1.04021 -1.07272 0.0697778 1.7814 1.78239 0
-1.03998 -1.07254 0.093037 1.78108 1.78221 0
-1.03975 -1.07237 0.110481 1.78076 1.78204 0
-1.03952 -1.07225 0.0872222 1.78045 1.78192 0
-1.03929 -1.07222 0.00581481 1.78013 1.78189 0
-1.03907 -1.07219 0 1.77981 1.78186 0
-1.03884 -1.07205 0.0610556 1.7795 1.78172 0
-1.03862 -1.07187 0.119204 1.77917 1.78154 0
-1.03841 -1.0717 0.110481 1.77885 1.78137 0
-1.03819 -1.07158 0.0872222 1.77853 1.78125 0
-1.03798 -1.07155 0.0290741 1.7782 1.78122 0
-1.03776 -1.07152 0 1.77788 1.78119 0
-1.03755 -1.07141 0.0552407 1.77755 1.78108 0
-1.03734 -1.0712 0.110481 1.77723 1.78087 0
-1.03712 -1.07103 0.142463 1.7769 1.7807 0
-1.03691 -1.07088 0.0872222 1.77658 1.78055 0
-1.0367 -1.07086 0.0465185 1.77625 1.78052 0
-1.03648 -1.0708 0 1.77593 1.78047 0
-1.03627 -1.07071 0.0785 1.7756 1.78038 0
-1.03605 -1.07051 0.125019 1.77528 1.78018 0
-1.03584 -1.0703 0.142463 1.77495 1.77997 0
-1.03563 -1.07013 0.110481 1.77463 1.7798 0
-1.03541 -1.07007 0.0377963 1.7743 1.77974 0
-1.0352 -1.07007 0 1.77398 1.77974 0
-1.03498 -1.06995 0.0785 1.77365 1.77962 0
-1.03477 -1.06975 0.133741 1.77332 1.77942 0
-1.03456 -1.06952 0.157 1.773 1.77919 0
-1.03434 -1.06934 0.119204 1.77267 1.77901 0
-1.03413 -1.06929 0.0377963 1.77235 1.77895 0
-1.03391 -1.06926 0.0290741 1.77202 1.77893 0
-1.0337 -1.06914 0.0610556 1.7717 1.77881 0
-1.03349 -1.06894 0.101759 1.77137 1.77861 0
-1.03327 -1.0687 0.165722 1.77104 1.77837 0
-1.03306 -1.0685 0.151185 1.77072 1.77817 0
-1.03284 -1.06836 0.101759 1.77039 1.77802 0
-1.03263 -1.06836 0 1.77007 1.77802 0
-1.03242 -1.0683 0.0610556 1.76974 1.77797 0
-1.0322 -1.06804 0.093037 1.76941 1.7777 0
-1.03199 -1.06777 0.165722 1.76909 1.77744 0
-1.03177 -1.06754 0.165722 1.76876 1.77721 0
-1.03156 -1.06737 0.101759 1.76844 1.77704 0
-1.03135 -1.06734 0 1.76811 1.77701 0
-1.03113 -1.06725 0 1.76778 1.77692 0
-1.03092 -1.06705 0.119204 1.76746 1.77672 0
-1.0307 -1.06676 0.197704 1.76713 1.77643 0
-1.03049 -1.06641 0.188981 1.7668 1.77608 0
-1.03028 -1.06629 0.101759 1.76648 1.77596 0
-1.03006 -1.06626 0.0232593 1.76615 1.77593 0
-1.02985 -1.06623 0 1.76582 1.7759 0
-1.02963 -1.06606 0.119204 1.7655 1.77573 0
-1.02942 -1.06568 0.215148 1.76517 1.77535 0
-1.02921 -1.06542 0.188981 1.76484 1.77509 0
-1.02899 -1.06524 0.133741 1.76452 1.77491 0
-1.02878 -1.06524 0 1.76419 1.77491 0
-1.02856 -1.06522 0 1.76386 1.77488 0
-1.02835 -1.06504 0.110481 1.76353 1.77471 0
-1.02814 -1.06472 0.197704 1.76321 1.77439 0
-1.02792 -1.06443 0.215148 1.76288 1.7741 0
-1.02771 -1.06426 0.119204 1.76255 1.77393 0
-1.02749 -1.06423 0.00581481 1.76223 1.7739 0
-1.02728 -1.0642 0 1.7619 1.77387 0
-1.02707 -1.06405 0.093037 1.76157 1.77372 0
-1.02685 -1.06373 0.215148 1.76124 1.7734 0
-1.02664 -1.06341 0.215148 1.76092 1.77308 0
-1.02642 -1.06324 0.142463 1.76059 1.77291 0
-1.02621 -1.06318 0.0610556 1.76026 1.77285 0
-1.026 -1.06318 0 1.75993 1.77285 0
-1.02578 -1.06303 0.0697778 1.7596 1.7727 0
-1.02557 -1.06277 0.165722 1.75928 1.77244 0
-1.02535 -1.06245 0.220963 1.75895 1.77212 0
-1.02514 -1.06219 0.165722 1.75862 1.77186 0
-1.02493 -1.06208 0.0872222 1.75829 1.77174 0
-1.02471 -1.06205 0.0232593 1.75796 1.77169 0
-1.0245 -1.06199 0.00581481 1.75764 1.77163 0.0232593
-1.02428 -1.06176 0.133741 1.75731 1.7714 0
-1.02407 -1.06141 0.197704 1.75698 1.77105 0
-1.02386 -1.06112 0.24713 1.75665 1.77076 0
-1.02364 -1.06088 0.133741 1.75632 1.77049 0.014537
-1.02343 -1.06085 0 1.75599 1.77047 0
-1.02321 -1.06083 0 1.75567 1.77041 0.0377963
-1.023 -1.06065 0.110481 1.75534 1.77023 0
-1.02279 -1.0603 0.215148 1.75501 1.76988 0
-1.02257 -1.05992 0.261667 1.75468 1.76948 0
-1.02236 -1.05966 0.197704 1.75435 1.76922 0
-1.02214 -1.0596 0.0697778 1.75402 1.76916 0
-1.02193 -1.0596 0 1.75369 1.76916 0
-1.02173 -1.05946 0.0552407 1.75336 1.76898 0.0377963
-1.02152 -1.05914 0.183167 1.75303 1.76866 0
-1.02131 -1.05876 0.252944 1.7527 1.76826 0
-1.0211 -1.05838 0.238407 1.75237 1.76785 0
-1.02089 -1.0583 0.0872222 1.75203 1.76776 0
-1.02068 -1.0583 0 1.7517 1.76773 0.0232593
-1.02047 -1.05818 0.0872222 1.75137 1.76762 0
-1.02026 -1.05789 0.165722 1.75104 1.7673 0.0290741
-1.02005 -1.05751 0.252944 1.75071 1.76692 0
-1.01984 -1.05722 0.215148 1.75038 1.76663 0
-1.01963 -1.05707 0.125019 1.75004 1.76645 0.00581481
-1.01942 -1.05705 0 1.74971 1.76642 0
-1.01921 -1.05696 0.0697778 1.74938 1.76634 0
-1.019 -1.05673 0.142463 1.74905 1.76608 0.0290741
-1.01879 -1.05635 0.229685 1.74872 1.7657 0
-1.01858 -1.05603 0.229685 1.74838 1.76538 0
-1.01837 -1.05585 0.133741 1.74805 1.76517 0.0610556
-1.01816 -1.0558 0 1.74772 1.76512 0
-1.01796 -1.05574 0 1.74739 1.76506 0
-1.01775 -1.05553 0.133741 1.74705 1.76482 0.0610556
-1.01754 -1.05516 0.238407 1.74672 1.76445 0
-1.01733 -1.05475 0.279111 1.74639 1.76404 0
-1.01712 -1.05455 0.174444 1.74606 1.76381 0.0465185
-1.01691 -1.05449 0.0465185 1.74572 1.76372 0
-1.0167 -1.05449 0 1.74539 1.76372 0
-1.01649 -1.05437 0.0785 1.74506 1.76357 0
-1.01628 -1.05405 0.197704 1.74473 1.76325 0
-1.01607 -1.05364 0.284926 1.74439 1.76282 0
-1.01586 -1.05332 0.220963 1.74406 1.76247 0.0232593
-1.01565 -1.05321 0.101759 1.74373 1.76235 0
-1.01544 -1.05321 0 1.74339 1.76232 0.0377963
-1.01523 -1.05315 0 1.74306 1.76227 0
-1.01502 -1.05292 0.165722 1.74273 1.762 0
-1.01481 -1.05248 0.279111 1.74239 1.76157 0
-1.0146 -1.0521 0.261667 1.74206 1.76116 0
-1.01439 -1.05196 0.133741 1.74173 1.76102 0
-1.01418 -1.05193 0 1.74139 1.76096 0.0465185
-1.01397 -1.05193 0 1.74106 1.76093 0
-1.01376 -1.05178 0.0872222 1.74073 1.76078 0
-1.01356 -1.05141 0.238407 1.74039 1.76038 0
-1.01335 -1.05103 0.270389 1.74006 1.75997 0
-1.01314 -1.05079 0.183167 1.73973 1.75974 0
-1.01293 -1.05074 0 1.73939 1.75965 0.0465185
-1.01272 -1.05074 0 1.73906 1.75962 0
-1.01251 -1.05065 0 1.73873 1.75953 0
-1.0123 -1.05033 0.206426 1.73839 1.75916 0.0377963
-1.01209 -1.04992 0.279111 1.73806 1.75872 0
-1.01188 -1.04963 0.220963 1.73772 1.75843 0
-1.01167 -1.04954 0.0552407 1.73739 1.75831 0
-1.01146 -1.04954 0 1.73706 1.75828 0.0465185
-1.01125 -1.04954 0 1.73672 1.75828 0
-1.01104 -1.04931 0.165722 1.73639 1.75802 0.0610556
-1.01083 -1.04893 0.229685 1.73605 1.75761 0
-1.01062 -1.04861 0.220963 1.73572 1.75729 0
-1.01041 -1.04853 0.101759 1.73538 1.75715 0.014537
-1.0102 -1.04853 0 1.73505 1.75712 0
-1.00999 -1.04853 0 1.73472 1.75709 0
-1.00978 -1.04832 0.119204 1.73438 1.75686 0
-1.00957 -1.04795 0.215148 1.73405 1.75645 0
-1.00936 -1.04763 0.215148 1.73371 1.75607 0
-1.00915 -1.04748 0.110481 1.73338 1.7559 0
-1.00894 -1.04745 0 1.73304 1.75584 0
-1.00873 -1.04745 0 1.73271 1.75581 0
-1.00852 -1.04731 0.0610556 1.73237 1.75564 0.0552407
-1.00831 -1.04699 0.188981 1.73204 1.75529 0.0465185
-1.0081 -1.04667 0.220963 1.7317 1.75494 0.0465185
-1.00789 -1.04646 0.157 1.73137 1.75471 0.0465185
-1.00768 -1.04643 0.00581481 1.73103 1.75462 0.0290741
-1.00747 -1.04643 0 1.7307 1.75459 0.00581481
-1.00726 -1.04635 0 1.73036 1.75445 0
-1.00705 -1.04608 0.174444 1.73003 1.75415 0.0377963
-1.00685 -1.04574 0.220963 1.72969 1.75375 0.0610556
-1.00664 -1.04547 0.183167 1.72936 1.75343 0.0610556
-1.00643 -1.04542 0.0465185 1.72902 1.75331 0.0232593
-1.00622 -1.04542 0 1.72868 1.75325 0
-1.00601 -1.04536 0 1.72835 1.75314 0.014537
-1.0058 -1.0451 0.165722 1.72801 1.75285 0.0610556
-1.00559 -1.04466 0.215148 1.72768 1.75232 0.0610556
-1.00538 -1.04446 0.151185 1.72734 1.75206 0.0697778
-1.00517 -1.04443 0 1.72701 1.75195 0.0552407
-1.00496 -1.04443 0 1.72667 1.75192 0.0610556
-1.00475 -1.04431 0.0785 1.72633 1.75174 0.00581481
-1.00454 -1.04399 0.183167 1.726 1.75136 0
-1.00433 -1.04367 0.215148 1.72566 1.75099 0.0552407
-1.00412 -1.0435 0.133741 1.72533 1.75075 0.014537
-1.00391 -1.0435 0 1.72499 1.75069 0.00581481
-1.0037 -1.0435 0 1.72465 1.75067 0.0552407
-1.00349 -1.04332 0.110481 1.72432 1.75043 0.0232593
-1.00328 -1.043 0.206426 1.72398 1.75008 0.0377963
-1.00308 -1.04268 0.206426 1.72364 1.74971 0.00581481
-1.00287 -1.04257 0.101759 1.7233 1.74953 0.0610556
-1.00267 -1.04257 0 1.72296 1.74947 0.0610556
-1.00247 -1.04257 0 1.72262 1.74942 0
-1.00227 -1.04239 0.101759 1.72228 1.74921 0.0610556
-1.00206 -1.04207 0.188981 1.72194 1.74883 0
-1.00186 -1.04175 0.220963 1.7216 1.74846 0
-1.00166 -1.04161 0.119204 1.72126 1.74825 0.0697778
-1.00145 -1.04158 0 1.72092 1.74817 0.0465185
-1.00125 -1.04158 0 1.72058 1.74811 0
-1.00105 -1.0414 0.093037 1.72024 1.74787 0.0377963
-1.00084 -1.04111 0.215148 1.7199 1.74753 0.0697778
-1.00064 -1.04079 0.215148 1.71956 1.74715 0.0552407
-1.00044 -1.04059 0.157 1.71922 1.74689 0.0465185
-1.00023 -1.04056 0.0377963 1.71887 1.74677 0.0552407
-1.00003 -1.04056 0 1.71853 1.74671 0.0610556
-0.99983 -1.04047 0 1.71819 1.7466 0.0552407
-0.99962 -1.04018 0.165722 1.71785 1.74622 0.00581481
-0.99942 -1.03983 0.220963 1.71751 1.74581 0
-0.99922 -1.03951 0.220963 1.71717 1.74543 0.0232593
-0.99901 -1.03943 0.093037 1.71683 1.74529 0.0290741
-0.99881 -1.03943 0 1.71649 1.7452 0.0697778
-0.9986 -1.0394 0 1.71615 1.74511 0.0610556
-0.9984 -1.03917 0.133741 1.71581 1.74482 0.0610556
-0.9982 -1.03879 0.229685 1.71546 1.74436 0.00581481
-0.99799 -1.03847 0.238407 1.71512 1.74398 0.0290741
-0.99779 -1.03829 0.119204 1.71478 1.74378 0.0552407
-0.99759 -1.03829 0 1.71444 1.74372 0
-0.99738 -1.03829 0 1.7141 1.74369 0.0377963
-0.99718 -1.03806 0.119204 1.71376 1.74343 0.0465185
-0.99698 -1.03771 0.252944 1.71341 1.74305 0.0552407
-0.99677 -1.03733 0.252944 1.71307 1.74264 0.0552407
-0.99657 -1.03716 0.142463 1.71273 1.74241 0.0465185
-0.99637 -1.0371 0.014537 1.71239 1.74232 0.0377963
-0.99616 -1.0371 0 1.71205 1.74229 0.0552407
-0.99596 -1.0369 0.110481 1.71171 1.74206 0.014537
-0.99576 -1.03646 0.24713 1.71136 1.74159 0.0610556
-0.99555 -1.03605 0.284926 1.71102 1.74116 0.0465185
-0.99535 -1.03585 0.151185 1.71068 1.74093 0.0465185
-0.99514 -1.03582 0 1.71034 1.74084 0.0610556
-0.99494 -1.03582 0 1.71 1.74081 0
-0.99474 -1.03562 0.110481 1.70965 1.74055 0
-0.99453 -1.03524 0.270389 1.70931 1.74014 0.0552407
-0.99433 -1.03483 0.270389 1.70897 1.73968 0.0290741
-0.99413 -1.0346 0.183167 1.70863 1.73939 0.0377963
-0.99392 -1.03457 0.00581481 1.70828 1.73933 0
-0.99372 -1.03457 0 1.70794 1.7393 0.0610556
-0.99352 -1.0344 0.093037 1.7076 1.73909 0.0377963
-0.99331 -1.03402 0.220963 1.70726 1.73869 0.0552407
-0.99311 -1.03361 0.284926 1.70691 1.73822 0.0552407
-0.9929 -1.03332 0.220963 1.70657 1.73787 0
-0.9927 -1.0332 0.0785 1.70623 1.73773 0.0552407
-0.9925 -1.0332 0 1.70588 1.73767 0
-0.99229 -1.03315 0 1.70554 1.73755 0.0377963
-0.99209 -1.03283 0.183167 1.7052 1.7372 0
-0.99189 -1.03239 0.284926 1.70485 1.73671 0.0290741
-0.99168 -1.03201 0.284926 1.70451 1.73627 0
-0.99148 -1.03184 0.133741 1.70417 1.73607 0.0290741
-0.99127 -1.03181 0.014537 1.70383 1.73598 0
-0.99107 -1.03181 0 1.70348 1.73595 0.00581481
-0.99087 -1.03158 0.133741 1.70314 1.73569 0.0465185
-0.99066 -1.0312 0.252944 1.70279 1.73526 0.0610556
-0.99046 -1.03079 0.30237 1.70245 1.73482 0.0232593
-0.99026 -1.03053 0.183167 1.70211 1.73447 0.0465185
-0.99005 -1.0305 0.0290741 1.70176 1.73441 0.0552407
-0.98985 -1.0305 0 1.70142 1.73436 0
-0.98964 -1.03038 0.0290741 1.70108 1.73421 0
-0.98944 -1.02998 0.252944 1.70073 1.73374 0.0290741
-0.98924 -1.02957 0.30237 1.70039 1.73331 0.00581481
-0.98903 -1.02925 0.24713 1.70005 1.73296 0.00581481
-0.98883 -1.02916 0.0377963 1.6997 1.73279 0.0377963
-0.98862 -1.02916 0 1.69936 1.73276 0.0465185
-0.98842 -1.02916 0 1.69901 1.7327 0.0232593
-0.98822 -1.02884 0.188981 1.69867 1.73232 0.0232593
-0.98801 -1.02847 0.252944 1.69832 1.73188 0.0232593
-0.98781 -1.02815 0.24713 1.69798 1.73154 0.0232593
-0.9876 -1.02803 0.0872222 1.69764 1.73133 0
-0.9874 -1.02803 0 1.69729 1.73127 0
-0.9872 -1.02803 0 1.69695 1.73122 0.0465185
-0.98699 -1.0278 0.157 1.6966 1.7309 0.014537
