angle_1 angle_2
-0.90557 2.10514
-0.905425 2.10514
-0.905251 2.10511
-0.905076 2.10511
-0.904902 2.10508
-0.904698 2.10505
-0.904495 2.10505
-0.90432 2.10505
-0.904088 2.10502
-0.903884 2.10502
-0.903681 2.10505
-0.903419 2.10502
-0.903186 2.10502
-0.902925 2.10502
-0.902692 2.10505
-0.902401 2.10502
-0.902111 2.10505
-0.90182 2.10505
-0.9015 2.10505
-0.901151 2.10502
-0.900831 2.10505
-0.900483 2.10502
-0.900134 2.10502
-0.899727 2.10499
-0.899349 2.10499
-0.898942 2.10499
-0.898535 2.10499
-0.898098 2.10496
-0.897691 2.10502
-0.897226 2.10505
-0.896761 2.10508
-0.896267 2.10511
-0.895743 2.1052
-0.89522 2.10528
-0.894697 2.10537
-0.894173 2.10543
-0.893592 2.10549
-0.89301 2.10557
-0.8924 2.1056
-0.89176 2.10566
-0.891121 2.10569
-0.890481 2.10586
-0.889667 2.10578
-0.888998 2.10584
-0.88833 2.10586
-0.887603 2.10586
-0.886905 2.10589
-0.886178 2.10595
-0.885422 2.10598
-0.884637 2.10601
-0.883852 2.10604
-0.883038 2.10607
-0.882253 2.10613
-0.881439 2.10613
-0.880654 2.10616
-0.879869 2.10618
-0.879084 2.10618
-0.87827 2.10616
-0.877456 2.1061
-0.876584 2.10595
-0.87574 2.10584
-0.874868 2.10569
-0.873996 2.10557
-0.873182 2.10555
-0.872368 2.10549
-0.871554 2.10549
-0.870536 2.10552
-0.869751 2.10557
-0.868937 2.10566
-0.868094 2.10572
-0.867222 2.10578
-0.866379 2.10586
-0.865565 2.10598
-0.864809 2.10624
-0.864053 2.10645
-0.863268 2.10668
-0.862483 2.10691
-0.861669 2.10714
-0.860855 2.10735
-0.86007 2.10758
-0.859255 2.10773
-0.858441 2.10784
-0.857627 2.10793
-0.856813 2.10793
-0.855999 2.10784
-0.855185 2.1077
-0.854342 2.10752
-0.853528 2.10735
-0.852714 2.10717
-0.851929 2.10706
-0.851173 2.10694
-0.850446 2.10691
-0.84969 2.10685
-0.848963 2.10685
-0.848236 2.10685
-0.84751 2.10688
-0.846783 2.10694
-0.846085 2.10706
-0.845387 2.10723
-0.844777 2.10752
-0.844166 2.10781
-0.843614 2.10822
-0.843061 2.10863
-0.842509 2.10903
-0.841927 2.10938
-0.841346 2.1097
-0.840764 2.10999
-0.840154 2.1102
-0.839601 2.11046
-0.838933 2.11063
-0.83838 2.11078
-0.837857 2.11092
-0.837363 2.11104
-0.836868 2.11113
-0.836374 2.11119
-0.83588 2.11121
-0.835415 2.11124
-0.83492 2.11121
-0.834455 2.11121
-0.83399 2.11121
-0.833525 2.11121
-0.833089 2.11124
-0.832682 2.1113
-0.832304 2.11139
-0.831984 2.11153
-0.831635 2.11165
-0.831315 2.1118
-0.831054 2.112
-0.830763 2.11214
-0.830501 2.11229
-0.830269 2.11244
-0.830036 2.11258
-0.829833 2.1127
-0.829629 2.11278
-0.829455 2.11287
-0.829309 2.1129
-0.829164 2.1129
-0.829018 2.11281
-0.828902 2.11276
-0.828786 2.11267
-0.828699 2.11258
-0.828611 2.11249
-0.828582 2.11246
-0.828553 2.11244
-0.828524 2.11241
-0.828524 2.11241
-0.828524 2.11241
-0.828524 2.11241
-0.828524 2.11241
-0.828524 2.11241
-0.828524 2.11241
-0.828553 2.11244
-0.828611 2.11249
-0.82864 2.11252
-0.828699 2.11255
-0.828728 2.11258
-0.828786 2.11261
-0.828815 2.11261
-0.828873 2.11267
-0.828902 2.1127
-0.828931 2.11273
-0.828931 2.11273
-0.828931 2.11273
-0.828931 2.11273
-0.828931 2.11273
-0.828931 2.11273
-0.828931 2.11273
-0.828931 2.11273
-0.828931 2.11273
-0.828931 2.11273
-0.828931 2.11273
-0.828902 2.1127
-0.828902 2.1127
-0.828873 2.11267
-0.828844 2.11264
-0.828844 2.11264
-0.828815 2.11261
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828786 2.11258
-0.828757 2.11255
-0.828757 2.11255
-0.828757 2.11255
-0.828728 2.11252
-0.828728 2.11252
-0.828699 2.11249
-0.828699 2.11249
-0.82864 2.11244
-0.828611 2.11241
-0.828611 2.11244
-0.828582 2.11241
-0.828582 2.11241
-0.828553 2.11238
-0.828524 2.11235
-0.828495 2.11232
-0.828466 2.11229
-0.828437 2.11226
-0.828408 2.11223
-0.828408 2.11226
-0.828379 2.11223
-0.828321 2.11217
-0.828321 2.11217
-0.828292 2.11214
-0.828263 2.11212
-0.828233 2.11209
-0.828204 2.11209
-0.828175 2.11206
-0.828175 2.11206
-0.828146 2.11203
-0.828117 2.11203
-0.828088 2.112
-0.828059 2.112
-0.828059 2.112
-0.828001 2.11194
-0.827972 2.11194
-0.827972 2.11194
-0.827943 2.11191
-0.827914 2.11191
-0.827885 2.11191
-0.827885 2.11191
-0.827855 2.11191
-0.827826 2.11191
-0.827797 2.11188
-0.827797 2.11191
-0.827768 2.11191
-0.827739 2.11191
-0.827739 2.11191
-0.827681 2.11188
-0.827652 2.11185
-0.827652 2.11188
-0.827623 2.11185
-0.827594 2.11185
-0.827565 2.11185
-0.827536 2.11183
-0.827507 2.11185
-0.827478 2.11183
-0.827478 2.11185
-0.827448 2.11185
-0.827419 2.11185
-0.827361 2.1118
-0.827332 2.1118
-0.827303 2.1118
-0.827274 2.1118
-0.827245 2.11177
-0.827187 2.11177
-0.827158 2.11174
-0.827129 2.1118
-0.8271 2.11177
-0.827041 2.11177
-0.826983 2.11174
-0.826925 2.11171
-0.826867 2.11171
-0.826809 2.11171
-0.82678 2.11171
-0.826693 2.11171
-0.826634 2.11168
-0.826547 2.11165
-0.826489 2.11168
-0.826402 2.11165
-0.826315 2.11165
-0.826227 2.11165
-0.82614 2.11165
-0.826024 2.11165
-0.825937 2.11165
-0.82582 2.11165
-0.825704 2.11162
-0.825588 2.11165
-0.825471 2.11165
-0.825326 2.11165
-0.825181 2.11162
-0.825035 2.11165
-0.82489 2.11165
-0.824745 2.11165
-0.82457 2.11168
-0.824396 2.11165
-0.824221 2.11168
-0.824018 2.11168
-0.823843 2.11174
-0.823611 2.11177
-0.823407 2.11183
-0.823175 2.11188
-0.822942 2.11197
-0.822709 2.11206
-0.822419 2.11214
-0.822157 2.11226
-0.821895 2.11241
-0.821575 2.11249
-0.821198 2.11255
-0.820849 2.11267
-0.8205 2.11273
-0.820122 2.11276
-0.819686 2.11273
-0.81925 2.11273
-0.818784 2.11273
-0.818348 2.11276
-0.817854 2.11273
-0.81736 2.11276
-0.816836 2.11276
-0.816313 2.11281
-0.81579 2.11287
-0.815063 2.11293
-0.814481 2.11296
-0.813871 2.11299
-0.813231 2.11296
-0.812563 2.11293
-0.811894 2.11287
-0.811225 2.11281
-0.810527 2.11273
-0.80983 2.11264
-0.809161 2.11255
-0.808463 2.11246
-0.807794 2.11238
-0.807097 2.11226
-0.806399 2.11229
-0.805556 2.11209
-0.804829 2.11203
-0.804102 2.112
-0.803375 2.11203
-0.802677 2.11209
-0.802038 2.1122
-0.801398 2.11235
-0.8007 2.11249
-0.800032 2.11264
-0.799334 2.11276
-0.798578 2.1129
-0.797851 2.11302
-0.797124 2.1131
-0.796368 2.11316
-0.79567 2.11331
-0.794973 2.11345
-0.794333 2.11366
-0.793664 2.11383
-0.792967 2.11398
-0.792269 2.11412
-0.791513 2.11421
-0.790728 2.11427
-0.789972 2.11435
-0.789216 2.11444
-0.78846 2.11456
-0.787704 2.11465
-0.786977 2.11479
-0.786221 2.11488
-0.785495 2.11497
-0.784768 2.11505
-0.784012 2.11508
-0.783256 2.11511
-0.7825 2.11511
-0.781744 2.11511
-0.780988 2.11511
-0.780232 2.11514
-0.779534 2.11517
-0.778808 2.1152
-0.778081 2.1152
-0.777383 2.11523
-0.776627 2.11526
-0.775929 2.11528
-0.775202 2.11528
-0.774534 2.11534
-0.773894 2.11543
-0.773283 2.11558
-0.772673 2.11575
-0.772062 2.11592
-0.771452 2.1161
-0.770841 2.1163
-0.770202 2.11645
-0.769591 2.11659
-0.76898 2.11674
-0.768341 2.11688
-0.767614 2.11706
-0.767033 2.11723
-0.766451 2.11738
-0.76587 2.11752
-0.765288 2.11764
-0.764648 2.11767
-0.764096 2.11776
-0.763485 2.11767
-0.762875 2.11758
-0.762293 2.11749
-0.761712 2.11738
-0.761101 2.1172
-0.760549 2.11712
-0.759997 2.117
-0.759502 2.11697
-0.759037 2.11697
-0.758601 2.117
-0.758165 2.11706
-0.757729 2.11709
-0.757322 2.11717
-0.756944 2.11729
-0.756566 2.11735
-0.756188 2.11744
-0.755839 2.11752
-0.755548 2.11764
-0.755228 2.1177
-0.754967 2.11779
-0.754705 2.11784
-0.754473 2.1179
-0.75424 2.11796
-0.754036 2.11796
-0.753862 2.11802
-0.753688 2.11802
-0.753571 2.11808
-0.753455 2.11808
-0.753339 2.11805
-0.75328 2.11805
-0.753164 2.11799
-0.753135 2.11799
-0.753077 2.11793
-0.753077 2.11793
-0.753048 2.1179
-0.753048 2.1179
-0.753048 2.1179
-0.753048 2.1179
-0.753048 2.1179
-0.753077 2.11793
-0.753106 2.11796
-0.753164 2.11802
-0.753222 2.11808
-0.75331 2.11816
-0.753368 2.11822
-0.753455 2.11831
-0.753513 2.11837
-0.753571 2.11842
-0.753629 2.11848
-0.753688 2.11854
-0.753746 2.1186
-0.753804 2.11866
-0.753833 2.11869
-0.753891 2.11874
-0.753891 2.11874
-0.75392 2.11877
-0.753949 2.1188
-0.753949 2.1188
-0.753949 2.1188
-0.753949 2.1188
-0.753949 2.1188
-0.753949 2.1188
-0.753949 2.1188
-0.753949 2.1188
-0.753949 2.1188
-0.753949 2.1188
-0.75392 2.11877
-0.753891 2.11874
-0.753891 2.11874
-0.753833 2.11869
-0.753804 2.11866
-0.753804 2.11866
-0.753775 2.11863
-0.753775 2.11863
-0.753746 2.1186
-0.753746 2.1186
-0.753746 2.1186
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753717 2.11857
-0.753688 2.11854
-0.753688 2.11854
-0.753658 2.11851
-0.753629 2.11848
-0.753629 2.11848
-0.7536 2.11845
-0.753571 2.11842
-0.753571 2.11842
-0.753513 2.1184
-0.753513 2.1184
-0.753484 2.11837
-0.753455 2.11837
-0.753426 2.11834
-0.753397 2.11837
-0.753368 2.11834
-0.753339 2.11834
-0.753339 2.11837
-0.75331 2.11837
-0.75331 2.1184
-0.75328 2.1184
-0.753251 2.1184
-0.753222 2.11837
-0.753193 2.11837
-0.753164 2.11837
-0.753135 2.11834
-0.753106 2.11834
-0.753106 2.11837
-0.753077 2.11837
-0.753048 2.11837
-0.753019 2.11834
-0.753019 2.11837
-0.75299 2.11837
-0.752961 2.11834
-0.752932 2.11834
-0.752903 2.11834
-0.752873 2.11831
-0.752844 2.11831
-0.752815 2.11831
-0.752815 2.11834
-0.752786 2.11831
-0.752757 2.11831
-0.752757 2.11831
-0.752728 2.11831
-0.752699 2.11834
-0.75267 2.11831
-0.752641 2.11831
-0.752612 2.11831
-0.752554 2.11828
-0.752554 2.11828
-0.752525 2.11828
-0.752495 2.11828
-0.752466 2.11828
-0.752437 2.11825
-0.752408 2.11825
-0.752379 2.11825
-0.75235 2.11825
-0.752321 2.11828
-0.752292 2.11828
-0.752234 2.11825
-0.752176 2.11822
-0.752147 2.11822
-0.752118 2.11822
-0.752059 2.11819
-0.75203 2.11819
-0.752001 2.11822
-0.751943 2.11822
-0.751885 2.11819
-0.751827 2.11819
-0.751769 2.11819
-0.75171 2.11816
-0.751652 2.11816
-0.751565 2.11813
-0.751507 2.11816
-0.75142 2.11813
-0.751362 2.11813
-0.751303 2.11816
-0.751187 2.11813
-0.7511 2.11811
-0.751013 2.11813
-0.750896 2.11813
-0.750809 2.11811
-0.750693 2.11811
-0.750577 2.11811
-0.750431 2.11808
-0.750286 2.11808
-0.75017 2.11811
-0.750024 2.11811
-0.74985 2.11808
-0.749675 2.11808
-0.749501 2.11808
-0.749297 2.11808
-0.749094 2.11808
-0.74889 2.11808
-0.748658 2.11808
-0.748425 2.11805
-0.748163 2.11805
-0.747902 2.11805
-0.747611 2.11802
-0.74732 2.11805
-0.747 2.11802
-0.746681 2.11802
-0.746332 2.11799
-0.745983 2.11796
-0.745605 2.1179
-0.745198 2.1179
-0.744791 2.11784
-0.744384 2.11784
-0.743948 2.11784
-0.743483 2.11779
-0.742988 2.11779
-0.742494 2.11779
-0.741942 2.11781
-0.741418 2.11784
-0.740866 2.1179
-0.740343 2.11799
-0.739703 2.11799
-0.739005 2.11799
-0.738365 2.11793
-0.737755 2.1179
-0.737086 2.11784
-0.736418 2.11779
-0.735778 2.11779
-0.735022 2.11773
-0.734324 2.11779
-0.733626 2.11779
-0.732929 2.11784
-0.732202 2.11784
-0.731446 2.1179
-0.730719 2.11793
-0.730021 2.11799
-0.729353 2.11805
-0.728655 2.11811
-0.727957 2.11811
-0.727259 2.11808
-0.726561 2.11805
-0.725835 2.11802
-0.725137 2.11802
-0.724439 2.11808
-0.723712 2.11811
-0.722985 2.11822
-0.722258 2.11831
-0.721532 2.11848
-0.720776 2.11863
-0.720107 2.11877
-0.719409 2.11892
-0.718711 2.11904
-0.718014 2.11912
-0.717258 2.11915
-0.716531 2.11918
-0.715775 2.11915
-0.715048 2.11915
-0.714292 2.11909
-0.713565 2.11906
-0.712809 2.11898
-0.712053 2.11892
-0.711298 2.11886
-0.710513 2.1188
-0.709757 2.11872
-0.70903 2.11869
-0.708332 2.11866
-0.707605 2.11857
-0.706936 2.11857
-0.706239 2.11854
-0.70557 2.11854
-0.70493 2.11857
-0.704291 2.1186
-0.703651 2.11863
-0.70304 2.11869
-0.70243 2.11874
-0.701848 2.1188
-0.701238 2.11883
-0.700656 2.11883
-0.700104 2.11889
-0.699552 2.11889
-0.699028 2.11895
-0.698505 2.11898
-0.697982 2.11904
-0.697487 2.11906
-0.696964 2.11912
-0.696441 2.11912
-0.69583 2.11912
-0.695307 2.11909
-0.694813 2.11909
-0.694318 2.11906
-0.693824 2.11904
-0.69333 2.11898
-0.692835 2.11895
-0.69237 2.11895
-0.691876 2.11892
-0.691353 2.11886
-0.690888 2.11886
-0.690422 2.11889
-0.689928 2.11889
-0.689434 2.11889
-0.688969 2.11889
-0.688474 2.11886
-0.68798 2.11883
-0.687515 2.1188
-0.686933 2.11877
-0.686497 2.11877
-0.686061 2.11877
-0.685596 2.11874
-0.68516 2.11874
-0.684753 2.11883
-0.684317 2.11886
-0.68391 2.11892
-0.683503 2.11895
-0.683096 2.11901
-0.682689 2.11901
-0.682282 2.11898
-0.681933 2.11901
-0.681555 2.11898
-0.681206 2.11895
-0.680886 2.11895
-0.680566 2.11889
-0.680246 2.11883
-0.679956 2.1188
-0.679665 2.11874
-0.679403 2.11872
-0.679142 2.11866
-0.678909 2.1186
-0.678705 2.1186
-0.678502 2.11857
-0.678328 2.11854
-0.678182 2.11851
-0.678037 2.11848
-0.67792 2.11845
-0.677833 2.11845
-0.677717 2.1184
-0.677659 2.11837
-0.677601 2.11837
-0.677572 2.11834
-0.677543 2.11831
-0.677543 2.11831
-0.677543 2.11831
-0.677543 2.11831
-0.677543 2.11831
-0.677543 2.11831
-0.677543 2.11831
-0.677601 2.11837
-0.677659 2.11842
-0.677688 2.11845
-0.677746 2.11848
-0.677804 2.11854
-0.677833 2.11854
-0.677891 2.1186
-0.67795 2.11866
-0.677979 2.11869
-0.678008 2.11872
-0.678008 2.11872
-0.678037 2.11872
-0.678037 2.11872
-0.678037 2.11872
-0.678037 2.11872
-0.678037 2.11872
-0.678037 2.11872
-0.678037 2.11872
-0.678008 2.11869
-0.678008 2.11869
-0.677979 2.11866
-0.67795 2.11863
-0.67792 2.1186
-0.677891 2.11857
-0.677891 2.11857
-0.677862 2.11854
-0.677833 2.11851
-0.677804 2.11848
-0.677804 2.11848
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677746 2.11842
-0.677717 2.1184
-0.677717 2.1184
-0.677717 2.1184
-0.677717 2.1184
-0.677717 2.1184
-0.677717 2.1184
-0.677717 2.1184
-0.677688 2.11837
-0.677688 2.11837
-0.677688 2.11837
-0.677688 2.11837
-0.677688 2.11837
-0.677688 2.11837
-0.677688 2.11837
-0.677688 2.11837
-0.677688 2.11837
-0.677688 2.11837
-0.677688 2.11837
-0.677688 2.11837
-0.677688 2.11837
-0.677688 2.11837
-0.677659 2.11834
-0.677659 2.11834
-0.677659 2.11834
-0.677659 2.11834
-0.67763 2.11831
-0.67763 2.11831
-0.67763 2.11831
-0.67763 2.11831
-0.677601 2.11828
-0.677601 2.11828
-0.677572 2.11825
-0.677572 2.11825
-0.677543 2.11822
-0.677543 2.11822
-0.677513 2.11819
-0.677484 2.11816
-0.677484 2.11816
-0.677426 2.11811
-0.677397 2.11808
-0.677368 2.11805
-0.677368 2.11805
-0.677339 2.11802
-0.67731 2.11799
-0.67731 2.11799
-0.677252 2.11793
-0.677223 2.1179
-0.677223 2.1179
-0.677165 2.11784
-0.677135 2.11781
-0.677077 2.11776
-0.677048 2.11773
-0.677019 2.1177
-0.67699 2.11767
-0.676932 2.11761
-0.676903 2.11758
-0.676874 2.11755
-0.676816 2.11749
-0.676758 2.11744
-0.676699 2.11738
-0.67667 2.11735
-0.676612 2.11729
-0.676554 2.11723
-0.676496 2.11717
-0.676438 2.11712
-0.67638 2.11706
-0.676321 2.117
-0.676234 2.11691
-0.676176 2.11685
-0.676089 2.11677
-0.676031 2.11671
-0.675943 2.11662
-0.675885 2.11656
-0.675798 2.11648
-0.675711 2.11642
-0.675624 2.11633
-0.675536 2.11624
-0.67542 2.11613
-0.675333 2.11604
-0.675217 2.11592
-0.6751 2.11581
-0.674984 2.11575
-0.674868 2.11563
-0.674751 2.11552
-0.674606 2.11537
-0.67449 2.11528
-0.674344 2.11514
-0.674228 2.11505
-0.674083 2.11491
-0.673937 2.11479
-0.673792 2.11465
-0.673647 2.11453
-0.673501 2.11441
-0.673356 2.1143
-0.673181 2.11415
-0.673036 2.11406
-0.672862 2.11395
-0.672716 2.11386
-0.672542 2.11374
-0.672367 2.11366
-0.672193 2.11357
-0.672018 2.11351
-0.671844 2.11345
-0.671699 2.11345
-0.671524 2.11342
-0.671321 2.11342
-0.671146 2.11342
-0.670943 2.1134
-0.670768 2.11342
-0.670565 2.11345
-0.67039 2.11351
-0.670187 2.11354
-0.669983 2.11357
-0.66978 2.11363
-0.669576 2.11366
-0.669373 2.11371
-0.669111 2.11369
-0.668878 2.11371
-0.668617 2.11371
-0.668355 2.11374
-0.668093 2.11374
-0.667832 2.11377
-0.667541 2.11377
-0.667221 2.11374
-0.66696 2.11383
-0.66664 2.11383
-0.666291 2.1138
-0.665942 2.11383
-0.665593 2.11383
-0.665215 2.11389
-0.664808 2.11392
-0.664401 2.11395
-0.664023 2.11403
-0.663587 2.11406
-0.663151 2.11412
-0.662715 2.11421
-0.66225 2.11427
-0.661755 2.11433
-0.661232 2.11438
-0.660738 2.1145
-0.660214 2.11462
-0.659662 2.1147
-0.65908 2.11476
-0.658528 2.11485
-0.657918 2.11488
-0.657336 2.11494
-0.656638 2.11491
-0.656028 2.11485
-0.655388 2.11476
-0.654748 2.11459
-0.65408 2.11433
