angle_1 angle_2
-0.907838 1.99387
-0.907955 1.99387
-0.908042 1.99387
-0.908158 1.99387
-0.908274 1.99387
-0.908362 1.99384
-0.908449 1.99384
-0.908565 1.99381
-0.90871 1.99381
-0.908798 1.99376
-0.908914 1.99378
-0.90903 1.99378
-0.909118 1.99373
-0.909263 1.99376
-0.909379 1.99373
-0.909495 1.99373
-0.909583 1.9937
-0.909699 1.99367
-0.909844 1.99367
-0.909961 1.99367
-0.910077 1.99364
-0.910222 1.99364
-0.910339 1.99361
-0.910455 1.99361
-0.910571 1.99358
-0.910688 1.99352
-0.910833 1.99352
-0.910949 1.99346
-0.911095 1.99346
-0.911211 1.99346
-0.911356 1.99346
-0.911473 1.99344
-0.911589 1.99341
-0.911705 1.99338
-0.91185 1.99335
-0.911967 1.99335
-0.912054 1.99329
-0.91217 1.99326
-0.912287 1.99323
-0.912374 1.9932
-0.91249 1.99317
-0.912577 1.99312
-0.912694 1.99309
-0.91281 1.99306
-0.912955 1.99303
-0.913072 1.993
-0.913188 1.99291
-0.913333 1.99291
-0.91342 1.99282
-0.913566 1.9928
-0.913653 1.99271
-0.913798 1.99268
-0.913915 1.99262
-0.91406 1.99253
-0.914205 1.99248
-0.914351 1.99242
-0.914467 1.9923
-0.914613 1.99219
-0.914787 1.9921
-0.914932 1.99195
-0.915078 1.99178
-0.915223 1.9916
-0.915368 1.9914
-0.915543 1.99111
-0.915717 1.99085
-0.915863 1.99059
-0.916008 1.99032
-0.916183 1.99009
-0.916328 1.9898
-0.916444 1.98954
-0.916619 1.98931
-0.916793 1.98905
-0.916968 1.98881
-0.917113 1.98861
-0.917287 1.98843
-0.917462 1.98829
-0.917636 1.9882
-0.917811 1.98811
-0.918014 1.98811
-0.918218 1.98811
-0.918421 1.98814
-0.918625 1.9882
-0.918799 1.98823
-0.919032 1.98829
-0.919235 1.98832
-0.91941 1.98829
-0.919613 1.98832
-0.919817 1.98835
-0.919991 1.98835
-0.920195 1.98838
-0.920369 1.98838
-0.920515 1.98838
-0.920689 1.98838
-0.920863 1.98835
-0.921009 1.98835
-0.921183 1.98838
-0.921329 1.98838
-0.921445 1.98838
-0.921561 1.98835
-0.921678 1.98835
-0.921765 1.98832
-0.921881 1.98832
-0.921968 1.98829
-0.922055 1.98829
-0.922143 1.98826
-0.922201 1.98823
-0.922288 1.98823
-0.922346 1.9882
-0.922404 1.9882
-0.922463 1.9882
-0.922492 1.98814
-0.92255 1.98817
-0.922579 1.98811
-0.922637 1.98811
-0.922666 1.98811
-0.922695 1.98806
-0.922724 1.98803
-0.922782 1.98803
-0.922811 1.988
-0.922811 1.988
-0.92284 1.988
-0.92284 1.98797
-0.92284 1.98794
-0.92287 1.98794
-0.92287 1.98791
-0.92287 1.98788
-0.92287 1.98788
-0.922899 1.98788
-0.922899 1.98785
-0.922899 1.98782
-0.922899 1.98777
-0.922899 1.98771
-0.922899 1.98768
-0.922899 1.98762
-0.922899 1.98756
-0.922899 1.9875
-0.922899 1.98742
-0.922899 1.98736
-0.922899 1.9873
-0.922899 1.98724
-0.922899 1.98716
-0.922899 1.98707
-0.922928 1.98701
-0.922928 1.98695
-0.922957 1.98689
-0.922957 1.98681
-0.922986 1.98678
-0.922986 1.98666
-0.923015 1.9866
-0.923044 1.98654
-0.923102 1.98652
-0.923102 1.98643
-0.923131 1.98634
-0.92316 1.98625
-0.923218 1.98623
-0.923277 1.98617
-0.923306 1.98605
-0.923364 1.98596
-0.923451 1.98591
-0.92348 1.98576
-0.923538 1.98567
-0.923625 1.98559
-0.923684 1.98547
-0.923771 1.98538
-0.923858 1.98529
-0.923945 1.98518
-0.924033 1.98509
-0.92412 1.98495
-0.924207 1.98483
-0.924294 1.98471
-0.92441 1.9846
-0.924498 1.98448
-0.924614 1.98436
-0.92473 1.98422
-0.924847 1.98407
-0.924963 1.98393
-0.925108 1.98378
-0.925225 1.98361
-0.92537 1.98346
-0.925544 1.98329
-0.92569 1.98309
-0.925835 1.98282
-0.92601 1.98256
-0.926184 1.98224
-0.926358 1.98178
-0.926562 1.9814
-0.926765 1.98099
-0.92694 1.98056
-0.927173 1.98003
-0.927376 1.97957
-0.92758 1.97904
-0.927812 1.97861
-0.928045 1.97814
-0.928277 1.97771
-0.92851 1.97715
-0.928801 1.97657
-0.929033 1.97599
-0.929295 1.97532
-0.929528 1.97465
-0.929818 1.97393
-0.930109 1.9732
-0.9304 1.97241
-0.93072 1.9716
-0.931039 1.97087
-0.93133 1.97012
-0.931621 1.96936
-0.931912 1.96872
-0.93226 1.968
-0.932551 1.96739
-0.932842 1.9668
-0.933162 1.96628
-0.933482 1.96567
-0.93386 1.96497
-0.934179 1.9643
-0.934528 1.96355
-0.934819 1.96256
-0.935168 1.96154
-0.935517 1.96067
-0.935837 1.95956
-0.936156 1.95866
-0.936476 1.95762
-0.936796 1.95651
-0.937116 1.95552
-0.937436 1.95462
-0.937755 1.95372
-0.938104 1.95305
-0.938453 1.95247
-0.938802 1.95203
-0.939151 1.95169
-0.9395 1.95137
-0.939849 1.9511
-0.940198 1.95081
-0.940547 1.95061
-0.940866 1.95035
-0.941186 1.95012
-0.941535 1.94988
-0.941826 1.94959
-0.942117 1.94921
-0.942436 1.94895
-0.942727 1.9486
-0.942931 1.94825
-0.943163 1.94791
-0.943367 1.94756
-0.94357 1.94721
-0.943745 1.94683
-0.943948 1.94654
-0.944094 1.94622
-0.944268 1.94599
-0.944413 1.94578
-0.944559 1.94564
-0.944675 1.94558
-0.94482 1.94558
-0.944908 1.94561
-0.945024 1.9457
-0.94514 1.94581
-0.945198 1.94584
-0.945228 1.94581
-0.945315 1.94584
-0.945315 1.94581
-0.945344 1.94584
-0.945344 1.94584
-0.945344 1.94584
-0.945344 1.94584
-0.945344 1.94584
-0.945344 1.94584
-0.945344 1.94584
-0.945344 1.94584
-0.945344 1.94584
-0.945344 1.94584
-0.945315 1.94581
-0.945286 1.94578
-0.945286 1.94578
-0.945286 1.94578
-0.945286 1.94578
-0.945286 1.94578
-0.945286 1.94578
-0.945286 1.94578
-0.945286 1.94578
-0.945286 1.94578
-0.945286 1.94578
-0.945286 1.94578
-0.945286 1.94572
-0.945286 1.94572
-0.945286 1.9457
-0.945286 1.9457
-0.945286 1.94567
-0.945286 1.94564
-0.945286 1.94564
-0.945286 1.94561
-0.945286 1.94561
-0.945286 1.94558
-0.945286 1.94555
-0.945286 1.94552
-0.945286 1.94549
-0.945286 1.94541
-0.945286 1.94535
-0.945286 1.94529
-0.945286 1.94523
-0.945286 1.94514
-0.945286 1.94506
-0.945286 1.945
-0.945286 1.94494
-0.945286 1.94485
-0.945286 1.94482
-0.945286 1.94474
-0.945286 1.94468
-0.945286 1.94459
-0.945286 1.9445
-0.945286 1.94442
-0.945286 1.94433
-0.945286 1.94421
-0.945286 1.94407
-0.945286 1.94392
-0.945286 1.94375
-0.945286 1.94357
-0.945286 1.94334
-0.945286 1.94311
-0.945286 1.94282
-0.945286 1.94253
-0.945286 1.94218
-0.945286 1.94177
-0.945286 1.94139
-0.945286 1.94093
-0.945286 1.94032
-0.945286 1.93979
-0.945286 1.93924
-0.945286 1.93866
-0.945286 1.93808
-0.945286 1.93756
-0.945286 1.93703
-0.945286 1.93651
-0.945286 1.93596
-0.945286 1.93532
-0.945286 1.93476
-0.945286 1.93412
-0.945286 1.93351
-0.945315 1.93285
-0.945315 1.93215
-0.945315 1.93151
-0.945315 1.93084
-0.945315 1.9302
-0.945315 1.92956
-0.945315 1.92892
-0.945315 1.92825
-0.945315 1.92761
-0.945315 1.92709
-0.945315 1.92657
-0.945315 1.92607
-0.945315 1.92552
-0.945315 1.92505
-0.945286 1.9245
-0.945286 1.92409
-0.945286 1.92369
-0.945286 1.92322
-0.945286 1.92287
-0.945286 1.92249
-0.945286 1.92215
-0.945286 1.92177
-0.945286 1.92151
-0.945286 1.92122
-0.945286 1.92101
-0.945286 1.92078
-0.945286 1.9206
-0.945286 1.92052
-0.945286 1.9204
-0.945286 1.92034
-0.945286 1.92031
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92029
-0.945286 1.92026
-0.945286 1.92026
-0.945286 1.92023
-0.945286 1.9202
-0.945286 1.92017
-0.945286 1.92011
-0.945286 1.92005
-0.945286 1.91999
-0.945286 1.91991
-0.945286 1.91982
-0.945286 1.9197
-0.945286 1.91962
-0.945286 1.9195
-0.945286 1.91941
-0.945286 1.9193
-0.945286 1.91915
-0.945286 1.91906
-0.945286 1.91892
-0.945286 1.9188
-0.945286 1.91866
-0.945286 1.91848
-0.945286 1.91834
-0.945286 1.91813
-0.945286 1.91793
-0.945286 1.91773
-0.945286 1.91749
-0.945286 1.91723
-0.945286 1.91691
-0.945286 1.91659
-0.945286 1.91627
-0.945286 1.91587
-0.945286 1.91552
-0.945286 1.91511
-0.945286 1.9147
-0.945286 1.91427
-0.945286 1.9136
-0.945286 1.91302
-0.945286 1.91246
-0.945286 1.91188
-0.945286 1.91127
-0.945286 1.91066
-0.945286 1.91005
-0.945286 1.9095
-0.945286 1.909
-0.945286 1.90848
-0.945286 1.90802
-0.945286 1.90749
-0.945286 1.90703
-0.945286 1.90653
-0.945286 1.90598
-0.945286 1.90546
-0.945286 1.9049
-0.945286 1.90432
-0.945286 1.90371
-0.945286 1.90319
-0.945286 1.90267
-0.945286 1.902
-0.945286 1.90147
-0.945286 1.90098
-0.945286 1.90046
-0.945286 1.90002
-0.945286 1.89953
-0.945286 1.89912
-0.945286 1.89874
-0.945286 1.89839
-0.945286 1.89804
-0.945286 1.89772
-0.945286 1.89746
-0.945286 1.89723
-0.945286 1.89703
-0.945286 1.89679
-0.945286 1.89659
-0.945286 1.89642
-0.945286 1.89624
-0.945286 1.8961
-0.945286 1.89598
-0.945286 1.89589
-0.945286 1.89578
-0.945286 1.89569
-0.945286 1.89563
-0.945286 1.89557
-0.945286 1.89548
-0.945286 1.89546
-0.945286 1.89546
-0.945286 1.89543
-0.945286 1.89543
-0.945286 1.89543
-0.945286 1.89543
-0.945286 1.89543
-0.945286 1.89543
-0.945286 1.89543
-0.945286 1.89543
-0.945286 1.89543
-0.945286 1.89543
-0.945286 1.89543
-0.945286 1.8954
-0.945286 1.8954
-0.945286 1.89537
-0.945286 1.89537
-0.945286 1.89537
-0.945286 1.89537
-0.945286 1.89534
-0.945286 1.89534
-0.945286 1.89534
-0.945286 1.89531
-0.945286 1.89528
-0.945286 1.89525
-0.945286 1.89519
-0.945286 1.89514
-0.945286 1.89508
-0.945286 1.89499
-0.945286 1.8949
-0.945286 1.89479
-0.945286 1.89467
-0.945286 1.89455
-0.945286 1.89444
-0.945286 1.89429
-0.945286 1.89412
-0.945286 1.89394
-0.945286 1.8938
-0.945286 1.8936
-0.945286 1.89342
-0.945286 1.89325
-0.945286 1.89304
-0.945286 1.89284
-0.945286 1.89261
-0.945286 1.89237
-0.945286 1.89211
-0.945286 1.89185
-0.945286 1.89153
-0.945286 1.89121
-0.945286 1.89083
-0.945286 1.8904
-0.945286 1.88993
-0.945286 1.88947
-0.945286 1.88894
-0.945286 1.88833
-0.945286 1.88769
-0.945286 1.88691
-0.945286 1.88615
-0.945286 1.88543
-0.945286 1.88476
-0.945286 1.88394
-0.945286 1.88316
-0.945286 1.88231
-0.945286 1.88156
-0.945286 1.88069
-0.945286 1.8799
-0.945286 1.87912
-0.945286 1.87836
-0.945286 1.87763
-0.945286 1.87688
-0.945286 1.87603
-0.945286 1.87528
-0.945286 1.87452
-0.945286 1.87377
-0.945286 1.87287
-0.945286 1.87214
-0.945286 1.87135
-0.945286 1.87051
-0.945286 1.86961
-0.945286 1.86874
-0.945286 1.86778
-0.945286 1.86685
-0.945286 1.86597
-0.945286 1.86493
-0.945286 1.864
-0.945286 1.8631
-0.945286 1.86228
-0.945257 1.8615
-0.945257 1.8608
-0.945257 1.8599
-0.945257 1.85923
-0.945257 1.85859
-0.945257 1.85804
-0.945257 1.85754
-0.945257 1.85714
-0.945257 1.8567
-0.945257 1.85632
-0.945257 1.85594
-0.945257 1.85557
-0.945257 1.85522
-0.945257 1.8549
-0.945257 1.85458
-0.945257 1.85426
-0.945257 1.85397
-0.945257 1.85373
-0.945257 1.85353
-0.945228 1.85336
-0.945228 1.85327
-0.945228 1.85321
-0.945198 1.85318
-0.945169 1.85315
-0.94514 1.85312
-0.94514 1.85312
-0.94514 1.85312
-0.94514 1.85312
-0.94514 1.85312
-0.94514 1.85312
-0.945111 1.85312
-0.945111 1.85315
-0.945111 1.85315
-0.945082 1.85312
-0.945082 1.85312
-0.945053 1.85312
-0.945053 1.85312
-0.945024 1.85309
-0.945024 1.85309
-0.944995 1.85309
-0.944966 1.85307
-0.944937 1.85304
-0.944908 1.85301
-0.944879 1.85298
-0.944879 1.85298
-0.944879 1.85298
-0.944879 1.85298
-0.944879 1.85298
-0.944879 1.85298
-0.944879 1.85298
-0.944879 1.85298
-0.944879 1.85295
-0.944879 1.85292
-0.944879 1.85292
-0.944879 1.85289
-0.944879 1.85286
-0.944879 1.85286
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.85283
-0.944879 1.8528
-0.944879 1.85278
-0.944879 1.85275
-0.944879 1.85269
-0.944879 1.85266
-0.944879 1.85263
-0.944879 1.85257
-0.944879 1.85248
-0.944879 1.85243
-0.944879 1.85234
-0.944879 1.85225
-0.944908 1.85219
-0.944908 1.85211
-0.944908 1.85205
-0.944908 1.85196
-0.944908 1.8519
-0.944908 1.85184
-0.944908 1.85176
-0.944908 1.8517
-0.944908 1.85164
-0.944908 1.85158
-0.944908 1.85152
-0.944908 1.85144
-0.944908 1.85138
-0.944908 1.85126
-0.944908 1.85118
-0.944908 1.85109
-0.944908 1.851
-0.944908 1.85089
-0.944908 1.85077
-0.944908 1.85062
-0.944908 1.85051
-0.944908 1.85036
-0.944908 1.85019
-0.944908 1.85007
-0.944908 1.8499
-0.944908 1.84975
-0.944908 1.84961
-0.944908 1.84946
-0.944908 1.84929
-0.944908 1.84914
-0.944908 1.84897
-0.944908 1.84879
-0.944908 1.84859
-0.944908 1.84836
-0.944908 1.84815
-0.944908 1.84792
-0.944908 1.84769
-0.944908 1.84745
-0.944908 1.84722
-0.944908 1.84696
-0.944908 1.84667
-0.944908 1.84635
-0.944908 1.84606
-0.944908 1.84574
-0.944908 1.84536
-0.944908 1.84501
-0.944908 1.84463
-0.944908 1.84423
-0.944908 1.84382
-0.944908 1.84333
-0.944908 1.84283
-0.944908 1.84237
-0.944908 1.84187
-0.944908 1.84132
-0.944908 1.84077
-0.944908 1.84022
-0.944908 1.83966
-0.944908 1.83896
-0.944908 1.83841
-0.944908 1.83783
-0.944908 1.83719
-0.944908 1.83649
-0.944908 1.83577
-0.944908 1.83501
-0.944908 1.8342
-0.944908 1.83332
-0.944908 1.83242
-0.944908 1.83152
-0.944908 1.83062
-0.944908 1.82969
-0.944908 1.8287
-0.944908 1.82768
-0.944908 1.82672
-0.944908 1.82585
-0.944908 1.82486
-0.944908 1.82388
-0.944908 1.82295
-0.944908 1.82201
-0.944908 1.8212
-0.944908 1.82033
-0.944908 1.8196
-0.944908 1.81885
-0.944908 1.81803
-0.944908 1.81725
-0.944908 1.8162
-0.944908 1.81539
-0.944879 1.81448
-0.944879 1.81355
-0.944879 1.81254
-0.944879 1.81158
-0.944879 1.81053
-0.944879 1.80943
-0.944879 1.80855
-0.944879 1.80774
-0.944879 1.80695
-0.944879 1.80617
-0.944879 1.80547
-0.944879 1.80492
-0.944879 1.80437
-0.944879 1.80393
-0.944879 1.80355
-0.944879 1.80323
-0.944879 1.80294
-0.944879 1.80265
-0.944879 1.80239
-0.944879 1.80216
-0.944879 1.80192
-0.944879 1.80166
-0.944879 1.80143
-0.944879 1.80123
-0.944879 1.80102
-0.944879 1.80088
-0.944879 1.80073
-0.944879 1.80065
-0.944879 1.80062
-0.944879 1.80062
-0.944879 1.80062
-0.94485 1.80059
-0.94485 1.80059
-0.94482 1.80056
-0.944791 1.80053
-0.944791 1.80056
-0.944762 1.80056
-0.944733 1.80053
-0.944704 1.8005
-0.944675 1.8005
-0.944646 1.8005
-0.944559 1.80044
-0.94453 1.80044
-0.944472 1.80041
-0.944413 1.80038
-0.944355 1.80035
-0.944297 1.80033
-0.944239 1.8003
-0.944181 1.80027
-0.944152 1.80027
-0.944094 1.80021
-0.944065 1.80021
-0.944065 1.80021
-0.944035 1.80018
-0.944035 1.80018
-0.944035 1.80018
-0.944035 1.80018
-0.944035 1.80018
-0.944035 1.80015
-0.944035 1.80012
-0.944035 1.80012
-0.944035 1.80009
-0.944035 1.80003
-0.944035 1.80003
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.80001
-0.944035 1.79998
-0.944035 1.79998
-0.944035 1.79995
-0.944035 1.79992
-0.944035 1.79989
-0.944035 1.79986
-0.944035 1.79986
-0.944035 1.79983
-0.944035 1.7998
-0.944035 1.79977
-0.944035 1.79977
-0.944035 1.79971
-0.944035 1.79971
-0.944035 1.79969
-0.944035 1.79966
-0.944035 1.79963
-0.944035 1.7996
-0.944035 1.79957
-0.944035 1.79951
-0.944035 1.79948
-0.944035 1.7994
-0.944035 1.79934
-0.944035 1.79931
-0.944035 1.79922
-0.944035 1.79916
-0.944035 1.7991
-0.944035 1.79905
-0.944035 1.79899
-0.944035 1.7989
-0.944035 1.79884
-0.944035 1.79876
-0.944035 1.79864
-0.944035 1.79855
-0.944035 1.79844
-0.944035 1.79832
-0.944035 1.7982
-0.944035 1.79806
-0.944035 1.79791
-0.944035 1.79777
-0.944035 1.79756
-0.944035 1.79742
-0.944035 1.79724
-0.944035 1.79707
-0.944035 1.79684
-0.944035 1.7966
-0.944035 1.79637
-0.944035 1.79614
-0.944035 1.79591
-0.944035 1.79567
-0.944035 1.79544
-0.944035 1.79518
-0.944035 1.79489
-0.944035 1.7946
-0.944035 1.79428
-0.944035 1.79396
-0.944035 1.79361
-0.944035 1.79323
-0.944035 1.79282
-0.944035 1.79242
-0.944035 1.79198
-0.944035 1.79152
-0.944035 1.79102
-0.944035 1.79044
-0.944035 1.78986
-0.944035 1.78928
-0.944035 1.7887
-0.944035 1.78809
-0.944035 1.78747
-0.944035 1.78681
-0.944035 1.78611
-0.944035 1.78535
-0.944035 1.78463
-0.944035 1.78396
-0.944035 1.78317
-0.944035 1.7823
-0.944035 1.78131
-0.944035 1.78032
-0.944035 1.77925
-0.944035 1.7782
-0.944035 1.77727
-0.944035 1.77616
-0.944035 1.77518
-0.944035 1.77407
-0.944035 1.77308
-0.944035 1.77212
-0.944035 1.77116
-0.944035 1.77041
-0.944035 1.76948
-0.944035 1.7684
-0.944035 1.76765
-0.944035 1.76689
-0.944035 1.76622
-0.944035 1.76549
-0.944035 1.76471
-0.944035 1.7639
-0.944035 1.76276
-0.944035 1.76177
-0.944035 1.76087
-0.944035 1.75991
-0.944035 1.75895
-0.944035 1.75799
-0.944035 1.75712
-0.944035 1.75637
-0.944035 1.75555
-0.944035 1.75477
-0.944035 1.75395
-0.944035 1.75323
-0.944035 1.75256
-0.944035 1.75203
-0.944035 1.75145
-0.944035 1.75107
-0.944035 1.75067
-0.944035 1.75032
-0.944035 1.75006
-0.944035 1.74977
-0.944035 1.7495
-0.944035 1.74921
-0.944035 1.74895
-0.944035 1.74872
-0.944035 1.74849
-0.944035 1.74828
-0.944035 1.74814
-0.944035 1.74802
-0.944035 1.74796
-0.944035 1.7479
-0.944035 1.74788
-0.944035 1.74788
-0.944035 1.7479
-0.944035 1.7479
-0.944035 1.7479
-0.944035 1.7479
-0.944035 1.74793
-0.944006 1.7479
-0.943948 1.74788
-0.943919 1.74785
-0.943919 1.74788
-0.943861 1.74782
-0.943861 1.74785
-0.943803 1.74779
-0.943774 1.74779
-0.943716 1.74779
-0.943628 1.74773
-0.943599 1.74773
-0.94357 1.7477
-0.943512 1.74767
-0.943483 1.74764
-0.943454 1.74764
-0.943425 1.74761
-0.943396 1.74759
-0.943367 1.74756
-0.943367 1.74756
-0.943367 1.74756
-0.943367 1.74756
-0.943367 1.74753
-0.943367 1.74753
-0.943367 1.74753
-0.943367 1.7475
-0.943367 1.74747
-0.943367 1.74747
-0.943367 1.74744
-0.943367 1.74744
-0.943367 1.74744
-0.943367 1.74741
-0.943367 1.74741
-0.943367 1.74741
-0.943367 1.74741
-0.943367 1.74741
-0.943367 1.74741
-0.943367 1.74741
-0.943367 1.74741
-0.943367 1.74741
-0.943367 1.74741
-0.943367 1.74741
-0.943367 1.74741
-0.943367 1.74738
-0.943367 1.74738
-0.943367 1.74735
-0.943367 1.74732
-0.943367 1.74732
-0.943367 1.74729
-0.943367 1.74724
-0.943367 1.74721
-0.943367 1.74715
-0.943367 1.74712
-0.943367 1.74706
-0.943367 1.747
-0.943367 1.74697
-0.943367 1.74689
-0.943367 1.74683
-0.943367 1.74674
-0.943367 1.74668
-0.943367 1.74663
-0.943367 1.74654
-0.943367 1.74648
-0.943367 1.74639
-0.943367 1.74633
-0.943367 1.74622
-0.943367 1.74613
-0.943367 1.74602
-0.943367 1.74593
-0.943367 1.74584
-0.943367 1.74572
-0.943367 1.74561
-0.943367 1.74549
-0.943367 1.74538
-0.943367 1.74523
-0.943367 1.74508
-0.943367 1.74491
-0.943367 1.74476
-0.943367 1.74459
-0.943367 1.74442
-0.943367 1.74424
-0.943367 1.74407
-0.943367 1.74383
-0.943367 1.74366
-0.943367 1.74346
-0.943367 1.74322
-0.943367 1.74299
-0.943367 1.74276
-0.943367 1.74247
-0.943367 1.74218
-0.943367 1.74189
-0.943367 1.74157
-0.943367 1.74128
-0.943367 1.7409
-0.943367 1.74055
-0.943367 1.74023
-0.943367 1.73979
-0.943367 1.73942
-0.943367 1.73904
-0.943367 1.73863
-0.943367 1.73822
-0.943367 1.73773
-0.943367 1.73726
-0.943367 1.73671
-0.943367 1.73613
-0.943367 1.73552
-0.943367 1.73488
-0.943367 1.73427
-0.943367 1.73363
-0.943367 1.73299
-0.943367 1.73229
-0.943367 1.73168
-0.943367 1.73098
-0.943367 1.73029
-0.943367 1.72953
-0.943367 1.72875
-0.943367 1.72802
-0.943367 1.72723
-0.943367 1.72633
-0.943367 1.72546
-0.943367 1.72447
-0.943367 1.72357
-0.943367 1.72264
-0.943367 1.72171
-0.943367 1.72081
-0.943367 1.71991
-0.943367 1.71895
-0.943367 1.7181
-0.943367 1.7172
-0.943367 1.71642
-0.943367 1.71566
-0.943367 1.71493
-0.943367 1.71421
-0.943367 1.71348
-0.943367 1.71284
-0.943367 1.71206
-0.943367 1.7113
-0.943367 1.71046
-0.943367 1.70961
-0.943367 1.70874
-0.943367 1.70787
-0.943367 1.70685
-0.943367 1.70589
-0.943367 1.7049
-0.943367 1.70394
-0.943367 1.70299
-0.943367 1.702
-0.943367 1.70118
-0.943367 1.70051
-0.943367 1.69999
-0.943367 1.69944
-0.943367 1.69897
-0.943367 1.6986
-0.943367 1.69828
-0.943367 1.69801
-0.943367 1.69778
-0.943367 1.69758
-0.943367 1.6974
-0.943367 1.69717
-0.943367 1.69697
-0.943367 1.69673
-0.943367 1.6965
-0.943367 1.6963
-0.943367 1.69604
-0.943367 1.69583
-0.943367 1.69569
-0.943367 1.69554
-0.943367 1.69548
-0.943367 1.69543
-0.943367 1.69543
-0.943367 1.69543
-0.943367 1.69546
-0.943367 1.69546
-0.943338 1.69543
-0.943338 1.69543
-0.94328 1.69537
-0.94325 1.69534
-0.943221 1.69534
-0.943192 1.69531
-0.943134 1.69528
-0.943105 1.69525
-0.943047 1.69522
-0.942989 1.69519
-0.942931 1.69519
-0.942873 1.69514
-0.942814 1.69511
-0.942785 1.69508
-0.942727 1.69502
-0.942698 1.69499
-0.94264 1.69493
-0.94264 1.69493
-0.942611 1.6949
-0.942611 1.69487
-0.942611 1.69487
-0.942611 1.69487
-0.942582 1.69484
-0.942582 1.69484
-0.942582 1.69482
-0.942582 1.69482
-0.942582 1.69479
-0.942582 1.69479
-0.942582 1.69479
-0.942582 1.69476
-0.942582 1.69476
-0.942582 1.69476
-0.942582 1.69476
-0.942582 1.69476
-0.942582 1.69476
-0.942582 1.69476
-0.942582 1.69476
-0.942582 1.69476
-0.942582 1.69476
-0.942582 1.69476
-0.942582 1.69473
-0.942582 1.69473
-0.942582 1.69473
-0.942582 1.6947
-0.942582 1.69464
-0.942582 1.69461
-0.942582 1.69458
-0.942582 1.69455
-0.942582 1.6945
-0.942582 1.69444
-0.942582 1.69438
-0.942582 1.69429
-0.942582 1.69423
-0.942582 1.69415
-0.942582 1.69409
