angle_1 angle_2
-1.01541 2.36811
-1.01541 2.36707
-1.01541 2.36608
-1.01541 2.36512
-1.01541 2.36419
-1.01541 2.36329
-1.01541 2.36244
-1.01541 2.3616
-1.01541 2.36076
-1.01541 2.35989
-1.01538 2.35898
-1.01533 2.35785
-1.01524 2.35683
-1.01515 2.35576
-1.01503 2.35465
-1.01492 2.35352
-1.01474 2.35221
-1.01463 2.35099
-1.01445 2.34971
-1.01431 2.34843
-1.01413 2.34712
-1.01396 2.3459
-1.01378 2.34471
-1.01361 2.34357
-1.01341 2.3425
-1.0132 2.34151
-1.01303 2.34067
-1.01282 2.33991
-1.01262 2.33921
-1.01242 2.3386
-1.01221 2.33805
-1.01201 2.33756
-1.01175 2.33706
-1.01152 2.33663
-1.01125 2.33619
-1.01093 2.33572
-1.01064 2.33535
-1.0103 2.33488
-1.00995 2.3345
-1.00957 2.3341
-1.00916 2.33366
-1.00875 2.33325
-1.00832 2.33282
-1.00779 2.33229
-1.00733 2.33183
-1.00684 2.33133
-1.00634 2.33087
-1.00582 2.33037
-1.00515 2.32976
-1.0046 2.32927
-1.00402 2.32878
-1.00338 2.32825
-1.00279 2.32785
-1.00221 2.32744
-1.0016 2.32706
-1.00099 2.32674
-1.00041 2.32648
-0.999829 2.32628
-0.999247 2.3261
-0.998666 2.32596
-0.998142 2.32593
-0.997619 2.32587
-0.997125 2.32587
-0.996601 2.32584
-0.996107 2.32581
-0.995642 2.32575
-0.995148 2.32566
-0.994683 2.32561
-0.994217 2.32546
-0.993752 2.32532
-0.993287 2.32514
-0.99288 2.325
-0.992502 2.32485
-0.992153 2.32468
-0.991804 2.3245
-0.991513 2.32436
-0.991223 2.32421
-0.990932 2.32401
-0.99067 2.32383
-0.990438 2.32369
-0.990205 2.32351
-0.990031 2.32337
-0.989827 2.32319
-0.989682 2.32305
-0.989565 2.32293
-0.989449 2.32282
-0.989362 2.32273
-0.989275 2.32264
-0.989246 2.32261
-0.989217 2.32255
-0.989188 2.3225
-0.989188 2.32247
-0.989158 2.32244
-0.989158 2.32241
-0.989158 2.32238
-0.989158 2.32235
-0.989158 2.32229
-0.989188 2.32229
-0.989217 2.32229
-0.989246 2.32226
-0.989246 2.32221
-0.989275 2.32218
-0.989304 2.32215
-0.989362 2.32218
-0.989391 2.32218
-0.98942 2.32212
-0.989449 2.32212
-0.989478 2.32212
-0.989507 2.32212
-0.989536 2.32212
-0.989536 2.32212
-0.989536 2.32209
-0.989565 2.32212
-0.989565 2.32209
-0.989565 2.32209
-0.989565 2.32209
-0.989565 2.32209
-0.989565 2.32209
-0.989565 2.32209
-0.989565 2.32209
-0.989565 2.32209
-0.989565 2.32209
-0.989565 2.32206
-0.989565 2.32206
-0.989536 2.32203
-0.989536 2.32203
-0.989536 2.322
-0.989536 2.32194
-0.989536 2.32189
-0.989536 2.32183
-0.989536 2.32174
-0.989536 2.32165
-0.989536 2.32154
-0.989536 2.32142
-0.989536 2.32133
-0.989536 2.32122
-0.989536 2.32113
-0.989536 2.32104
-0.989536 2.32093
-0.989536 2.32087
-0.989536 2.32081
-0.989565 2.32078
-0.989565 2.32072
-0.989565 2.32066
-0.989565 2.32061
-0.989565 2.32055
-0.989595 2.32055
-0.989595 2.32052
-0.989595 2.32046
-0.989595 2.32043
-0.989595 2.3204
-0.989595 2.32034
-0.989624 2.32032
-0.989624 2.32026
-0.989624 2.3202
-0.989624 2.32014
-0.989624 2.32005
-0.989624 2.32
-0.989624 2.31991
-0.989624 2.31982
-0.989624 2.31973
-0.989624 2.31962
-0.989624 2.31953
-0.989624 2.31941
-0.989595 2.3193
-0.989595 2.31915
-0.989595 2.31904
-0.989595 2.31892
-0.989595 2.3188
-0.989595 2.31869
-0.989595 2.31854
-0.989595 2.3184
-0.989595 2.31828
-0.989595 2.31813
-0.989595 2.31796
-0.989595 2.31781
-0.989595 2.31761
-0.989595 2.31744
-0.989595 2.31723
-0.989595 2.31703
-0.989595 2.3168
-0.989595 2.31659
-0.989595 2.31639
-0.989595 2.31616
-0.989595 2.3159
-0.989595 2.31566
-0.989595 2.31543
-0.989595 2.31523
-0.989595 2.31499
-0.989595 2.31476
-0.989595 2.31453
-0.989595 2.3143
-0.989595 2.31409
-0.989595 2.31383
-0.989595 2.3136
-0.989595 2.31334
-0.989595 2.31308
-0.989595 2.31284
-0.989565 2.31252
-0.989565 2.31226
-0.989565 2.31197
-0.989565 2.31165
-0.989565 2.31133
-0.989565 2.31101
-0.989565 2.31069
-0.989565 2.31037
-0.989565 2.31002
-0.989565 2.30967
-0.989565 2.3093
-0.989565 2.30895
-0.989565 2.3086
-0.989565 2.30822
-0.989565 2.30784
-0.989565 2.30744
-0.989565 2.30688
-0.989565 2.30642
-0.989565 2.30592
-0.989565 2.30543
-0.989565 2.30491
-0.989565 2.30435
-0.989565 2.30377
-0.989565 2.30322
-0.989565 2.30264
-0.989565 2.30209
-0.989565 2.3015
-0.989565 2.30089
-0.989595 2.30034
-0.989595 2.29961
-0.989595 2.29895
-0.989595 2.29825
-0.989595 2.29749
-0.989595 2.29677
-0.989595 2.29598
-0.989595 2.2952
-0.989595 2.29441
-0.989595 2.2936
-0.989595 2.29281
-0.989595 2.292
-0.989595 2.29121
-0.989595 2.29043
-0.989595 2.28967
-0.989595 2.28892
-0.989565 2.28813
-0.989565 2.28729
-0.989565 2.28659
-0.989565 2.28595
-0.989536 2.28528
-0.989507 2.28458
-0.989478 2.28397
-0.989449 2.28333
-0.98942 2.28272
-0.989391 2.28208
-0.989333 2.28144
-0.989246 2.28072
-0.989188 2.28005
-0.9891 2.27932
-0.989013 2.27859
-0.988926 2.27784
-0.98881 2.27708
-0.988722 2.27636
-0.988606 2.27557
-0.98849 2.27479
-0.988373 2.274
-0.988257 2.27319
-0.98817 2.27243
-0.988054 2.27167
-0.987937 2.27092
-0.98785 2.27025
-0.987763 2.26964
-0.987647 2.269
-0.987588 2.26851
-0.987501 2.26801
-0.987414 2.26757
-0.987356 2.2672
-0.987298 2.26682
-0.98724 2.2665
-0.987152 2.26621
-0.987094 2.26592
-0.987036 2.26563
-0.986949 2.26537
-0.986891 2.2651
-0.986803 2.26487
-0.986745 2.26464
-0.986629 2.26438
-0.986542 2.26414
-0.986455 2.26391
-0.986338 2.26371
-0.986222 2.26348
-0.986106 2.2633
-0.98596 2.2631
-0.985815 2.26295
-0.98567 2.26281
-0.985553 2.26269
-0.985379 2.26252
-0.985233 2.26237
-0.985117 2.26225
-0.984914 2.26208
-0.984768 2.26196
-0.984594 2.26185
-0.984448 2.26173
-0.984274 2.26161
-0.9841 2.2615
-0.983954 2.26141
-0.98378 2.26132
-0.983663 2.26127
-0.983518 2.26121
-0.983373 2.26112
-0.983256 2.26106
-0.983111 2.261
-0.982995 2.26095
-0.982878 2.26086
-0.982762 2.26077
-0.982646 2.26068
-0.982559 2.2606
-0.982471 2.26051
-0.982384 2.26042
-0.982297 2.26034
-0.98221 2.26025
-0.982123 2.26016
-0.982064 2.2601
-0.982006 2.26004
-0.981948 2.25999
-0.98189 2.25987
-0.981832 2.25978
-0.981774 2.2597
-0.981715 2.25961
-0.981657 2.25952
-0.98157 2.25941
-0.981512 2.25932
-0.981454 2.2592
-0.981367 2.25909
-0.981279 2.25897
-0.981221 2.25885
-0.981134 2.25874
-0.981076 2.25868
-0.980989 2.25856
-0.980901 2.25847
-0.980814 2.25839
-0.980727 2.2583
-0.98064 2.25821
-0.980553 2.25813
-0.980436 2.25801
-0.980349 2.25792
-0.980262 2.25784
-0.980145 2.25772
-0.980058 2.25763
-0.979971 2.25754
-0.979855 2.25743
-0.979738 2.25731
-0.979622 2.2572
-0.979506 2.25708
-0.979419 2.25699
-0.979302 2.25688
-0.979186 2.25676
-0.979099 2.25664
-0.978983 2.25653
-0.978866 2.25641
-0.978779 2.25632
-0.978663 2.25621
-0.978546 2.25606
-0.97843 2.25595
-0.978343 2.25583
-0.978198 2.25568
-0.978081 2.25554
-0.977965 2.25539
-0.977849 2.25525
-0.977703 2.25504
-0.977587 2.25487
-0.977442 2.2547
-0.977296 2.25449
-0.97718 2.25432
-0.977005 2.25411
-0.97686 2.25394
-0.976715 2.25374
-0.976569 2.25353
-0.976395 2.25333
-0.97622 2.25313
-0.976075 2.25292
-0.975901 2.25269
-0.975726 2.25249
-0.975552 2.25222
-0.975348 2.25199
-0.975174 2.25176
-0.974999 2.25153
-0.974825 2.25129
-0.974621 2.25103
-0.974418 2.25074
-0.974214 2.25048
-0.974011 2.25019
-0.973807 2.24993
-0.973575 2.24961
-0.973371 2.24935
-0.973168 2.24905
-0.972906 2.24868
-0.972644 2.2483
-0.972383 2.24798
-0.972179 2.24769
-0.971918 2.24731
-0.971714 2.24702
-0.971452 2.24667
-0.97122 2.24638
-0.970958 2.24603
-0.970725 2.24571
-0.970464 2.24536
-0.970231 2.24507
-0.96994 2.24466
-0.969708 2.24434
-0.969446 2.244
-0.969214 2.24371
-0.968952 2.24333
-0.96869 2.24301
-0.968458 2.24269
-0.968225 2.24237
-0.967993 2.24205
-0.967731 2.24173
-0.967527 2.24144
-0.967266 2.24109
-0.967062 2.24077
-0.966859 2.24051
-0.966626 2.24016
-0.966423 2.23987
-0.966219 2.23955
-0.966015 2.23926
-0.965812 2.23894
-0.965638 2.23868
-0.965463 2.23838
-0.965289 2.23806
-0.965143 2.23783
-0.964998 2.23754
-0.964853 2.23728
-0.964707 2.23702
-0.964591 2.23679
-0.964475 2.23655
-0.964387 2.23635
-0.964271 2.23609
-0.964184 2.23588
-0.964126 2.23568
-0.964038 2.23545
-0.963951 2.23524
-0.963893 2.23504
-0.963864 2.23484
-0.963835 2.23466
-0.963806 2.23446
-0.963777 2.23426
-0.963777 2.23405
-0.963777 2.23385
-0.963777 2.23365
-0.963777 2.23344
-0.963777 2.23321
-0.963777 2.23301
-0.963777 2.2328
-0.963777 2.23257
-0.963777 2.23234
-0.963777 2.2321
-0.963777 2.23187
-0.963777 2.23164
-0.963806 2.23144
-0.963806 2.2312
-0.963835 2.231
-0.963864 2.2308
-0.963922 2.23059
-0.963922 2.23036
-0.963951 2.23013
-0.963951 2.22987
-0.963951 2.2296
-0.963951 2.22934
-0.963951 2.22905
-0.963951 2.22876
-0.963951 2.22847
-0.963951 2.22815
-0.963951 2.22783
-0.963951 2.22748
-0.963951 2.22713
-0.963951 2.22678
-0.963951 2.22644
-0.963951 2.22606
-0.963951 2.22568
-0.963951 2.2253
-0.963951 2.22489
-0.963951 2.22452
-0.963951 2.22408
-0.963951 2.22361
-0.963951 2.22312
-0.963951 2.2226
-0.963951 2.22202
-0.963951 2.22135
-0.963951 2.22059
-0.963951 2.21975
-0.963951 2.2189
-0.963951 2.21803
-0.963951 2.21713
-0.963951 2.21623
-0.963951 2.21542
-0.963951 2.21463
-0.963951 2.21385
-0.963951 2.21306
-0.96398 2.21236
-0.96398 2.21164
-0.96398 2.21094
-0.96398 2.21024
-0.96398 2.20954
-0.96398 2.20885
-0.96398 2.20818
-0.96398 2.20754
-0.96398 2.2069
-0.96398 2.20626
-0.963951 2.20559
-0.963951 2.20498
-0.963893 2.20425
-0.963835 2.20352
-0.963777 2.2028
-0.96369 2.20198
-0.963602 2.20114
-0.963515 2.2003
-0.963399 2.1994
-0.963312 2.19849
-0.963195 2.19756
-0.963079 2.19661
-0.962992 2.19567
-0.962905 2.19474
-0.962788 2.19378
-0.962701 2.19288
-0.962614 2.19198
-0.962527 2.19111
-0.962468 2.19033
-0.962381 2.18951
-0.962294 2.18876
-0.962236 2.18809
-0.962207 2.1875
-0.962178 2.18698
-0.962149 2.18652
-0.96212 2.18611
-0.962061 2.18567
-0.962003 2.18524
-0.961974 2.18489
-0.961945 2.18454
-0.961916 2.18419
-0.961858 2.18381
-0.961829 2.18352
-0.961742 2.18314
-0.961683 2.18282
-0.961625 2.18253
-0.961538 2.18218
-0.96148 2.18192
-0.961364 2.1816
-0.961276 2.18137
-0.961189 2.18111
-0.961073 2.18088
-0.960986 2.18067
-0.96084 2.18047
-0.960724 2.18032
-0.960608 2.18021
-0.960462 2.18006
-0.960346 2.17997
-0.96023 2.17992
-0.960084 2.1798
-0.959939 2.17968
-0.959794 2.17957
-0.959648 2.17945
-0.959532 2.17936
-0.959416 2.17931
-0.95927 2.17922
-0.959154 2.17913
-0.959009 2.17904
-0.958892 2.17899
-0.958747 2.1789
-0.958631 2.17887
-0.958485 2.17878
-0.958369 2.17875
-0.958282 2.17875
-0.958136 2.17867
-0.958049 2.17864
-0.957962 2.17861
-0.957846 2.17855
-0.957758 2.17846
-0.957671 2.1784
-0.957584 2.17832
-0.957468 2.1782
-0.95738 2.17811
-0.957322 2.17806
-0.957264 2.178
-0.957148 2.17788
-0.957061 2.17779
-0.957003 2.17774
-0.956915 2.17762
-0.956828 2.1775
-0.956741 2.17739
-0.956654 2.17727
-0.956537 2.17715
-0.95645 2.17704
-0.956363 2.17695
-0.956276 2.17683
-0.956188 2.17675
-0.956072 2.17663
-0.955985 2.17654
-0.955869 2.17643
-0.955781 2.17634
-0.955665 2.17622
-0.955549 2.17611
-0.955433 2.17599
-0.955316 2.17588
-0.955229 2.17579
-0.955084 2.17564
-0.954996 2.17556
-0.95488 2.17544
-0.954735 2.17529
-0.954618 2.17518
-0.954473 2.17503
-0.954357 2.17492
-0.954211 2.17477
-0.954095 2.17465
-0.953979 2.17454
-0.953892 2.17445
-0.953746 2.17431
-0.953601 2.17416
-0.953485 2.17401
-0.953339 2.17387
-0.953194 2.17369
-0.953078 2.17358
-0.952932 2.1734
-0.952787 2.1732
-0.952641 2.17303
-0.952467 2.17282
-0.952293 2.17259
-0.952089 2.17236
-0.951915 2.17215
-0.951711 2.17192
-0.951537 2.17172
-0.951333 2.17149
-0.951071 2.17119
-0.950868 2.17099
-0.950693 2.17079
-0.95049 2.17058
-0.950286 2.17035
-0.950054 2.17012
-0.94985 2.16992
-0.949618 2.16965
-0.949385 2.16939
-0.949123 2.1691
-0.94892 2.1689
-0.948716 2.16869
-0.948484 2.16843
-0.948251 2.1682
-0.94799 2.16794
-0.947757 2.16768
-0.947553 2.16747
-0.947292 2.16721
-0.94703 2.16695
-0.946798 2.16672
-0.946565 2.16646
-0.946303 2.16619
-0.946071 2.16593
-0.945838 2.16567
-0.945635 2.16544
-0.945373 2.16518
-0.945169 2.16494
-0.944937 2.16468
-0.944733 2.16445
-0.944501 2.16419
-0.944297 2.16393
-0.944094 2.16369
-0.94389 2.16343
-0.943716 2.1632
-0.943512 2.16297
-0.94328 2.16265
-0.943105 2.16238
-0.942873 2.16207
-0.942698 2.16183
-0.942495 2.16151
-0.942349 2.16131
-0.942204 2.16105
-0.942058 2.16081
-0.941913 2.16055
-0.941797 2.16032
-0.941651 2.16006
-0.941506 2.15977
-0.941419 2.15956
-0.941303 2.1593
-0.941215 2.15904
-0.941128 2.15878
-0.941012 2.15849
-0.940954 2.15823
-0.940925 2.15799
-0.940866 2.1577
-0.940837 2.15747
-0.940808 2.15715
-0.940779 2.1568
-0.94075 2.15651
-0.94075 2.15622
-0.94075 2.15596
-0.94075 2.15564
-0.94075 2.15532
-0.94075 2.15497
-0.94075 2.15456
-0.94075 2.15419
-0.94075 2.15378
-0.94075 2.1534
-0.94075 2.15296
-0.94075 2.1525
-0.94075 2.15203
-0.94075 2.15154
-0.940779 2.15105
-0.940779 2.15052
-0.940779 2.14997
-0.940808 2.14945
-0.940808 2.14889
-0.940808 2.14831
-0.940808 2.14773
-0.940808 2.14709
-0.940808 2.14645
-0.940808 2.14575
-0.940808 2.14503
-0.940808 2.14427
-0.940808 2.14352
-0.940808 2.14273
-0.940808 2.14195
-0.940808 2.14113
-0.940808 2.14026
-0.940808 2.13945
-0.940808 2.13854
-0.940808 2.13773
-0.940808 2.13692
-0.940808 2.1361
-0.940808 2.13535
-0.940808 2.13456
-0.940808 2.13383
-0.940808 2.13311
-0.940808 2.13241
-0.940808 2.13174
-0.940808 2.13107
-0.940808 2.1304
-0.940808 2.12973
-0.940779 2.12904
-0.94075 2.12831
-0.940692 2.1275
-0.940663 2.12671
-0.940605 2.12587
-0.940518 2.12497
-0.940459 2.12409
-0.940343 2.12313
-0.940285 2.12223
-0.940198 2.1213
-0.94014 2.1204
-0.940052 2.11938
-0.939994 2.11851
-0.939907 2.11761
-0.93982 2.11665
-0.939733 2.11584
-0.939674 2.11511
-0.939616 2.11447
-0.939558 2.11389
-0.939529 2.11342
-0.939471 2.11299
-0.939413 2.11261
-0.939355 2.11223
-0.939296 2.11191
-0.939238 2.11159
-0.939209 2.11133
-0.939151 2.11104
-0.939064 2.11066
-0.939006 2.11037
-0.938948 2.11008
-0.93886 2.10976
-0.938773 2.10947
-0.938686 2.10915
-0.93857 2.10883
-0.938453 2.10854
-0.938308 2.10825
-0.938163 2.10796
-0.938046 2.10778
-0.937901 2.10761
-0.937755 2.10743
-0.937581 2.10726
-0.937436 2.10717
-0.93729 2.10706
-0.937116 2.10688
-0.93697 2.10677
-0.936796 2.10662
-0.936622 2.10648
-0.936447 2.10633
-0.936302 2.10624
-0.936127 2.10613
-0.935953 2.10604
-0.935778 2.10595
-0.935633 2.10592
-0.935459 2.10584
-0.935313 2.10575
-0.935168 2.10569
-0.935052 2.10566
-0.934935 2.10563
-0.934819 2.10557
-0.934674 2.10546
-0.934557 2.10534
-0.934441 2.10525
-0.934354 2.10517
-0.934238 2.10505
-0.934121 2.10493
-0.934034 2.10485
-0.933947 2.10476
-0.93386 2.10467
-0.933772 2.10459
-0.933685 2.10447
-0.933598 2.10438
-0.933511 2.10427
-0.933423 2.10418
-0.933336 2.10406
-0.933249 2.10395
-0.933162 2.10386
-0.933075 2.10374
-0.933016 2.10363
-0.9329 2.10348
-0.932813 2.10336
-0.932755 2.10328
-0.932668 2.10313
-0.93258 2.10302
-0.932493 2.10293
-0.932406 2.10281
-0.932348 2.10275
-0.932231 2.10264
-0.932173 2.10258
-0.932086 2.10249
-0.93197 2.10238
-0.931912 2.10232
-0.931853 2.10226
-0.931737 2.10214
-0.931679 2.10209
-0.931592 2.102
-0.931534 2.10194
-0.931446 2.10185
-0.931388 2.10179
-0.931301 2.10171
-0.931243 2.10165
-0.931185 2.10159
-0.931127 2.1015
-0.931068 2.10145
-0.93101 2.10139
-0.930952 2.1013
-0.930894 2.10124
-0.930836 2.10115
-0.930778 2.10107
-0.930749 2.10101
-0.930661 2.10089
-0.930632 2.10081
-0.930603 2.10072
-0.930545 2.1006
-0.930487 2.10049
-0.930458 2.10037
-0.9304 2.10025
-0.930342 2.10011
-0.930313 2.10002
-0.930254 2.09985
-0.930225 2.09973
-0.930167 2.09958
-0.930109 2.09941
-0.93008 2.09929
-0.930022 2.09912
-0.929964 2.09895
-0.929935 2.0988
-0.929876 2.09863
-0.929818 2.09845
-0.929789 2.09831
-0.929731 2.09813
-0.929673 2.09796
-0.929615 2.09775
-0.929586 2.09761
-0.929528 2.09743
-0.929469 2.09726
-0.92944 2.09706
-0.929353 2.09682
-0.929295 2.09662
-0.929208 2.09636
-0.92915 2.09615
-0.929091 2.09592
-0.929004 2.09566
-0.928946 2.09546
-0.928888 2.09522
-0.92883 2.09499
-0.928772 2.09473
-0.928684 2.09444
-0.928597 2.09415
-0.92851 2.09389
-0.928423 2.09357
-0.928335 2.09325
-0.928248 2.09296
-0.928161 2.09264
-0.928045 2.09226
-0.927958 2.09191
-0.92787 2.09153
-0.927754 2.09112
-0.927638 2.09072
-0.92755 2.09037
-0.927434 2.08993
-0.927347 2.08955
-0.927231 2.08915
-0.927114 2.08868
-0.926998 2.08822
-0.926882 2.08778
-0.926736 2.08726
-0.92662 2.08676
-0.926504 2.08624
-0.926388 2.08569
-0.926242 2.08511
-0.926097 2.0845
-0.925951 2.0838
-0.925777 2.08313
-0.925632 2.08246
-0.925486 2.08179
-0.925341 2.08112
-0.925166 2.0804
-0.924992 2.07964
-0.924847 2.07888
-0.924672 2.07807
-0.924498 2.07723
-0.924323 2.07633
-0.924149 2.07542
-0.923945 2.07446
-0.923771 2.07351
-0.923538 2.07246
-0.923364 2.0715
-0.92316 2.07045
-0.922957 2.06946
-0.922695 2.06845
-0.922492 2.06746
-0.922259 2.0665
-0.922026 2.06554
-0.921794 2.06455
-0.921561 2.06365
-0.9213 2.06269
-0.921038 2.06173
-0.920747 2.06077
-0.920456 2.05981
-0.920195 2.05891
-0.919875 2.05798
-0.919555 2.05705
-0.919235 2.05618
-0.918886 2.05531
-0.918538 2.0544
-0.91813 2.05344
-0.917782 2.05257
-0.917345 2.05161
-0.916909 2.05062
-0.916502 2.04972
