angle_1 angle_2
-0.854313 2.02231
-0.854138 2.02213
-0.853993 2.02199
-0.85379 2.02178
-0.853615 2.02161
-0.853412 2.0214
-0.853208 2.0212
-0.853034 2.02103
-0.85283 2.02082
-0.852598 2.02059
-0.852365 2.02033
-0.852103 2.02007
-0.851871 2.01983
-0.851638 2.0196
-0.851376 2.01934
-0.851115 2.01908
-0.850824 2.01879
-0.850562 2.01853
-0.850272 2.01824
-0.849981 2.01794
-0.849661 2.01763
-0.849341 2.01731
-0.848992 2.01696
-0.848673 2.01664
-0.848324 2.01629
-0.8478 2.01576
-0.847422 2.01539
-0.847044 2.01501
-0.846579 2.01454
-0.846114 2.01408
-0.845707 2.01367
-0.845213 2.01318
-0.844777 2.01274
-0.844282 2.01225
-0.843846 2.01181
-0.843381 2.01135
-0.842887 2.01085
-0.842363 2.01033
-0.841869 2.00983
-0.841346 2.00931
-0.840793 2.00876
-0.840125 2.00809
-0.839514 2.00748
-0.838816 2.00678
-0.838322 2.00629
-0.837799 2.00576
-0.837305 2.00527
-0.836752 2.00472
-0.836083 2.00405
-0.835531 2.0035
-0.834891 2.00286
-0.83431 2.00227
-0.833758 2.00172
-0.833176 2.00114
-0.832653 2.00062
-0.832158 2.00012
-0.831606 1.99957
-0.831054 1.99902
-0.83053 1.99849
-0.829949 1.99791
-0.829396 1.99736
-0.828815 1.99678
-0.828263 1.99623
-0.82771 1.99567
-0.827158 1.99512
-0.826605 1.99457
-0.826024 1.99399
-0.825471 1.99344
-0.824919 1.99288
-0.824338 1.9923
-0.823785 1.99175
-0.823262 1.99123
-0.822709 1.99067
-0.822186 1.99015
-0.821575 1.98954
-0.821023 1.98899
-0.820471 1.98843
-0.819918 1.98788
-0.819366 1.98733
-0.818784 1.98675
-0.818232 1.9862
-0.817709 1.98567
-0.817185 1.98515
-0.816662 1.98463
-0.816168 1.98413
-0.815703 1.98367
-0.815179 1.98314
-0.814598 1.98256
-0.814103 1.98207
-0.813609 1.98157
-0.813086 1.98105
-0.812592 1.98056
-0.812097 1.98006
-0.811603 1.97957
-0.811138 1.9791
-0.810673 1.97864
-0.810266 1.97823
-0.8098 1.97776
-0.809364 1.97733
-0.808957 1.97692
-0.80855 1.97651
-0.808143 1.97611
-0.807736 1.9757
-0.807329 1.97529
-0.806951 1.97492
-0.806573 1.97454
-0.806195 1.97416
-0.805846 1.97381
-0.805468 1.97343
-0.805149 1.97311
-0.804829 1.97279
-0.804509 1.97247
-0.804247 1.97221
-0.803957 1.97192
-0.803695 1.97166
-0.803462 1.97143
-0.803201 1.97116
-0.802968 1.97093
-0.802735 1.9707
-0.802503 1.97047
-0.802328 1.97032
-0.802154 1.97015
-0.80198 1.96997
-0.801834 1.96983
-0.801689 1.96968
-0.801543 1.96954
-0.801427 1.96942
-0.801311 1.9693
-0.801224 1.96922
-0.801107 1.9691
-0.801049 1.96904
-0.800962 1.96896
-0.800933 1.96893
-0.800904 1.9689
-0.800846 1.96884
-0.800817 1.96881
-0.800788 1.96878
-0.800788 1.96878
-0.800758 1.96875
-0.800758 1.96875
-0.800758 1.96875
-0.800758 1.96875
-0.800758 1.96875
-0.800758 1.96875
-0.800758 1.96875
-0.800758 1.96875
-0.800758 1.96875
-0.800758 1.96875
-0.800758 1.96872
-0.800758 1.96872
-0.800758 1.96872
-0.800758 1.96872
-0.800758 1.96872
-0.800758 1.96872
-0.800758 1.96872
-0.800758 1.96872
-0.800758 1.96872
-0.800729 1.96869
-0.800729 1.96869
-0.8007 1.96866
-0.800671 1.96864
-0.800642 1.96861
-0.800642 1.96861
-0.800613 1.96858
-0.800613 1.96855
-0.800584 1.96852
-0.800555 1.96849
-0.800555 1.96849
-0.800526 1.96846
-0.800468 1.9684
-0.800468 1.96834
-0.800439 1.96832
-0.80041 1.96829
-0.80038 1.96826
-0.800351 1.9682
-0.800322 1.96817
-0.800293 1.96814
-0.800264 1.96808
-0.800206 1.96802
-0.800148 1.96797
-0.80009 1.96791
-0.800061 1.96785
-0.799973 1.96776
-0.799915 1.9677
-0.799828 1.96759
-0.79977 1.9675
-0.799712 1.96744
-0.799625 1.96733
-0.799508 1.96718
-0.799421 1.96707
-0.799305 1.96695
-0.799188 1.9668
-0.799072 1.96666
-0.798956 1.96654
-0.79884 1.96637
-0.798694 1.96619
-0.798549 1.96602
-0.798374 1.96582
-0.798229 1.96567
-0.798055 1.96547
-0.79788 1.96526
-0.797677 1.96503
-0.797473 1.96483
-0.79724 1.96456
-0.797037 1.96433
-0.796833 1.96413
-0.796572 1.96384
-0.79631 1.96355
-0.796019 1.96323
-0.795758 1.96294
-0.795467 1.96265
-0.795205 1.96236
-0.794885 1.96204
-0.794595 1.96172
-0.794275 1.9614
-0.793955 1.96108
-0.793606 1.9607
-0.793286 1.96038
-0.792938 1.96003
-0.79256 1.95965
-0.792182 1.95927
-0.791775 1.95887
-0.791368 1.95846
-0.79096 1.95802
-0.790553 1.95762
-0.79003 1.95709
-0.789594 1.95666
-0.789187 1.95625
-0.788751 1.95581
-0.788315 1.95538
-0.78785 1.95491
-0.787443 1.95451
-0.787006 1.95407
-0.786541 1.9536
-0.786076 1.95314
-0.785582 1.95264
-0.785058 1.95212
-0.784564 1.95163
-0.78407 1.9511
-0.783605 1.95064
-0.78311 1.95014
-0.782645 1.94968
-0.782151 1.94918
-0.781686 1.94872
-0.781221 1.94825
-0.780785 1.94779
-0.78029 1.94729
-0.779825 1.94683
-0.779273 1.94628
-0.778808 1.94581
-0.778342 1.94532
-0.777877 1.94485
-0.777383 1.94436
-0.776889 1.94386
-0.776423 1.9434
-0.775929 1.9429
-0.775464 1.94244
-0.774999 1.94197
-0.774534 1.94151
-0.774068 1.94104
-0.773603 1.94058
-0.773167 1.94014
-0.772702 1.93968
-0.772237 1.93921
-0.771772 1.93875
-0.771277 1.93825
-0.770812 1.93779
-0.770347 1.93732
-0.769882 1.93686
-0.769388 1.93636
-0.768922 1.9359
-0.768428 1.9354
-0.767934 1.93491
-0.76744 1.93442
-0.766945 1.93392
-0.766364 1.93334
-0.765782 1.93276
-0.765288 1.93226
-0.764823 1.9318
-0.764329 1.9313
-0.763776 1.93075
-0.763311 1.93029
-0.762817 1.92979
-0.762323 1.9293
-0.761799 1.92877
-0.761276 1.92825
-0.760782 1.92776
-0.760258 1.92723
-0.759764 1.92674
-0.759299 1.92627
-0.758834 1.92581
-0.758368 1.92534
-0.757903 1.92488
-0.757467 1.92444
-0.757002 1.92398
-0.756537 1.92351
-0.756101 1.92308
-0.755606 1.92258
-0.755141 1.92212
-0.754734 1.92171
-0.754298 1.92127
-0.753891 1.92087
-0.753484 1.92046
-0.753106 1.92008
-0.752699 1.91967
-0.752321 1.9193
-0.751972 1.91895
-0.751623 1.9186
-0.751274 1.91825
-0.750925 1.9179
-0.750606 1.91758
-0.750286 1.91726
-0.749908 1.91688
-0.749617 1.91659
-0.749297 1.91627
-0.749007 1.91598
-0.748745 1.91572
-0.748483 1.91546
-0.748222 1.9152
-0.74796 1.91494
-0.747698 1.91467
-0.747466 1.91444
-0.747262 1.91424
-0.747 1.91398
-0.746797 1.91377
-0.746593 1.91357
-0.74639 1.91337
-0.746186 1.91316
-0.745983 1.91296
-0.745808 1.91278
-0.745576 1.91255
-0.745401 1.91238
-0.745227 1.9122
-0.745053 1.91203
-0.744878 1.91185
-0.744704 1.91168
-0.744529 1.9115
-0.744355 1.91133
-0.74418 1.91116
-0.744006 1.91098
-0.74386 1.91084
-0.743686 1.91066
-0.743512 1.91049
-0.743366 1.91034
-0.743134 1.91011
-0.742988 1.90996
-0.742814 1.90979
-0.742668 1.90964
-0.742494 1.90947
-0.74232 1.9093
-0.742174 1.90915
-0.742 1.90898
-0.741825 1.9088
-0.741651 1.90863
-0.741476 1.90845
-0.741331 1.90831
-0.741157 1.90813
-0.740982 1.90796
-0.740779 1.90775
-0.740604 1.90758
-0.740401 1.90738
-0.740226 1.9072
-0.740052 1.90703
-0.739848 1.90679
-0.739674 1.90662
-0.73947 1.90642
-0.739267 1.90621
-0.739063 1.90601
-0.73886 1.90575
-0.738656 1.90554
-0.738453 1.90534
-0.738249 1.90511
-0.738046 1.9049
-0.737813 1.90464
-0.73761 1.90444
-0.737406 1.90421
-0.737203 1.904
-0.736999 1.90377
-0.736795 1.90354
-0.736592 1.90331
-0.736359 1.90304
-0.736156 1.90281
-0.735952 1.90255
-0.73572 1.90226
-0.735516 1.90203
-0.735342 1.90179
-0.735138 1.90153
-0.734935 1.90127
-0.734731 1.90098
-0.734528 1.90069
-0.734353 1.90046
-0.73415 1.90017
-0.733975 1.89988
-0.733772 1.89958
-0.733568 1.89926
-0.733394 1.89897
-0.733219 1.89865
-0.733045 1.89833
-0.73287 1.89799
-0.732696 1.89767
-0.732522 1.89729
-0.732376 1.89697
-0.732202 1.89659
-0.732056 1.89624
-0.731882 1.89583
-0.731737 1.89546
-0.731591 1.89505
-0.731446 1.89467
-0.7313 1.89426
-0.731155 1.89386
-0.73101 1.89342
-0.730893 1.89301
-0.730748 1.89252
-0.730603 1.89205
-0.730486 1.89162
-0.73037 1.89115
-0.730254 1.89063
-0.730138 1.89011
-0.730021 1.88955
-0.729905 1.88897
-0.729789 1.88839
-0.729701 1.88778
-0.729585 1.88717
-0.729498 1.88653
-0.729382 1.88586
-0.729294 1.88519
-0.729207 1.88452
-0.72912 1.88383
-0.729033 1.8831
-0.728945 1.88234
-0.728858 1.88156
-0.728742 1.88069
-0.728684 1.87984
-0.728597 1.87897
-0.728509 1.87804
-0.728422 1.87714
-0.728364 1.87624
-0.728277 1.87516
-0.72819 1.87423
-0.728102 1.87333
-0.728044 1.87246
-0.727986 1.87162
-0.727899 1.87071
-0.727812 1.86984
-0.727724 1.86897
-0.727666 1.86813
-0.72755 1.86725
-0.727492 1.86644
-0.727405 1.86563
-0.727288 1.86484
-0.727201 1.86403
-0.727085 1.86324
-0.726939 1.8624
-0.726852 1.86164
-0.726707 1.86077
-0.726561 1.8599
-0.726416 1.85903
-0.726271 1.8581
-0.726096 1.85714
-0.725951 1.85621
-0.725776 1.85522
-0.725573 1.85423
-0.725398 1.85324
-0.725195 1.85222
-0.724991 1.85126
-0.724788 1.8503
-0.724555 1.8494
-0.724323 1.84853
-0.72409 1.84775
-0.723828 1.84696
-0.723567 1.84629
-0.723334 1.84571
-0.723073 1.84516
-0.722811 1.84463
-0.72252 1.84417
-0.722229 1.84373
-0.721939 1.8433
-0.721619 1.84286
-0.721299 1.84245
-0.720921 1.84199
-0.720543 1.84152
-0.720165 1.84106
-0.719816 1.84068
-0.719438 1.84027
-0.719031 1.83984
-0.718653 1.83946
-0.718217 1.83902
-0.717723 1.83853
-0.717258 1.83809
-0.716822 1.83766
-0.716356 1.83722
-0.715862 1.83678
-0.715368 1.83638
-0.714874 1.83597
-0.71435 1.83556
-0.713798 1.83516
-0.713275 1.83481
-0.712722 1.83443
-0.71217 1.83408
-0.711617 1.83376
-0.711094 1.83347
-0.710542 1.83321
-0.709989 1.83295
-0.709437 1.83271
-0.708855 1.83248
-0.708274 1.83222
-0.707663 1.83196
-0.707111 1.83175
-0.7065 1.83152
-0.705919 1.83129
-0.705366 1.83109
-0.704814 1.83091
-0.704262 1.83068
-0.70368 1.83042
-0.703128 1.83021
-0.702546 1.82992
-0.701965 1.82963
-0.701412 1.82934
-0.70086 1.82905
-0.700337 1.82876
-0.699813 1.82847
-0.699319 1.82821
-0.698796 1.82789
-0.698301 1.8276
-0.697807 1.82731
-0.697284 1.82699
-0.69679 1.82667
-0.696266 1.82632
-0.695772 1.82603
-0.695278 1.82571
-0.694783 1.82539
-0.694318 1.82507
-0.693853 1.82478
-0.693417 1.82452
-0.692952 1.8242
-0.692545 1.82393
-0.692109 1.82367
-0.691585 1.82329
-0.69112 1.82297
-0.690655 1.82263
-0.690219 1.82233
-0.689783 1.82201
-0.689347 1.82169
-0.68891 1.82138
-0.688503 1.82108
-0.688067 1.82074
-0.68766 1.82047
-0.687253 1.82015
-0.686788 1.81981
-0.686381 1.81951
-0.685974 1.81919
-0.685567 1.8189
-0.685189 1.81864
-0.684782 1.81832
-0.684404 1.81806
-0.684026 1.81783
-0.683648 1.81757
-0.683241 1.81725
-0.682863 1.81701
-0.682514 1.81681
-0.682165 1.81658
-0.681729 1.81632
-0.681409 1.81611
-0.68106 1.81591
-0.680741 1.81571
-0.680421 1.81553
-0.680101 1.81533
-0.679781 1.81515
-0.67949 1.81498
-0.6792 1.81483
-0.678909 1.81469
-0.678647 1.81454
-0.678386 1.81443
-0.678153 1.81431
-0.67795 1.81425
-0.677717 1.81414
-0.677513 1.81408
-0.67731 1.81399
-0.677135 1.81396
-0.676961 1.8139
-0.676816 1.81387
-0.67667 1.81387
-0.676496 1.81387
-0.67638 1.81384
-0.676263 1.81384
-0.676147 1.81382
-0.67606 1.81382
-0.675973 1.81379
-0.675885 1.81376
-0.675827 1.81379
-0.675769 1.81376
-0.675711 1.81373
-0.675682 1.8137
-0.675653 1.81367
-0.675624 1.81367
-0.675595 1.81364
-0.675595 1.81364
-0.675565 1.81361
-0.675565 1.81361
-0.675565 1.81361
-0.675565 1.81361
-0.675565 1.81361
-0.675565 1.81358
-0.675565 1.81358
-0.675565 1.81355
-0.675565 1.81353
-0.675565 1.8135
-0.675565 1.81347
-0.675565 1.81344
-0.675595 1.81344
-0.675595 1.81341
-0.675595 1.81335
-0.675595 1.81332
-0.675595 1.81329
-0.675624 1.81329
-0.675624 1.81323
-0.675624 1.81321
-0.675624 1.81315
-0.675624 1.81309
-0.675624 1.81303
-0.675624 1.813
-0.675624 1.81294
-0.675624 1.81289
-0.675624 1.81286
-0.675624 1.81283
-0.675624 1.8128
-0.675595 1.81274
-0.675565 1.81265
-0.675565 1.81262
-0.675536 1.81257
-0.675478 1.81248
-0.67542 1.81239
-0.675391 1.8123
-0.675362 1.81225
-0.675304 1.81213
-0.675275 1.81204
-0.675217 1.81193
-0.675158 1.81178
-0.6751 1.81166
-0.675042 1.81155
-0.674984 1.81137
-0.674926 1.81123
-0.67481 1.811
-0.674751 1.81082
-0.674664 1.81059
-0.674577 1.81036
-0.67449 1.81012
-0.674403 1.80986
-0.674286 1.80954
-0.67417 1.80922
-0.674083 1.80893
-0.673937 1.80855
-0.673821 1.80818
-0.673705 1.8078
-0.673559 1.80736
-0.673414 1.80693
-0.673269 1.80646
-0.673123 1.80599
-0.672949 1.80547
-0.672774 1.80495
-0.6726 1.80437
-0.672396 1.80376
-0.672222 1.80317
-0.672048 1.80256
-0.671815 1.80178
-0.671582 1.80105
-0.67135 1.8003
-0.671146 1.79951
-0.670914 1.79867
-0.670681 1.7978
-0.670448 1.79689
-0.670187 1.79594
-0.669925 1.79495
-0.669693 1.79399
-0.669402 1.79297
-0.669111 1.79192
-0.66882 1.79091
-0.66853 1.78992
-0.668239 1.78896
-0.667919 1.788
-0.667599 1.78704
-0.667279 1.78614
-0.66693 1.78518
-0.666582 1.78425
-0.666233 1.78332
-0.665855 1.78236
-0.665506 1.7814
-0.665099 1.78044
-0.664721 1.77948
-0.664285 1.77846
-0.663878 1.77744
-0.663413 1.77637
-0.662976 1.77532
-0.662482 1.77419
-0.662017 1.77308
-0.661523 1.77195
-0.660999 1.77079
-0.660505 1.76965
-0.659953 1.76849
-0.6594 1.76733
-0.658877 1.76625
-0.658295 1.76517
-0.657772 1.76416
-0.657103 1.76297
-0.656551 1.76201
-0.65597 1.7611
-0.655359 1.76017
-0.654748 1.75933
-0.654138 1.75852
-0.653527 1.75773
-0.652888 1.75698
-0.652277 1.75628
-0.651667 1.75564
-0.651027 1.75497
-0.650416 1.75436
-0.649806 1.75375
-0.649166 1.75311
-0.648556 1.7525
-0.647974 1.75192
-0.647393 1.75134
-0.646811 1.75075
-0.64623 1.7502
-0.645648 1.74962
-0.645009 1.74901
-0.644369 1.7484
-0.6437 1.74779
-0.643061 1.74724
-0.642421 1.74668
-0.64181 1.74619
-0.641229 1.74575
-0.640677 1.74535
-0.640153 1.745
-0.63963 1.74465
-0.639107 1.74436
-0.638554 1.74401
-0.638002 1.74372
-0.63742 1.7434
-0.636868 1.74314
-0.636257 1.74282
-0.635734 1.74258
-0.635211 1.74241
-0.634716 1.74224
-0.634222 1.74212
-0.633757 1.742
-0.633292 1.74194
-0.632827 1.74186
-0.632332 1.7418
-0.631867 1.74174
-0.631373 1.74168
-0.630908 1.74162
-0.630384 1.74157
-0.629919 1.74154
-0.629483 1.74154
-0.629076 1.74157
-0.628669 1.7416
-0.628262 1.74162
-0.627855 1.74162
-0.627477 1.74165
-0.62707 1.74165
-0.626692 1.74165
-0.626314 1.74165
-0.625965 1.74168
-0.625587 1.74168
-0.625238 1.74168
-0.624889 1.74165
-0.62457 1.74165
-0.624192 1.7416
-0.623872 1.7416
-0.623552 1.74154
-0.623203 1.74145
-0.622883 1.74139
-0.622593 1.74136
-0.622273 1.74131
-0.621982 1.74125
-0.621691 1.74122
-0.621459 1.74119
-0.621168 1.74113
-0.620935 1.7411
-0.620703 1.74104
-0.620499 1.74096
-0.620267 1.74084
-0.620063 1.74072
-0.619889 1.74058
-0.619714 1.7404
-0.61954 1.74023
-0.619394 1.74008
-0.619249 1.73994
-0.619104 1.73979
-0.619016 1.73971
-0.6189 1.73959
-0.618784 1.73947
-0.618726 1.73942
-0.618609 1.7393
-0.618551 1.73921
-0.618493 1.73915
-0.618435 1.73907
-0.618406 1.73901
-0.618377 1.73895
-0.618377 1.73892
-0.618348 1.73883
-0.618348 1.73878
-0.618348 1.73875
-0.618348 1.73869
-0.618348 1.7386
-0.618348 1.73854
-0.618348 1.73846
-0.618348 1.7384
-0.618348 1.73834
-0.618348 1.73825
-0.618377 1.73819
-0.618377 1.73811
-0.618377 1.73805
-0.618406 1.73802
-0.618406 1.73796
-0.618435 1.7379
-0.618435 1.73785
-0.618464 1.73782
-0.618464 1.7377
-0.618464 1.73764
-0.618464 1.73755
-0.618464 1.7375
-0.618464 1.73741
-0.618464 1.73735
-0.618464 1.73729
-0.618464 1.73723
-0.618464 1.73718
-0.618464 1.73709
-0.618464 1.73703
-0.618435 1.73697
-0.618435 1.73689
-0.618406 1.7368
-0.618406 1.73671
-0.618348 1.7366
-0.618319 1.73648
-0.61829 1.73636
-0.618231 1.73622
-0.618202 1.73607
-0.618115 1.73587
-0.618086 1.73572
-0.618028 1.73555
-0.61797 1.73537
-0.617941 1.7352
-0.617883 1.735
-0.617795 1.73476
-0.617737 1.73456
-0.617679 1.73436
-0.617592 1.73409
-0.617505 1.73386
-0.617417 1.7336
-0.61733 1.73334
-0.617243 1.73308
-0.617127 1.73279
-0.617039 1.7325
-0.616923 1.7322
-0.616807 1.73186
-0.61669 1.73154
-0.616574 1.73122
-0.616458 1.73087
-0.616313 1.73049
-0.616167 1.73008
-0.616022 1.72965
-0.615847 1.72918
-0.615702 1.72875
-0.615528 1.72822
-0.615353 1.72767
-0.615179 1.72715
-0.614975 1.72654
-0.614801 1.72595
-0.614597 1.72534
-0.614394 1.72473
-0.61419 1.72409
-0.613987 1.72345
-0.613754 1.72276
-0.613521 1.72209
-0.61326 1.72136
-0.613027 1.72063
-0.612765 1.71988
-0.612446 1.71901
-0.612155 1.71819
-0.611893 1.71741
-0.611603 1.71659
-0.611312 1.71578
-0.611021 1.71493
-0.610701 1.71406
-0.610381 1.71316
-0.610062 1.71229
-0.609713 1.7113
-0.609277 1.71008
-0.608899 1.709
-0.608521 1.70787
-0.608114 1.70668
-0.607707 1.70551
-0.6073 1.70429
-0.606893 1.7031
-0.606456 1.70191
-0.606049 1.70072
-0.605613 1.69955
-0.605148 1.69836
-0.604712 1.69723
-0.604247 1.69612
-0.603753 1.69502
-0.603258 1.69394
-0.602764 1.69287
-0.602241 1.69185
-0.601717 1.6908
-0.601194 1.68984
-0.600642 1.68888
-0.600118 1.68795
-0.599595 1.68705
-0.599013 1.68615
-0.59849 1.68534
-0.597967 1.68455
-0.597414 1.6838
-0.596862 1.68301
-0.596339 1.68231
-0.595786 1.68156
-0.595263 1.68092
-0.59471 1.68022
-0.594158 1.67958
-0.593635 1.679
-0.593082 1.67842
-0.592501 1.67784
-0.591919 1.67725
-0.591367 1.6767
-0.590815 1.67618
-0.590291 1.67571
-0.589768 1.67522
-0.589274 1.67481
-0.588808 1.67441
-0.588285 1.67397
-0.587704 1.67353
-0.58718 1.67316
-0.586686 1.67286
-0.586163 1.67254
-0.585668 1.67231
-0.585145 1.67211
-0.58468 1.67196
-0.584186 1.67185
-0.58372 1.67179
-0.583255 1.67173
-0.58279 1.67173
-0.582354 1.67173
-0.581889 1.6717
-0.581453 1.67173
-0.581017 1.67173
-0.580522 1.67164
-0.580086 1.67164
-0.579679 1.67161
-0.579243 1.67159
-0.578807 1.6715
-0.5784 1.67147
-0.577964 1.67135
-0.577586 1.67129
-0.577179 1.67118
-0.576801 1.67109
-0.576365 1.67089
-0.576016 1.6708
-0.575667 1.67066
-0.575318 1.67045
-0.574969 1.67031
-0.57462 1.67007
-0.5743 1.6699
-0.57401 1.66967
-0.573719 1.66943
-0.573428 1.6692
-0.573167 1.66894
-0.572905 1.66871
-0.572672 1.66847
-0.57244 1.66824
-0.572236 1.66804
-0.572004 1.66781
-0.5718 1.6676
-0.571626 1.66743
-0.571422 1.66722
-0.571248 1.66705
-0.571102 1.6669
-0.570957 1.66673
-0.570812 1.66656
-0.570695 1.66641
-0.570608 1.66626
-0.570463 1.66606
-0.570375 1.66592
-0.570288 1.66574
-0.570201 1.66557
-0.570143 1.66542
-0.570085 1.66525
-0.570027 1.6651
-0.569968 1.66493
-0.56991 1.66475
-0.569881 1.66464
-0.569852 1.66452
-0.569823 1.66438
-0.569823 1.66432
-0.569794 1.6642
-0.569794 1.66411
-0.569765 1.66403
-0.569765 1.66397
-0.569765 1.66391
-0.569765 1.66385
-0.569765 1.66382
-0.569765 1.66379
-0.569765 1.66376
-0.569765 1.66374
-0.569765 1.66374
-0.569765 1.66371
-0.569765 1.66368
-0.569765 1.66368
-0.569765 1.66365
-0.569765 1.66362
-0.569765 1.66362
-0.569765 1.66359
-0.569765 1.66356
-0.569765 1.66353
-0.569765 1.66347
-0.569765 1.66344
-0.569765 1.66342
-0.569765 1.66336
-0.569736 1.66327
-0.569736 1.66321
-0.569707 1.6631
-0.569707 1.66304
-0.569678 1.66295
-0.569649 1.66281
-0.56962 1.66269
-0.56959 1.66257
-0.569532 1.6624
-0.569503 1.66228
-0.569474 1.66214
-0.569416 1.66199
-0.569387 1.66187
-0.569329 1.66167
-0.569271 1.6615
-0.569213 1.66135
-0.569154 1.66115
-0.569096 1.66097
-0.569038 1.66074
-0.568951 1.66054
-0.568893 1.6603
-0.568805 1.66004
-0.568718 1.65978
-0.568602 1.65949
-0.568544 1.65923
-0.568428 1.65894
-0.56834 1.65862
-0.568224 1.65827
-0.568108 1.65792
-0.567991 1.65757
-0.567875 1.65722
-0.56773 1.65682
-0.567584 1.65644
-0.567439 1.65606
-0.567294 1.65571
-0.567148 1.65533
-0.567003 1.65498
-0.566828 1.65461
-0.566654 1.65426
-0.56648 1.65388
-0.566363 1.65359
-0.566218 1.65327
-0.565985 1.65283
-0.565782 1.65245
-0.56552 1.65202
-0.565317 1.65161
-0.565084 1.65118
-0.564822 1.65071
-0.564503 1.6501
-0.564008 1.6492
-0.563659 1.6485
-0.563252 1.64774
-0.562933 1.64716
-0.562642 1.64661
-0.562351 1.646
-0.561944 1.6453
-0.561537 1.64455
-0.561101 1.64379
-0.560723 1.64318
-0.560258 1.6424
-0.559851 1.64176
-0.559444 1.64112
-0.55892 1.64033
-0.558397 1.63955
-0.557845 1.63876
-0.557263 1.63795
-0.556682 1.63713
-0.556071 1.63629
-0.55546 1.63545
-0.55485 1.6346
-0.554239 1.63379
-0.5536 1.63292
-0.552873 1.63193
-0.55232 1.6312
-0.551652 1.6303
-0.550983 1.62943
-0.550285 1.62853
-0.549588 1.62765
-0.548919 1.62681
-0.548221 1.62594
-0.547581 1.62518
-0.546884 1.62437
-0.546244 1.62364
-0.545663 1.623
-0.545052 1.62236
-0.544383 1.62169
-0.543744 1.62105
-0.543191 1.6205
-0.542523 1.61983
-0.541883 1.61919
-0.541243 1.61855
-0.540633 1.61794
-0.540022 1.61733
-0.539383 1.61669
-0.538801 1.61614
-0.53822 1.61559
-0.537638 1.61504
-0.537057 1.61448
-0.536504 1.61396
-0.535952 1.61344
-0.535399 1.61294
-0.534876 1.61248
-0.534382 1.61201
-0.533858 1.61152
-0.533422 1.61114
-0.532986 1.61076
-0.53255 1.61036
-0.532114 1.60995
-0.531678 1.60954
-0.531184 1.60908
