torque_1 torque_2
-0.617672 0.862603
-0.618519 0.859748
-0.612037 0.856892
-0.603084 0.854909
-0.612798 0.85467
-0.599048 0.853559
-0.603906 0.852448
-0.605334 0.853081
-0.611209 0.852842
-0.611269 0.852603
-0.597723 0.852364
-0.598801 0.852998
-0.604385 0.854503
-0.603342 0.856009
-0.611252 0.857514
-0.60637 0.85902
-0.609833 0.861398
-0.612946 0.863776
-0.615913 0.867026
-0.614579 0.870276
-0.621035 0.873526
-0.623131 0.875331
-0.629937 0.878581
-0.628253 0.881831
-0.635727 0.885653
-0.637386 0.889476
-0.642534 0.893298
-0.6487 0.897992
-0.650359 0.901514
-0.65603 0.907081
-0.659724 0.912648
-0.656586 0.917342
-0.675545 0.922037
-0.679239 0.927603
-0.679445 0.93317
-0.683139 0.939037
-0.684362 0.945476
-0.695034 0.951042
-0.699746 0.957481
-0.705476 0.964792
-0.706349 0.971231
-0.720365 0.97767
-0.715773 0.984109
-0.716996 0.990548
-0.728686 0.996987
-0.739213 1.00343
-0.740436 1.00986
-0.749655 1.01718
-0.745063 1.02391
-0.762218 1.03035
-0.759952 1.03679
-0.763356 1.0441
-0.768068 1.05054
-0.775106 1.05698
-0.777492 1.06342
-0.782204 1.07016
-0.786916 1.0766
-0.792586 1.08216
-0.791484 1.0886
-0.798667 1.09417
-0.794366 1.09916
-0.809399 1.10648
-0.810768 1.11117
-0.81548 1.11761
-0.80769 1.1226
-0.811034 1.12817
-0.814729 1.13374
-0.816097 1.13901
-0.822118 1.1443
-0.829301 1.14986
-0.831978 1.15456
-0.826019 1.16566
-0.832184 1.16425
-0.837187 1.16807
-0.834049 1.17276
-0.836726 1.17834
-0.835914 1.18071
-0.838591 1.18483
-0.837429 1.19011
-0.842577 1.19626
-0.843886 1.19716
-0.849702 1.20183
-0.852029 1.20388
-0.84636 1.20448
-0.848687 1.20828
-0.847671 1.21121
-0.84898 1.20628
-0.845783 1.21269
-0.851248 1.21446
-0.858372 1.21564
-0.853867 1.2145
-0.855176 1.21888
-0.856485 1.21686
-0.868116 1.22066
-0.862447 1.22096
-0.867246 1.2207
-0.868205 1.22013
-0.863699 1.22161
-0.865009 1.22104
-0.87315 1.2199
-0.870971 1.22079
-0.870971 1.22052
-0.873589 1.21705
-0.879055 1.21446
-0.881382 1.21534
-0.88618 1.21072
-0.888507 1.20753
-0.887345 1.20552
-0.89316 1.20147
-0.891998 1.20004
-0.901971 1.1986
-0.89732 1.19484
-0.913457 1.19079
-0.910986 1.18703
-0.914331 1.1856
-0.916658 1.183
-0.926484 1.17837
-0.928811 1.17257
-0.932156 1.16853
-0.933029 1.16535
-0.939862 1.15723
-0.944224 1.15143
-0.947219 1.1439
-0.95507 1.13287
-0.958414 1.12213
-0.969609 1.11489
-0.971645 1.10618
-0.975657 1.09545
-0.980019 1.08559
-0.991213 1.07601
-0.996593 1.06527
-0.991651 1.05483
-1.0025 1.0406
-1.01136 1.02696
-1.02372 1.01739
-1.01863 1.00055
-1.03448 0.985755
-1.03288 0.972696
-1.04858 0.950633
-1.05498 0.932922
-1.06734 0.920153
-1.05397 0.899544
-1.06632 0.882705
-1.07272 0.867911
-1.08159 0.847592
-1.08101 0.83715
-1.09089 0.822355
-1.10558 0.807261
-1.11197 0.787814
-1.11256 0.777663
-1.10645 0.758798
-1.12332 0.747192
-1.12172 0.730944
-1.12259 0.715568
-1.13844 0.704544
-1.14382 0.693239
-1.12841 0.679016
-1.13626 0.661605
-1.1396 0.649427
-1.13946 0.635205
-1.14382 0.622737
-1.14135 0.605898
-1.146 0.591103
-1.14833 0.576309
-1.14935 0.558598
-1.1447 0.542931
-1.15633 0.526392
-1.14833 0.509844
-1.14615 0.491561
-1.14746 0.475313
-1.14296 0.459937
-1.14907 0.444261
-1.15037 0.432374
-1.13686 0.416998
-1.13715 0.405401
-1.14407 0.397576
-1.14087 0.39005
-1.13433 0.38514
-1.12663 0.381103
-1.12488 0.37415
-1.12764 0.371857
-1.11311 0.371018
-1.11616 0.368726
-1.1086 0.36934
-1.10933 0.373144
-1.09858 0.370561
-1.09 0.365651
-1.08622 0.364231
-1.07445 0.36252
-1.07416 0.361681
-1.06834 0.358798
-1.0477 0.35447
-1.04087 0.347235
-1.03122 0.350176
-1.02125 0.347892
-1.01107 0.339803
-1.0011 0.340146
-0.997091 0.335264
-0.991568 0.335898
-0.971276 0.336531
-0.962759 0.334839
-0.958399 0.3349
-0.9509 0.33815
-0.93273 0.337329
-0.933517 0.336218
-0.912208 0.338896
-0.910319 0.338948
-0.890318 0.342198
-0.879766 0.343131
-0.870899 0.344637
-0.871832 0.347887
-0.856337 0.350564
-0.863752 0.352942
-0.845932 0.35532
-0.833576 0.35887
-0.828548 0.361829
-0.815525 0.362763
-0.806659 0.36514
-0.803957 0.3681
-0.799596 0.369033
-0.794569 0.371992
-0.790559 0.371472
-0.785035 0.372687
-0.772739 0.375364
-0.77309 0.375126
-0.762915 0.375768
-0.759777 0.3796
-0.759923 0.375009
-0.743121 0.377096
-0.736639 0.373087
-0.73664 0.378081
-0.739462 0.372618
-0.724345 0.377031
-0.725859 0.37622
-0.717923 0.375981
-0.715889 0.372553
-0.722927 0.369407
-0.711153 0.372376
-0.713684 0.371264
-0.710256 0.371326
-0.706477 0.371387
-0.695053 0.370276
-0.693746 0.369464
-0.692788 0.368353
-0.678893 0.368414
-0.684563 0.367603
-0.680117 0.366492
-0.66936 0.366553
-0.669421 0.366014
-0.668781 0.365176
-0.665002 0.364337
-0.674016 0.363498
-0.666748 0.362659
-0.659131 0.36182
-0.651863 0.361281
-0.652591 0.361314
-0.652301 0.360476
-0.641545 0.359637
-0.63509 0.358798
-0.632329 0.358831
-0.634365 0.357992
-0.631604 0.358026
-0.625004 0.358059
-0.622243 0.358092
-0.619482 0.358426
-0.630531 0.359331
-0.62742 0.359364
-0.625676 0.36027
-0.63091 0.361176
-0.625678 0.362081
-0.621113 0.364159
-0.629836 0.365064
-0.62911 0.366842
-0.635217 0.369492
-0.628326 0.37157
-0.634433 0.37422
-0.635742 0.377742
-0.643011 0.380392
-0.650803 0.385087
-0.65909 0.388609
-0.654439 0.393003
-0.656766 0.397398
-0.665721 0.402092
-0.67488 0.407359
-0.672409 0.412626
-0.688546 0.417892
-0.690087 0.425203
-0.700264 0.431342
-0.708115 0.437481
-0.713495 0.444792
-0.72681 0.450931
-0.733208 0.459114
-0.746583 0.466998
-0.741205 0.475753
-0.769348 0.483064
-0.773274 0.49182
-0.778363 0.500576
-0.77845 0.509631
-0.80549 0.519259
-0.813922 0.529187
-0.823372 0.538814
-0.812847 0.548442
-0.840905 0.559242
-0.849337 0.56887
-0.833347 0.578798
-0.86722 0.59425
-0.87667 0.599826
-0.88612 0.612961
-0.89557 0.620281
-0.90502 0.631381
-0.91447 0.643935
-0.92392 0.651837
-0.940552 0.662637
-0.944187 0.673737
-0.953637 0.68629
-0.963087 0.697972
-0.988673 0.705292
-0.983005 0.71552
-0.992455 0.728655
-1.00225 0.736848
-1.0117 0.748529
-1.02115 0.757303
-1.0306 0.768403
-1.04005 0.777759
-1.0495 0.787987
-1.05895 0.803448
-1.06875 0.81135
-1.0782 0.819833
-1.08765 0.8257
-1.0971 0.837672
-1.10554 0.841794
-1.11397 0.852022
-1.1224 0.860514
-1.13118 0.868998
-1.14063 0.878353
-1.14805 0.882766
-1.15648 0.887761
-1.16491 0.897698
-1.16753 0.903855
-1.16317 0.912339
-1.16477 0.919659
-1.18765 0.925826
-1.18329 0.934309
-1.21281 0.939885
-1.21789 0.944879
-1.19972 0.949874
-1.21891 0.953124
-1.22982 0.958418
-1.23723 0.963122
-1.23119 0.964918
-1.23991 0.967877
-1.24049 0.972881
-1.2527 0.973805
-1.25576 0.97502
-1.25416 0.974781
-1.26986 0.977459
-1.26012 0.976348
-1.26681 0.975237
-1.27021 0.97587
-1.27458 0.975059
-1.28475 0.97482
-1.2753 0.971964
-1.27967 0.970281
-1.28301 0.971496
-1.28636 0.96864
-1.28621 0.966376
-1.28656 0.961776
-1.29122 0.95922
-1.28773 0.956364
-1.28657 0.955835
-1.28439 0.950953
-1.28337 0.948098
-1.28468 0.944379
-1.28046 0.937453
-1.27727 0.931981
-1.27209 0.928553
-1.27137 0.923953
-1.27064 0.917909
-1.26294 0.911564
-1.2657 0.908137
-1.26396 0.900339
-1.25872 0.898364
-1.25247 0.887077
-1.24739 0.882196
-1.23218 0.878468
-1.23771 0.872424
-1.22463 0.86637
-1.22085 0.86207
-1.20558 0.858342
-1.20428 0.850844
-1.19846 0.850614
-1.18785 0.841653
-1.17753 0.841133
-1.17753 0.838277
-1.16625 0.833687
-1.14939 0.829968
-1.13922 0.823914
-1.12788 0.820487
-1.11203 0.815887
-1.10186 0.812459
-1.08849 0.807287
-1.07162 0.801814
-1.06872 0.796642
-1.05084 0.79147
-1.03549 0.785998
-1.0304 0.776174
-1.01819 0.776526
-1.01412 0.770772
-0.997406 0.761229
-0.986504 0.757801
-0.961792 0.756409
-0.953216 0.746285
-0.937953 0.744892
-0.931848 0.735068
-0.914114 0.729896
-0.903853 0.722098
-0.89644 0.717798
-0.880014 0.714951
-0.868095 0.712687
-0.853849 0.704607
-0.84193 0.702342
-0.843821 0.69339
-0.834286 0.68939
-0.824402 0.686544
-0.819315 0.683126
-0.804257 0.677081
-0.799315 0.670464
-0.777074 0.662676
-0.756578 0.651698
-0.729163 0.642164
-0.710702 0.632931
-0.72335 0.625142
-0.720734 0.618526
-0.699425 0.614226
-0.707858 0.611098
-0.712801 0.60767
-0.689021 0.604542
-0.685678 0.601987
-0.683789 0.597987
-0.668962 0.594559
-0.650124 0.589687
-0.63428 0.585687
-0.634862 0.580514
-0.627013 0.577387
-0.626783 0.572214
-0.624748 0.569087
-0.616899 0.565959
-0.611085 0.564276
-0.60911 0.562892
-0.611292 0.562381
-0.600971 0.559826
-0.600305 0.55757
-0.593473 0.556187
-0.580827 0.553631
-0.580828 0.55312
-0.574346 0.551737
-0.567224 0.55267
-0.571732 0.553031
-0.570424 0.553392
-0.566996 0.550846
-0.573538 0.55585
-0.574266 0.559409
-0.558712 0.560933
-0.565605 0.562166
-0.566333 0.561074
-0.570404 0.564624
-0.565521 0.572253
-0.571773 0.575231
-0.576862 0.579081
-0.580643 0.582931
-0.576778 0.585609
-0.574744 0.589459
-0.58085 0.593309
-0.581142 0.597159
-0.594226 0.600709
-0.595535 0.604831
-0.596845 0.608953
-0.597804 0.613076
-0.607109 0.61807
-0.613796 0.624809
-0.62028 0.630676
-0.633946 0.637414
-0.631475 0.643281
-0.639994 0.650892
-0.658166 0.658503
-0.662528 0.665242
-0.667558 0.672553
-0.676281 0.681037
-0.686167 0.68952
-0.692214 0.698003
-0.718236 0.707359
-0.719836 0.717014
-0.722395 0.725498
-0.740131 0.735726
-0.725099 0.745081
-0.75461 0.754437
-0.740946 0.763792
-0.749029 0.77402
-0.767928 0.784248
-0.772871 0.794476
-0.79709 0.805576
-0.805522 0.815803
-0.814972 0.826031
-0.823055 0.836259
-0.823201 0.847659
-0.841955 0.858759
-0.851055 0.869859
-0.859487 0.882122
-0.868937 0.890314
-0.878037 0.901414
-0.887487 0.911942
-0.896587 0.923042
-0.906037 0.93327
-0.915487 0.945824
-0.924587 0.954598
-0.934037 0.965998
-0.943487 0.976226
-0.952587 0.985581
-0.962037 0.996681
-0.968144 1.00546
-0.97957 1.01656
-0.988002 1.02505
-0.997452 1.03673
-1.00452 1.04958
-1.01397 1.05719
-1.0224 1.06277
-1.01885 1.07621
-1.0238 1.08643
-1.047 1.08939
-1.05543 1.10515
-1.05805 1.10753
-1.05581 1.11979
-1.07936 1.12712
-1.06133 1.13764
-1.06491 1.14147
-1.07814 1.14706
-1.08323 1.15612
-1.09262 1.16723
-1.09902 1.17397
-1.10643 1.18158
-1.10216 1.18513
-1.11655 1.19274
-1.1146 1.20151
-1.11963 1.20155
-1.12952 1.21207
-1.13106 1.21764
-1.1371 1.22089
-1.13798 1.22384
-1.14199 1.22796
-1.15051 1.23178
-1.14455 1.23387
-1.15539 1.23682
-1.15606 1.23832
-1.15345 1.24127
-1.16676 1.24452
-1.16045 1.24516
-1.16729 1.24549
-1.1633 1.24525
-1.17328 1.24471
-1.17313 1.24767
-1.1658 1.24684
-1.16778 1.24253
-1.1736 1.24055
-1.1686 1.23885
-1.16955 1.23599
-1.17435 1.23372
-1.17182 1.22795
-1.16348 1.2248
-1.16479 1.21845
-1.15572 1.20919
-1.16613 1.20198
-1.15595 1.19389
-1.16287 1.18695
-1.16179 1.17712
-1.15409 1.16903
-1.15171 1.15977
-1.15063 1.14994
-1.13842 1.13981
-1.14432 1.13172
-1.13089 1.112
-1.12566 1.10129
-1.12836 1.08942
-1.13324 1.07523
-1.1142 1.06073
-1.11458 1.04799
-1.10347 1.03147
-1.09969 1.01786
-1.10356 1.00192
-1.0753 0.983364
-1.06949 0.967416
-1.06463 0.941301
-1.053 0.922455
-1.05033 0.902737
-1.04416 0.878948
-1.03137 0.856613
-1.02521 0.832824
-1.02152 0.805537
-1.01919 0.78262
-1.00154 0.758831
-0.99785 0.736205
-0.98753 0.711544
-0.977005 0.687174
-0.956304 0.664257
-0.948455 0.643085
-0.932406 0.619587
-0.93351 0.598705
-0.917811 0.577533
-0.908595 0.556651
-0.8924 0.538968
-0.890511 0.520703
-0.876788 0.502148
-0.868589 0.484155
-0.854516 0.467035
-0.845299 0.453113
-0.84306 0.436564
-0.833494 0.422933
-0.825585 0.409883
-0.812008 0.397124
-0.801423 0.383492
-0.787119 0.36957
-0.768889 0.355648
-0.760776 0.348403
-0.755339 0.341459
-0.739726 0.333642
-0.73045 0.32757
-0.724722 0.319463
-0.720448 0.31339
-0.711899 0.314877
-0.706026 0.313748
-0.694484 0.304187
-0.685934 0.30422
-0.681079 0.301927
-0.669536 0.301379
-0.660987 0.303157
-0.651771 0.303481
-0.650404 0.30962
-0.633569 0.311689
-0.642669 0.317827
-0.643773 0.32164
-0.624467 0.328651
-0.623827 0.338279
-0.631473 0.347907
-0.613184 0.354918
-0.610364 0.363092
-0.612863 0.373592
-0.612223 0.383801
-0.616381 0.39372
-0.603616 0.406546
-0.608791 0.416755
-0.600156 0.426383
-0.587391 0.435139
-0.597072 0.445639
-0.584948 0.454403
-0.59428 0.463159
-0.588843 0.470751
-0.597071 0.481833
-0.594627 0.486227
-0.599366 0.495564
-0.605268 0.499959
-0.597882 0.506979
-0.603784 0.512827
-0.606196 0.516931
-0.609132 0.520453
-0.614597 0.524848
-0.61105 0.527798
-0.619655 0.532192
-0.626138 0.537459
-0.638436 0.542726
-0.637592 0.548292
-0.635789 0.554431
-0.649105 0.56057
-0.658582 0.569616
-0.660268 0.572276
-0.679108 0.582194
-0.680298 0.591531
-0.681839 0.599714
-0.695882 0.600329
-0.707394 0.61112
-0.714459 0.613198
-0.718034 0.621663
-0.746846 0.631
-0.754928 0.637439
-0.76301 0.647648
-0.77176 0.651461
-0.779843 0.663714
-0.787925 0.668981
-0.796675 0.673966
-0.805775 0.686792
-0.814875 0.694103
-0.823975 0.701705
-0.833075 0.709889
-0.842175 0.719244
-0.851275 0.726555
-0.860375 0.739681
-0.875958 0.746129
-0.879243 0.753731
-0.911457 0.770055
-0.89846 0.778539
-0.910904 0.788466
-0.917678 0.799266
-0.926778 0.804842
-0.936896 0.816514
-0.945996 0.830522
-0.955096 0.837542
-0.964196 0.84777
-0.973296 0.860024
-0.982396 0.87315
-0.991496 0.882505
-1.0006 0.893014
-1.0097 0.897137
-1.01778 0.908227
-1.02688 0.914676
-1.03496 0.925766
-1.04406 0.939192
-1.05179 0.943305
-1.04476 0.951789
-1.04484 0.960553
-1.07502 0.969037
-1.0831 0.972277
-1.08537 0.982214
-1.09825 0.988081
-1.08191 0.996264
-1.10758 1.00213
-1.09604 1.0077
-1.11924 1.01531
-1.12631 1.02205
-1.13933 1.025
-1.13942 1.03174
-1.14314 1.03614
-1.13392 1.04113
-1.14826 1.04438
-1.16361 1.04821
-1.15555 1.05407
-1.1571 1.05616
-1.16314 1.06086
-1.16468 1.06062
-1.17073 1.06387
-1.17576 1.0645
-1.1773 1.06832
-1.17899 1.06866
-1.18367 1.06872
-1.18666 1.06848
-1.19169 1.07026
-1.19803 1.0709
-1.19623 1.06921
-1.19922 1.06809
-1.19974 1.06843
-1.20972 1.06993
-1.20224 1.06824
-1.20189 1.06713
-1.20489 1.06776
-1.20585 1.06723
-1.20434 1.06611
-1.19934 1.065
-1.20029 1.06622
-1.21274 1.06598
-1.21472 1.06428
-1.20521 1.06405
-1.20384 1.06206
-1.20611 1.06095
-1.19428 1.05867
-1.20018 1.05639
-1.19875 1.05149
-1.18869 1.04741
-1.19171 1.03984
-1.18645 1.03431
-1.17435 1.02412
-1.17155 1.01742
-1.15946 1.01189
-1.15943 1.00083
-1.15329 0.993261
-1.1505 0.983663
-1.14465 0.976672
-1.13633 0.966774
-1.13499 0.958629
-1.12036 0.953674
-1.12397 0.943785
-1.10635 0.936213
-1.11082 0.928931
-1.09567 0.92224
-1.09084 0.914087
-1.085 0.906814
-1.07566 0.900987
-1.05397 0.892251
-1.05059 0.884979
-1.04024 0.875081
-1.03483 0.86432
-1.01648 0.855876
-1.00729 0.848603
-0.999061 0.839287
-0.995977 0.828526
-0.982281 0.822698
-0.97469 0.811937
-0.966809 0.803492
-0.958927 0.79215
-0.930403 0.784287
-0.931244 0.772653
-0.923798 0.763337
-0.8976 0.752866
-0.893498 0.741224
-0.877767 0.734533
-0.864361 0.723481
-0.861422 0.715909
-0.850138 0.708637
-0.847054 0.702809
-0.833648 0.696409
-0.817917 0.690009
-0.804511 0.683309
-0.798084 0.676909
-0.791656 0.670209
-0.77825 0.663809
-0.773131 0.656537
-0.760888 0.649837
-0.753297 0.643437
-0.744398 0.637909
-0.734482 0.632081
-0.729071 0.626553
-0.723311 0.621026
-0.718919 0.616361
-0.703042 0.608507
-0.702138 0.607631
