angle_1 angle_2
-0.744442 1.78849
-0.743802 1.78774
-0.743105 1.78692
-0.742436 1.78617
-0.741767 1.78544
-0.741098 1.78474
-0.74043 1.78404
-0.739761 1.78338
-0.739092 1.78271
-0.738453 1.78207
-0.737842 1.78146
-0.737232 1.78085
-0.736592 1.78021
-0.735923 1.77954
-0.735313 1.77893
-0.734702 1.77835
-0.734063 1.77773
-0.733481 1.77724
-0.7329 1.77669
-0.732318 1.77619
-0.731737 1.77567
-0.731184 1.77523
-0.730661 1.7748
-0.730138 1.77439
-0.729643 1.77404
-0.729149 1.77369
-0.728684 1.77337
-0.728219 1.77305
-0.727783 1.77279
-0.727346 1.7725
-0.72691 1.77224
-0.726532 1.77204
-0.726125 1.7718
-0.725747 1.77157
-0.725398 1.77137
-0.725079 1.77119
-0.724759 1.77102
-0.724439 1.77082
-0.724148 1.77064
-0.723858 1.77044
-0.723625 1.77032
-0.723363 1.77018
-0.723131 1.77
-0.722927 1.76991
-0.722695 1.76974
-0.72252 1.76965
-0.722346 1.76954
-0.722171 1.76945
-0.722026 1.76936
-0.72191 1.76927
-0.721793 1.76922
-0.721677 1.76913
-0.72159 1.7691
-0.721532 1.76907
-0.721444 1.76901
-0.721386 1.76901
-0.721328 1.76895
-0.72127 1.76893
-0.72127 1.76893
-0.721241 1.7689
-0.721241 1.7689
-0.721241 1.7689
-0.721241 1.7689
-0.721241 1.7689
-0.721241 1.7689
-0.721241 1.7689
-0.721241 1.76887
-0.721241 1.76887
-0.721241 1.76884
-0.721241 1.76881
-0.721241 1.76881
-0.721241 1.76878
-0.721241 1.76875
-0.721241 1.76875
-0.721241 1.76875
-0.721241 1.76872
-0.721241 1.76872
-0.721241 1.76872
-0.721241 1.76872
-0.721241 1.76872
-0.721241 1.76869
-0.721241 1.76869
-0.721241 1.76869
-0.721241 1.76863
-0.721241 1.76861
-0.721241 1.76858
-0.721241 1.76855
-0.721241 1.76852
-0.721241 1.76852
-0.721212 1.76843
-0.721212 1.76843
-0.721183 1.76837
-0.721183 1.76834
-0.721125 1.76829
-0.721125 1.76826
-0.721095 1.76817
-0.721095 1.76817
-0.721066 1.76811
-0.721066 1.76805
-0.721037 1.768
-0.721008 1.76791
-0.720979 1.76785
-0.72095 1.7677
-0.720921 1.76762
-0.720892 1.7675
-0.720834 1.76736
-0.720776 1.76721
-0.720747 1.76709
-0.720688 1.76692
-0.72063 1.76672
-0.720572 1.76657
-0.720514 1.76637
-0.720427 1.76611
-0.72034 1.76587
-0.720252 1.76564
-0.720165 1.76538
-0.720078 1.76515
-0.719962 1.7648
-0.719816 1.76448
-0.719729 1.76419
-0.719584 1.76384
-0.719467 1.76352
-0.719322 1.76317
-0.719177 1.76282
-0.719031 1.76244
-0.718857 1.76201
-0.718682 1.7616
-0.718479 1.7611
-0.718304 1.76067
-0.718101 1.7602
-0.717868 1.75971
-0.717665 1.75924
-0.717461 1.75878
-0.7172 1.75826
-0.716967 1.75779
-0.716705 1.75727
-0.716385 1.75669
-0.716095 1.75619
-0.715804 1.75567
-0.715513 1.75517
-0.715193 1.75465
-0.714874 1.75416
-0.714525 1.75363
-0.714147 1.75305
-0.713798 1.75256
-0.71342 1.752
-0.713013 1.75145
-0.712606 1.7509
-0.712199 1.75038
-0.711821 1.74988
-0.711356 1.74933
-0.71092 1.74881
-0.710483 1.74831
-0.710018 1.74782
-0.709553 1.74732
-0.70903 1.74677
-0.708506 1.74625
-0.708012 1.74575
-0.707489 1.74523
-0.706936 1.74468
-0.706413 1.74415
-0.70589 1.74363
-0.705395 1.74314
-0.704872 1.74261
-0.704262 1.74203
-0.70368 1.74148
-0.703099 1.74093
-0.702546 1.7404
-0.701994 1.73988
-0.70147 1.73942
-0.700918 1.73892
-0.700395 1.73846
-0.699871 1.73799
-0.699348 1.73755
-0.698825 1.73709
-0.698301 1.73662
-0.697778 1.73616
-0.697255 1.73569
-0.696702 1.73517
-0.69615 1.73468
-0.695598 1.73418
-0.694987 1.7336
-0.694464 1.73311
-0.69394 1.73258
-0.693417 1.73209
-0.692894 1.73157
-0.692399 1.7311
-0.691905 1.73061
-0.691353 1.73005
-0.690829 1.72953
-0.690277 1.72898
-0.689725 1.72843
-0.689201 1.7279
-0.688649 1.72735
-0.688096 1.7268
-0.687602 1.7263
-0.687079 1.72578
-0.686555 1.72526
-0.686032 1.72473
-0.685509 1.72421
-0.685015 1.72372
-0.684491 1.72319
-0.683968 1.72267
-0.683474 1.72217
-0.68295 1.72165
-0.682456 1.72116
-0.681933 1.72063
-0.681438 1.72014
-0.680944 1.71964
-0.68045 1.71915
-0.679956 1.71866
-0.67949 1.71819
-0.679025 1.71773
-0.67856 1.71726
-0.678124 1.71682
-0.677717 1.71642
-0.677281 1.71598
-0.676874 1.71557
-0.676496 1.71523
-0.676031 1.71476
-0.675565 1.71432
-0.675217 1.71398
-0.67481 1.7136
-0.674432 1.71325
-0.674083 1.7129
-0.673763 1.71264
-0.673414 1.71232
-0.673123 1.71203
-0.672833 1.71177
-0.672542 1.7115
-0.67228 1.71124
-0.672018 1.71101
-0.671757 1.71075
-0.671524 1.71052
-0.671321 1.71034
-0.671088 1.71011
-0.670855 1.70988
-0.670681 1.7097
-0.670478 1.7095
-0.670303 1.70932
-0.670129 1.70915
-0.669983 1.709
-0.669838 1.70886
-0.669693 1.70871
-0.669576 1.7086
-0.669431 1.70845
-0.669315 1.70834
-0.669227 1.70825
-0.669111 1.70813
-0.669053 1.70807
-0.668937 1.70796
-0.668878 1.7079
-0.66882 1.70784
-0.668762 1.70778
-0.668704 1.70772
-0.668675 1.7077
-0.668617 1.70764
-0.668617 1.70764
-0.668588 1.70761
-0.668559 1.70758
-0.66853 1.70755
-0.66853 1.70755
-0.6685 1.70752
-0.6685 1.70752
-0.6685 1.70752
-0.6685 1.70752
-0.6685 1.70746
-0.6685 1.70746
-0.6685 1.70746
-0.6685 1.70743
-0.6685 1.70743
-0.6685 1.7074
-0.6685 1.7074
-0.6685 1.7074
-0.6685 1.70738
-0.6685 1.70738
-0.6685 1.70738
-0.6685 1.70735
-0.6685 1.70735
-0.6685 1.70735
-0.668471 1.70729
-0.668471 1.70726
-0.668471 1.70726
-0.668442 1.7072
-0.668413 1.70714
-0.668413 1.70711
-0.668355 1.707
-0.668326 1.70694
-0.668297 1.70688
-0.668268 1.70682
-0.668239 1.70677
-0.66821 1.70671
-0.668181 1.70665
-0.668123 1.70656
-0.668093 1.7065
-0.668006 1.70639
-0.667977 1.7063
-0.667919 1.70621
-0.667832 1.7061
-0.667774 1.70601
-0.667686 1.70586
-0.667628 1.70575
-0.667512 1.70557
-0.667425 1.70543
-0.667308 1.70525
-0.667221 1.70511
-0.667134 1.70493
-0.666989 1.70473
-0.666872 1.7045
-0.666756 1.70432
-0.666611 1.70409
-0.666465 1.70386
-0.66632 1.70363
-0.666145 1.70336
-0.665971 1.7031
-0.665797 1.70281
-0.665622 1.70258
-0.665419 1.70226
-0.665215 1.70197
-0.665012 1.70165
-0.66475 1.70127
-0.664517 1.70095
-0.664256 1.70057
-0.664023 1.70022
-0.663732 1.69985
-0.663471 1.69947
-0.66318 1.69909
-0.662889 1.69871
-0.662569 1.69828
-0.66225 1.69787
-0.661901 1.6974
-0.661494 1.69691
-0.661116 1.69644
-0.660738 1.69598
-0.660331 1.69548
-0.659924 1.69499
-0.659517 1.69452
-0.65908 1.694
-0.658644 1.69351
-0.658208 1.69298
-0.657772 1.69249
-0.657307 1.69197
-0.656842 1.69144
-0.656348 1.69089
-0.655853 1.69034
-0.655272 1.6897
-0.654719 1.68912
-0.654138 1.68851
-0.653556 1.6879
-0.652975 1.68731
-0.652423 1.68673
-0.651899 1.68621
-0.651318 1.68563
-0.650765 1.68508
-0.650184 1.68449
-0.649631 1.68394
-0.64905 1.68336
-0.64841 1.68272
-0.647887 1.6822
-0.647364 1.68167
-0.646811 1.68112
-0.646288 1.6806
-0.645765 1.68008
-0.645183 1.67949
-0.644631 1.67894
-0.64402 1.67836
-0.64341 1.67775
-0.642828 1.67717
-0.642276 1.67662
-0.641694 1.67603
-0.641171 1.67551
-0.640648 1.67499
-0.640182 1.67455
-0.639688 1.67406
-0.639165 1.67353
-0.63867 1.67304
-0.638147 1.67252
-0.637595 1.67196
-0.637042 1.67144
-0.636519 1.67092
-0.635967 1.67036
-0.635472 1.66987
-0.635007 1.6694
-0.634513 1.66891
-0.634019 1.66842
-0.633524 1.66792
-0.633059 1.66746
-0.632565 1.66699
-0.6321 1.66653
-0.631635 1.66606
-0.631169 1.6656
-0.630675 1.6651
-0.63021 1.66464
-0.629745 1.66417
-0.629309 1.66374
-0.628902 1.66333
-0.628465 1.66289
-0.628029 1.66246
-0.627622 1.66205
-0.627215 1.66164
-0.626808 1.66124
-0.626401 1.66083
-0.625994 1.66042
-0.625587 1.66004
-0.625209 1.65967
