torque_1 torque_2
-1.06734 0.822326
-1.06569 0.824103
-1.06941 0.828798
-1.06514 0.833201
-1.06649 0.834698
-1.07617 0.83822
-1.06943 0.842914
-1.06284 0.851389
-1.07834 0.849687
-1.07175 0.853209
-1.07454 0.858194
-1.07376 0.857364
-1.07894 0.859442
-1.07511 0.860348
-1.0768 0.862426
-1.075 0.864503
-1.07882 0.865709
-1.07048 0.86517
-1.07159 0.862887
-1.06543 0.86292
-1.05607 0.867033
-1.06067 0.863005
-1.05649 0.865083
-1.05658 0.857276
-1.04723 0.855864
-1.04136 0.854453
-1.03898 0.85217
-1.03829 0.852203
-1.03591 0.850792
-1.03353 0.849381
-1.03464 0.84797
-1.02441 0.844814
-1.01558 0.83817
-1.00622 0.837631
-1.00428 0.836511
-0.998846 0.834227
-0.998589 0.831072
-0.990686 0.825009
-0.977259 0.824761
-0.97837 0.818698
-0.981601 0.817287
-0.964395 0.815003
-0.964778 0.8165
-0.958329 0.806948
-0.946733 0.804092
-0.941301 0.800637
-0.93552 0.797181
-0.939392 0.793726
-0.930121 0.79057
-0.926725 0.788859
-0.894777 0.781914
-0.903823 0.780203
-0.903916 0.778792
-0.903513 0.777953
-0.89532 0.777114
-0.895062 0.775403
-0.888845 0.774864
-0.888937 0.773153
-0.886209 0.772314
-0.88383 0.771776
-0.883427 0.770937
-0.880698 0.770098
-0.875994 0.769559
-0.860472 0.76872
-0.862891 0.767009
-0.865105 0.764726
-0.861359 0.763014
-0.840663 0.760731
-0.853198 0.75902
-0.838985 0.757609
-0.843003 0.753281
-0.825446 0.750698
-0.823009 0.748414
-0.819612 0.746703
-0.815866 0.745292
-0.815609 0.743581
-0.808723 0.74217
-0.811955 0.740459
-0.810012 0.737303
-0.794782 0.73472
-0.798013 0.733309
-0.786621 0.730726
-0.781567 0.730187
-0.778111 0.726731
-0.763376 0.723576
-0.768934 0.721864
-0.76417 0.719581
-0.760423 0.71817
-0.757027 0.716459
-0.755752 0.714176
-0.750407 0.708976
-0.727531 0.698842
-0.726983 0.692198
-0.711607 0.683509
-0.709083 0.676864
-0.699231 0.67022
-0.703189 0.664148
-0.681912 0.658376
-0.693721 0.654348
-0.68038 0.647403
-0.680559 0.643376
-0.672656 0.641092
-0.674434 0.641126
-0.685079 0.644076
-0.683282 0.647026
-0.691601 0.649976
-0.700211 0.650881
-0.699082 0.654703
-0.702227 0.655909
-0.704586 0.659731
-0.703457 0.663553
-0.718609 0.667076
-0.720968 0.670598
-0.728851 0.675864
-0.734263 0.681703
-0.739675 0.687842
-0.745087 0.693981
-0.757127 0.70012
-0.764865 0.705959
-0.773766 0.712098
-0.775689 0.718237
-0.801889 0.725248
-0.794072 0.734003
-0.80748 0.740714
-0.811088 0.748598
-0.844121 0.756481
-0.855929 0.766109
-0.845786 0.774864
-0.872859 0.78362
-0.867222 0.793248
-0.872866 0.802576
-0.889326 0.812203
-0.904623 0.821831
-0.920938 0.832331
-0.930421 0.841959
-0.940921 0.852459
-0.951071 0.862959
-0.960553 0.872587
-0.971053 0.883087
-0.981553 0.893587
-0.992053 0.904087
-1.0022 0.914587
-1.0127 0.925087
-1.0232 0.937622
-1.0337 0.945214
-1.0442 0.955714
-1.05101 0.965342
-1.06384 0.975551
-1.07434 0.984598
-1.08484 0.995098
-1.09432 1.00851
-1.09516 1.01639
-1.11497 1.02456
-1.1118 1.03303
-1.1271 1.03626
-1.14205 1.0456
-1.15153 1.05436
-1.15418 1.06312
-1.16846 1.07071
-1.15448 1.07598
-1.16193 1.07804
-1.16559 1.08913
-1.20197 1.09381
-1.19183 1.10432
-1.21622 1.10726
-1.2039 1.10991
-1.20655 1.11779
-1.20949 1.12451
-1.22109 1.12688
-1.23101 1.13186
-1.22799 1.13771
-1.23791 1.14036
-1.25678 1.14273
-1.24693 1.14508
-1.26383 1.14773
-1.25842 1.14951
-1.25802 1.15072
-1.25893 1.15162
-1.26783 1.15311
-1.26454 1.15167
-1.26859 1.15052
-1.27263 1.14967
-1.27333 1.14853
-1.26837 1.14534
-1.27488 1.14303
-1.2734 1.13927
-1.27192 1.13608
-1.26259 1.13087
-1.25806 1.12391
-1.25905 1.12131
-1.2567 1.11638
-1.25667 1.10971
-1.25528 1.10391
-1.24871 1.09754
-1.23837 1.08854
-1.24008 1.08245
-1.22872 1.0752
-1.22564 1.06708
-1.20919 1.05692
-1.19957 1.04588
-1.18849 1.03747
-1.19451 1.03197
-1.1769 1.02093
-1.16699 1.01601
-1.16536 1.00702
-1.15676 0.998601
-1.15746 0.990476
-1.14246 0.979451
-1.13735 0.973651
-1.11682 0.957676
-1.1115 0.943453
-1.08822 0.923116
-1.06363 0.906568
-1.04485 0.8935
-1.03348 0.874326
-1.01514 0.860103
-1.00087 0.848198
-0.99206 0.837464
-0.987237 0.825559
-0.959446 0.811909
-0.943865 0.802048
-0.926104 0.791014
-0.906744 0.776792
-0.889564 0.77012
-0.879884 0.758514
-0.875934 0.749226
-0.859626 0.736166
-0.838521 0.725133
-0.8462 0.721668
-0.837597 0.718485
-0.825156 0.72287
-0.832834 0.715907
-0.826412 0.716513
-0.810832 0.714501
-0.811678 0.713644
-0.813396 0.712796
-0.805897 0.711648
-0.78616 0.697435
-0.777412 0.691063
-0.764158 0.680329
-0.749449 0.678909
-0.748115 0.674281
-0.735878 0.660059
-0.723932 0.662709
-0.72158 0.657209
-0.713413 0.651709
-0.703938 0.647381
-0.697807 0.638974
-0.685134 0.638426
-0.689323 0.635542
-0.681157 0.630914
-0.667175 0.625714
-0.65552 0.620214
-0.652209 0.615887
-0.642008 0.608642
-0.64518 0.605187
-0.642537 0.601431
-0.638441 0.59972
-0.635362 0.598581
-0.632284 0.597742
-0.631531 0.596603
-0.63543 0.595764
-0.62203 0.593753
-0.628255 0.592914
-0.629683 0.592648
-0.624133 0.592681
-0.621054 0.591542
-0.626261 0.589831
-0.621729 0.590437
-0.613271 0.586981
-0.621532 0.588177
-0.62325 0.586748
-0.62366 0.585909
-0.628577 0.585642
-0.627534 0.586548
-0.637829 0.589198
-0.639257 0.585151
-0.642574 0.592453
-0.656068 0.596848
-0.664909 0.601814
-0.664447 0.606209
-0.667184 0.612348
-0.680096 0.619931
-0.688646 0.62607
-0.71784 0.633953
-0.719122 0.641837
-0.735523 0.64942
-0.744656 0.659048
-0.756114 0.668676
-0.766264 0.678876
-0.776414 0.689376
-0.786564 0.699876
-0.796714 0.710376
-0.806864 0.720876
-0.817014 0.731076
-0.827164 0.741576
-0.837314 0.754111
-0.847464 0.760831
-0.857614 0.771331
-0.867764 0.780659
-0.877564 0.790859
-0.887714 0.801059
-0.897864 0.810959
-0.907664 0.821159
-0.917814 0.831359
-0.927614 0.841559
-0.937764 0.851759
-0.947914 0.861959
-0.957714 0.872159
-0.967864 0.882359
-0.955918 0.892559
-0.987814 0.902759
-0.997964 0.916739
-1.00776 0.921414
-1.01791 0.931614
-1.02806 0.940942
-1.01824 0.95027
-1.047 0.96047
-1.0568 0.97067
-1.06593 0.979126
-1.05994 0.987581
-1.08486 0.997209
-1.09399 1.00654
-1.08417 1.0147
-1.11191 1.02345
-1.12206 1.03278
-1.13084 1.04356
-1.11453 1.05259
-1.14541 1.06018
-1.15687 1.06573
-1.166 1.07361
-1.15167 1.08672
-1.15746 1.09343
-1.18965 1.09694
-1.17334 1.10307
-1.18145 1.11153
-1.1837 1.1197
-1.19181 1.12874
-1.20888 1.12934
-1.22295 1.14246
-1.20926 1.14743
-1.21499 1.15094
-1.23038 1.15736
-1.2268 1.15565
-1.23535 1.16527
-1.22829 1.17081
-1.23684 1.17026
-1.24423 1.17756
-1.24211 1.177
-1.23685 1.18313
-1.24985 1.18578
-1.24459 1.18493
-1.24726 1.18641
-1.2468 1.19139
-1.2425 1.18879
-1.24495 1.18969
-1.24143 1.18391
-1.23422 1.18277
-1.23623 1.18251
-1.22932 1.17614
-1.22478 1.17123
-1.2124 1.16603
-1.20854 1.16403
-1.20996 1.15912
-1.20311 1.15712
-1.19901 1.15017
-1.19456 1.14148
-1.18596 1.13425
-1.16951 1.12294
-1.16643 1.11687
-1.15399 1.10702
-1.14335 1.09571
-1.1362 1.08354
-1.12077 1.07136
-1.10774 1.0554
-1.0955 1.03655
-1.08051 1.01826
-1.07373 0.998526
-1.06222 0.981987
-1.04504 0.966901
-1.04662 0.947164
-1.03461 0.933542
-1.0106 0.914677
-1.0177 0.902209
-0.991213 0.88567
-0.967287 0.867387
-0.958539 0.847659
-0.947756 0.828503
-0.94549 0.812546
-0.929328 0.796007
-0.917091 0.775979
-0.916338 0.75945
-0.903315 0.742039
-0.89791 0.721139
-0.888435 0.704027
-0.867853 0.684
-0.864193 0.668333
-0.85152 0.649768
-0.842335 0.630613
-0.838761 0.611457
-0.826088 0.597253
-0.821701 0.57897
-0.816673 0.563594
-0.798185 0.547646
-0.801794 0.535177
-0.788771 0.521546
-0.782058 0.508796
-0.770402 0.497781
-0.763689 0.485903
-0.758661 0.474016
-0.743517 0.465037
-0.742328 0.45752
-0.735846 0.451448
-0.723609 0.440442
-0.708465 0.4303
-0.700966 0.420748
-0.695271 0.414676
-0.68158 0.408031
-0.676552 0.402831
-0.663879 0.397059
-0.663708 0.392731
-0.648563 0.387831
-0.646297 0.380887
-0.639148 0.376859
-0.628656 0.373403
-0.621447 0.368503
-0.61299 0.36214
-0.618284 0.361011
-0.601045 0.361616
-0.599274 0.358451
-0.605295 0.357613
-0.587679 0.354448
-0.594717 0.355935
-0.601959 0.356259
-0.600566 0.361235
-0.601994 0.361268
-0.603362 0.366826
-0.599934 0.363079
-0.593366 0.366892
-0.592409 0.366053
-0.598343 0.366959
-0.603782 0.368737
-0.597941 0.370514
-0.607886 0.373164
-0.609546 0.376987
-0.627836 0.380509
-0.627024 0.384903
-0.626562 0.389298
-0.636217 0.393692
-0.645059 0.398087
-0.648753 0.403353
-0.655936 0.40862
-0.662016 0.415631
-0.666728 0.42207
-0.682111 0.433733
-0.695836 0.436092
-0.705259 0.443976
-0.724799 0.451859
-0.712939 0.45887
-0.733846 0.467926
-0.738122 0.476681
-0.754523 0.484564
-0.754002 0.494192
-0.781392 0.50412
-0.791542 0.516946
-0.785206 0.525701
-0.810474 0.533876
-0.820274 0.544676
-0.830074 0.555176
-0.840224 0.564803
-0.850024 0.575303
-0.860174 0.585813
-0.869974 0.594859
-0.879774 0.604487
-0.889924 0.615287
-0.899724 0.629566
-0.909874 0.634542
-0.919674 0.645342
-0.929474 0.65497
-0.939624 0.664026
-0.949424 0.674526
-0.959574 0.684153
-0.969374 0.694953
-0.979174 0.705453
-0.989324 0.720905
-0.999124 0.726463
-1.00927 0.734064
-1.01907 0.741948
-1.02922 0.753911
-1.03902 0.764992
-1.04548 0.773176
-1.05796 0.778451
-1.06776 0.78459
-1.07791 0.795972
-1.08669 0.800957
-1.09582 0.814364
-1.10562 0.821966
-1.10859 0.829859
-1.12354 0.833672
-1.13232 0.844181
-1.14145 0.849166
-1.15023 0.859376
-1.15937 0.86029
-1.16713 0.870509
-1.17693 0.87752
-1.18606 0.881633
-1.19383 0.8872
-1.18784 0.895092
-1.20491 0.898905
-1.19442 0.906798
-1.2266 0.913237
-1.23306 0.919676
-1.22591 0.927568
-1.24894 0.929346
-1.24077 0.933459
-1.24505 0.941061
-1.2563 0.943429
-1.26791 0.948996
-1.26768 0.951074
-1.27143 0.951107
-1.27614 0.950568
-1.2842 0.952646
-1.27996 0.953851
-1.28918 0.955057
-1.29278 0.959751
-1.29401 0.960085
-1.31186 0.958964
-1.30276 0.961624
-1.30515 0.959631
-1.31152 0.961418
-1.30736 0.960007
-1.3024 0.955398
-1.29373 0.953987
-1.30237 0.953448
-1.3054 0.954653
-1.30938 0.953242
-1.30252 0.951831
-1.29968 0.947222
-1.28694 0.94174
-1.28038 0.940039
-1.27215 0.93572
-1.26907 0.937216
-1.25765 0.932607
-1.25524 0.93294
-1.24126 0.925714
-1.23812 0.923431
-1.21585 0.919403
-1.20384 0.914503
-1.1994 0.913392
-1.18324 0.90762
-1.17545 0.905337
-1.16234 0.902181
-1.14902 0.898153
-1.13905 0.894998
-1.12842 0.89127
-1.11539 0.88607
-1.10484 0.879126
-1.08789 0.868992
-1.07385 0.860594
-1.06432 0.856848
-1.04882 0.85252
-1.04627 0.846448
-1.03324 0.840376
-1.02618 0.834603
-1.01316 0.828531
-0.999116 0.821005
-0.989582 0.816387
-0.976704 0.809442
-0.956121 0.800181
-0.941063 0.792364
-0.932983 0.784548
-0.912109 0.776731
-0.90054 0.769214
-0.891733 0.758781
-0.88467 0.751837
-0.881096 0.745192
-0.869817 0.735631
-0.854468 0.729559
-0.843334 0.719426
-0.828276 0.711609
-0.808711 0.70292
-0.785221 0.69017
-0.779467 0.682353
-0.779382 0.675409
-0.76883 0.668764
-0.759296 0.662692
-0.755576 0.65692
-0.746042 0.650848
-0.736944 0.642159
-0.724357 0.63377
-0.698396 0.621592
-0.687844 0.614948
-0.671186 0.603642
-0.661943 0.596126
-0.65677 0.585692
-0.635751 0.576722
-0.634212 0.568614
-0.629475 0.566913
-0.620377 0.562876
-0.604737 0.548963
-0.585318 0.53882
-0.572295 0.53799
-0.574099 0.535989
-0.565583 0.530507
-0.557066 0.529377
-0.549567 0.52564
-0.540033 0.519568
-0.541837 0.522809
-0.530704 0.512094
-0.527711 0.512127
-0.508583 0.498796
-0.501084 0.500864
-0.498527 0.493057
-0.486521 0.492809
-0.490797 0.488481
-0.482862 0.487942
-0.478416 0.488276
-0.480947 0.487437
-0.482316 0.486898
-0.473363 0.485487
-0.468626 0.48582
-0.476972 0.483527
-0.47587 0.485314
-0.473459 0.48652
-0.47599 0.484809
-0.493204 0.483107
-0.488031 0.489837
-0.492161 0.492787
-0.490768 0.493992
-0.507546 0.497514
-0.51124 0.502781
-0.524034 0.507176
-0.530054 0.512142
-0.539272 0.519153
-0.54567 0.527037
-0.564192 0.533748
-0.568118 0.542503
-0.5769 0.552131
-0.607779 0.561459
-0.617229 0.571959
-0.627029 0.582459
-0.636479 0.592659
-0.646279 0.603159
-0.655729 0.615985
-0.665529 0.629092
-0.676346 0.63465
-0.709928 0.643114
-0.698649 0.656522
-0.719438 0.668466
-0.720952 0.673442
-0.73142 0.683942
-0.742237 0.695314
-0.752037 0.709594
-0.761487 0.71427
-0.771287 0.723898
-0.780737 0.734398
-0.790537 0.744026
-0.799987 0.754526
-0.809787 0.767933
-0.819587 0.774353
-0.829037 0.784853
-0.838837 0.795353
-0.848287 0.805853
-0.858087 0.816353
-0.867537 0.826853
-0.877337 0.837353
-0.886787 0.847853
-0.896587 0.858353
-0.906387 0.868553
-0.915837 0.884287
-0.925637 0.888681
-0.93407 0.898309
-0.94387 0.908809
-0.95332 0.922216
-0.96312 0.928937
-0.97292 0.939437
-0.981352 0.949064
-0.991152 0.958692
-1.0006 0.96832
-1.0104 0.97882
-1.01883 0.9931
-1.02863 0.997203
-1.03843 1.00713
-1.04788 1.02054
-1.05768 1.02464
-1.06713 1.03892
-1.07592 1.04681
-1.08537 1.05294
-1.09517 1.06025
-1.08185 1.06871
-1.1134 1.08008
-1.1232 1.08244
-1.11651 1.0915
-1.14143 1.10171
-1.15088 1.10814
-1.14803 1.11835
-1.1681 1.12856
-1.17208 1.13936
-1.18668 1.14462
-1.19613 1.15512
-1.17947 1.16213
-1.21233 1.17147
-1.2118 1.1782
-1.22954 1.18579
-1.23731 1.18961
-1.24376 1.19836
-1.23838 1.20538
-1.25996 1.21414
-1.25705 1.2194
-1.25203 1.22147
-1.26177 1.22994
-1.28232 1.2355
-1.28974 1.23903
-1.29416 1.24429
-1.28079 1.25043
-1.30033 1.25425
-1.29291 1.25778
-1.29966 1.26188
-1.30504 1.26395
-1.31426 1.2669
-1.31266 1.26868
-1.31839 1.27365
-1.32275 1.27601
-1.32412 1.27489
-1.32398 1.27463
-1.3252 1.27467
-1.33587 1.275
-1.32875 1.27213
-1.32459 1.27041
-1.32692 1.26697
-1.33062 1.26293
-1.32495 1.26094
-1.33009 1.25254
-1.32355 1.24356
-1.32172 1.23692
-1.32202 1.22968
-1.32062 1.2178
-1.31888 1.20475
-1.29568 1.18734
-1.30339 1.17343
-1.30432 1.15951
-1.29472 1.14298
-1.28199 1.12469
-1.27414 1.10031
-1.26214 1.07651
-1.24702 1.04951
-1.23298 1.01785
-1.21583 0.990276
-1.21371 0.971411
-1.19792 0.944705
-1.19938 0.913639
-1.18403 0.876166
-1.16964 0.841611
-1.14731 0.809663
-1.13742 0.779468
-1.12382 0.741414
-1.11742 0.711801
-1.0871 0.684514
-1.08318 0.659253
-1.06856 0.629931
-1.05111 0.599155
-1.03504 0.573022
-1.01527 0.545735
-1.00064 0.518157
-0.990179 0.493768
-0.961746 0.468226
-0.951571 0.440648
-0.929681 0.417422
-0.918197 0.397403
-0.90939 0.369535
-0.890697 0.345446
-0.867875 0.322801
-0.84831 0.302783
-0.840316 0.2848
-0.823222 0.268851
-0.809268 0.252603
-0.802932 0.234329
-0.788977 0.223614
-0.767813 0.210864
-0.753568 0.199859
-0.737637 0.186518
-0.717868 0.179874
-0.708624 0.176718
-0.691617 0.162214
-0.683186 0.157887
-0.671471 0.148916
-0.66057 0.144879
-0.640655 0.142887
-0.62298 0.137105
-0.611496 0.137139
-0.574051 0.134564
-0.571871 0.138087
-0.561406 0.138711
-0.554779 0.145722
-0.537335 0.149835
-0.53094 0.157718
-0.523732 0.165901
-0.513847 0.173785
-0.504981 0.184585
-0.502424 0.192468
-0.489051 0.201233
-0.483006 0.209116
-0.469633 0.215846
-0.460766 0.226055
-0.454721 0.237437
-0.459373 0.243576
-0.446146 0.254376
-0.443444 0.261105
-0.433559 0.273059
-0.426146 0.279498
-0.422136 0.289998
-0.412252 0.299635
-0.40955 0.306074
-0.407225 0.316574
-0.4049 0.323885
-0.407286 0.336139
-0.409468 0.344022
-0.412521 0.356566
-0.405604 0.366203
-0.412292 0.376703
-0.415696 0.387213
-0.409446 0.393651
-0.415697 0.405024
-0.421136 0.417859
-0.435238 0.424298
-0.43553 0.436261
-0.450709 0.441818
-0.460885 0.452037
-0.451437 0.457603
-0.48377 0.465787
-0.477374 0.47397
-0.509707 0.481853
-0.503311 0.490037
-0.511744 0.499964
-0.528812 0.50902
-0.546548 0.518948
-0.555998 0.531201
-0.565798 0.539376
-0.575248 0.549303
-0.585048 0.563883
-0.594498 0.572066
-0.603948 0.577924
-0.613748 0.586689
-0.631048 0.598361
-0.636719 0.609742
-0.655386 0.620542
-0.683153 0.63047
-0.697314 0.637781
-0.710834 0.648
-0.725809 0.657927
-0.724851 0.670181
-0.743314 0.678364
-0.75166 0.68742
-0.763146 0.692405
-0.756023 0.701461
-0.778471 0.714587
-0.778326 0.723061
-0.79112 0.732398
-0.799611 0.739127
-0.809061 0.751381
-0.818511 0.752868
-0.827961 0.762796
-0.837411 0.773005
-0.847211 0.784387
-0.856661 0.791116
-0.866111 0.799
-0.875561 0.808637
-0.885361 0.815948
-0.894811 0.821805
-0.903244 0.83027
-0.912694 0.837581
-0.897054 0.844892
-0.906795 0.850159
-0.922205 0.853109
-0.923659 0.862746
-0.93942 0.867731
-0.940874 0.872126
-0.968059 0.879146
-0.953378 0.88384
-0.986233 0.888535
-0.971901 0.893229
-1.00141 0.897624
-0.998215 0.900574
-0.99182 0.903524
-1.00191 0.903857
-1.007 0.910005
-1.0134 0.908885
-1.04291 0.912707
-1.03686 0.912168
-1.04326 0.917144
-1.04864 0.915151
-1.05853 0.918683
-1.0676 0.919016
-1.05437 0.91935
-1.06905 0.920555
-1.06266 0.92147
-1.06737 0.915116
-1.06926 0.914287
-1.07362 0.913748
-1.07697 0.907394
-1.08371 0.906564
-1.08473 0.9037
-1.10189 0.901416
-1.09142 0.898261
-1.09512 0.895105
-1.09846 0.893985
-1.09279 0.889957
-1.09963 0.89029
-1.10129 0.886263
-1.0946 0.884851
-1.0994 0.882568
-1.09242 0.884074
-1.09408 0.882953
-1.08841 0.884159
-1.09321 0.882748
-1.08667 0.879592
-1.09414 0.880216
-1.08862 0.879677
-1.08193 0.880892
-1.08258 0.879772
-1.07836 0.879233
-1.07763 0.877822
-1.07357 0.880481
-1.05589 0.876463
-1.05996 0.87825
-1.06171 0.873931
-1.04964 0.873392
-1.04383 0.869364
-1.03598 0.865037
-1.02086 0.862753
-1.01098 0.856681
-1.00313 0.852653
-0.995279 0.848326
-0.984959 0.84517
-0.973039 0.837353
-0.967225 0.83507
-0.946584 0.830742
-0.945567 0.827587
-0.937718 0.823559
-0.941353 0.820976
-0.917222 0.816948
-0.923184 0.813492
-0.912863 0.810337
-0.896728 0.806881
-0.891641 0.798201
-0.873471 0.796209
-0.870564 0.790137
-0.852684 0.783492
-0.853848 0.781209
-0.84251 0.776881
-0.840476 0.773726
-0.835012 0.771442
-0.833705 0.769731
-0.822076 0.767448
-0.829055 0.765164
-0.812774 0.762581
-0.810449 0.760298
-0.801583 0.755398
-0.78443 0.75137
-0.794897 0.748787
-0.776582 0.744759
-0.768442 0.742476
-0.762919 0.738448
-0.759576 0.734992
-0.758705 0.730964
-0.740389 0.726937
-0.746059 0.725526
-0.736175 0.719753
-0.732396 0.719214
-0.724838 0.713142
-0.715681 0.709987
-0.712193 0.707703
-0.706088 0.707164
-0.712049 0.704009
-0.691698 0.698237
-0.684576 0.697698
-0.683559 0.694542
-0.670913 0.691387
-0.668152 0.692592
-0.666699 0.691753
-0.661903 0.690342
-0.665102 0.687768
-0.660306 0.690137
-0.645188 0.687853
-0.652167 0.680337
-0.643882 0.685031
-0.640103 0.684492
-0.639086 0.681337
-0.635308 0.68167
-0.628185 0.680259
-0.633043 0.679148
-0.62781 0.680353
-0.618217 0.679814
-0.60746 0.679276
-0.617928 0.676992
-0.608625 0.674709
-0.60034 0.67417
-0.596997 0.671014
-0.594236 0.671348
-0.591911 0.669064
-0.588133 0.668826
-0.589878 0.670031
-0.588425 0.669492
-0.582321 0.668953
-0.582903 0.670159
-0.590609 0.670792
-0.581887 0.671998
-0.586104 0.672031
-0.595699 0.674981
-0.592502 0.677931
-0.5973 0.681753
-0.599627 0.686448
-0.604425 0.68997
-0.606752 0.694664
-0.610096 0.700231
-0.625216 0.704926
-0.630536 0.710492
-0.631555 0.716059
-0.635917 0.722498
-0.653071 0.728937
-0.658451 0.735948
-0.660342 0.743259
-0.675025 0.75057
-0.6884 0.758753
