angle_1_e angle_1_t d_theta_1_t angle_2_e angle_2_t d_theta_2_t
-0.64119 -0.66065 0 2.37314 2.34814 0
-0.64096 -0.66065 0 2.37277 2.34814 0
-0.64073 -0.66065 0 2.3724 2.34814 0
-0.64051 -0.660592 0.0290741 2.37203 2.34811 0
-0.64028 -0.660563 0.0232593 2.37166 2.34811 0
-0.64005 -0.660563 0 2.37129 2.34811 0
-0.63983 -0.660534 0.0465185 2.37092 2.34814 -0.0552407
-0.6396 -0.660504 0 2.37055 2.34814 -0.014537
-0.63938 -0.660446 0.0785 2.37017 2.34817 -0.0290741
-0.63915 -0.660359 0.0552407 2.3698 2.34817 -0.0697778
-0.63892 -0.660301 0.0377963 2.36943 2.3482 -0.0377963
-0.6387 -0.660272 0.0465185 2.36906 2.34825 -0.0610556
-0.63847 -0.660272 0 2.36869 2.34834 -0.0697778
-0.63824 -0.660243 0 2.36832 2.34843 -0.0785
-0.63802 -0.660156 0.0552407 2.36795 2.34846 -0.0697778
-0.63779 -0.659981 0.110481 2.36758 2.3484 -0.0785
-0.63757 -0.659778 0.142463 2.36721 2.34831 -0.0552407
-0.63734 -0.659632 0.119204 2.36683 2.34828 -0.0697778
-0.63711 -0.659603 0.0232593 2.36646 2.34837 -0.0610556
-0.63689 -0.659603 0 2.36609 2.34849 -0.0872222
-0.63666 -0.659603 0 2.36572 2.34857 -0.0465185
-0.63646 -0.659545 0 2.36535 2.34863 -0.0465185
-0.63636 -0.659283 0.133741 2.36502 2.34849 -0.0872222
-0.63626 -0.658964 0.197704 2.36468 2.34825 -0.0697778
-0.63616 -0.658644 0.220963 2.36435 2.34805 -0.0610556
-0.63606 -0.658469 0.125019 2.36401 2.34796 -0.0610556
-0.63596 -0.658469 0.0552407 2.36367 2.34808 -0.093037
-0.63586 -0.658527 -0.0290741 2.36334 2.34825 -0.0785
-0.63576 -0.658557 -0.0552407 2.363 2.3484 -0.0785
-0.63566 -0.65844 0.0232593 2.36266 2.34837 -0.0785
-0.63556 -0.658179 0.165722 2.36233 2.34823 -0.0610556
-0.63546 -0.657801 0.229685 2.36199 2.34796 -0.0872222
-0.63536 -0.657452 0.220963 2.36165 2.3477 -0.0465185
-0.63526 -0.657277 0.110481 2.36132 2.34767 -0.0785
-0.63516 -0.657277 0 2.36098 2.34776 -0.0610556
-0.63506 -0.657364 -0.0785 2.36064 2.34793 -0.0232593
-0.63496 -0.657394 -0.0232593 2.36031 2.34805 -0.0610556
-0.63486 -0.65719 0.119204 2.35997 2.34791 -0.0232593
-0.63476 -0.656841 0.206426 2.35963 2.34761 -0.0377963
-0.63466 -0.656492 0.220963 2.3593 2.34732 -0.0610556
-0.63456 -0.656289 0.133741 2.35896 2.34718 0
-0.63445 -0.65626 0.0290741 2.35862 2.34724 -0.0290741
-0.63435 -0.656318 0 2.35829 2.34732 -0.0552407
-0.63425 -0.656347 -0.0610556 2.35795 2.34735 0
-0.63415 -0.656289 0 2.35761 2.34732 -0.0377963
-0.63405 -0.656027 0.133741 2.35728 2.34706 0
-0.63395 -0.655707 0.197704 2.35694 2.34674 0
-0.63385 -0.655387 0.197704 2.3566 2.34645 -0.0232593
-0.63375 -0.655271 0.110481 2.35627 2.34634 0
-0.63365 -0.655242 0.00581481 2.35593 2.34631 0
-0.63355 -0.655329 -0.0552407 2.35559 2.34639 0
-0.63344 -0.655358 -0.0232593 2.35526 2.34642 0
-0.63334 -0.655068 0.142463 2.35492 2.34613 0
-0.63324 -0.654719 0.206426 2.35458 2.34578 0
-0.63314 -0.65437 0.229685 2.35425 2.34543 0
-0.63304 -0.654195 0.093037 2.35391 2.34526 0
-0.63294 -0.654254 0 2.35357 2.34532 0
-0.63284 -0.65437 -0.110481 2.35323 2.34543 0
-0.63273 -0.654399 -0.0232593 2.3529 2.34546 0
-0.63263 -0.654108 0.165722 2.35256 2.34517 0
-0.63253 -0.653672 0.252944 2.35222 2.34474 0
-0.63243 -0.653265 0.261667 2.35189 2.34433 0
-0.63233 -0.653062 0.133741 2.35155 2.34413 0
-0.63223 -0.653062 0 2.35121 2.34413 0
-0.63215 -0.653236 -0.093037 2.35088 2.3443 0
-0.63207 -0.653265 0 2.35055 2.34433 0
-0.63199 -0.65312 0.0232593 2.35022 2.34418 0
-0.63191 -0.6528 0.197704 2.34989 2.34386 0
-0.63183 -0.652422 0.220963 2.34956 2.34349 0
-0.63175 -0.652131 0.197704 2.34923 2.3432 0
-0.63167 -0.651986 0.093037 2.3489 2.34302 0
-0.63159 -0.651986 0 2.34857 2.34302 0
-0.63151 -0.652073 -0.0465185 2.34824 2.34311 0
-0.63143 -0.652073 0 2.34791 2.34311 0
-0.63135 -0.651928 0.0872222 2.34757 2.34296 0
-0.63127 -0.651608 0.165722 2.34724 2.34264 0
-0.63119 -0.651259 0.188981 2.34691 2.34229 0
-0.63111 -0.650997 0.151185 2.34658 2.34203 0
-0.63103 -0.650939 0.0552407 2.34625 2.34197 0
-0.63095 -0.650939 0 2.34592 2.34197 0
-0.63087 -0.650968 -0.0552407 2.34559 2.342 0
-0.63079 -0.650968 0 2.34526 2.342 0
-0.63071 -0.650794 0.0872222 2.34493 2.34183 0
-0.63063 -0.650474 0.183167 2.3446 2.34151 0
-0.63055 -0.650183 0.183167 2.34426 2.34122 0
-0.63047 -0.64998 0.133741 2.34393 2.34102 0
-0.63038 -0.649951 0.0290741 2.3436 2.34099 0
-0.6303 -0.649951 0 2.34327 2.34096 0
-0.63022 -0.64998 -0.0377963 2.34294 2.34099 0
-0.63014 -0.64998 0 2.34261 2.34099 0
-0.63006 -0.649776 0.101759 2.34228 2.34078 0
-0.62998 -0.649544 0.142463 2.34195 2.34055 0
-0.6299 -0.649282 0.157 2.34162 2.34029 0
