torque_1 torque_2
-0.823943 0.821831
-0.820923 0.822737
-0.821247 0.824514
-0.821571 0.826292
-0.826343 0.827198
-0.831173 0.829848
-0.82452 0.831626
-0.832839 0.834276
-0.830692 0.836926
-0.831684 0.839576
-0.833025 0.842226
-0.841345 0.844876
-0.840215 0.848398
-0.839521 0.849303
-0.842984 0.851081
-0.845634 0.852859
-0.842615 0.853764
-0.841485 0.857287
-0.838321 0.859064
-0.842801 0.861714
-0.850975 0.865237
-0.863801 0.868759
-0.853368 0.872281
-0.854359 0.874931
-0.859045 0.878753
-0.862858 0.880531
-0.856349 0.881437
-0.858359 0.884959
-0.864497 0.886737
-0.863368 0.890259
-0.862384 0.892909
-0.870558 0.896731
-0.865734 0.899381
-0.869402 0.902031
-0.87525 0.905553
-0.870777 0.908203
-0.863773 0.910281
-0.875436 0.913803
-0.880267 0.916453
-0.887133 0.923755
-0.879838 0.922926
-0.884523 0.926448
-0.891389 0.930842
-0.892381 0.933492
-0.895758 0.941094
-0.900588 0.939964
-0.904983 0.947266
-0.906642 0.947281
-0.908651 0.955437
-0.921999 0.953126
-0.926044 0.958092
-0.924273 0.964213
-0.943436 0.966553
-0.927856 0.970929
-0.937715 0.97327
-0.945248 0.977646
-0.956271 0.981159
-0.954355 0.984953
-0.968721 0.995144
-0.971457 0.999811
-0.971662 1.00331
-0.981231 1.00683
-0.993125 1.01237
-0.999205 1.01296
-1.00877 1.01618
-1.00686 1.02027
-1.01294 1.02784
-1.02948 1.03571
-1.02859 1.03718
-1.03184 1.04214
-1.04839 1.04914
-1.04851 1.05148
-1.07087 1.05557
-1.06619 1.06256
-1.07809 1.06142
-1.0862 1.06958
-1.08647 1.07425
-1.09008 1.07717
-1.10031 1.07981
-1.12703 1.08768
-1.13413 1.08857
-1.12945 1.09556
-1.14004 1.10023
-1.16444 1.1052
-1.14246 1.10899
-1.1713 1.11221
-1.1691 1.11426
-1.16689 1.12038
-1.19027 1.12448
-1.18559 1.1274
-1.20446 1.12917
-1.2056 1.13355
-1.20203 1.1359
-1.20214 1.13969
-1.21971 1.14117
-1.22811 1.14235
-1.22591 1.1447
-1.22617 1.14646
-1.23772 1.14648
-1.25077 1.14853
-1.2474 1.15088
-1.26293 1.15061
-1.26305 1.15353
-1.2623 1.15501
-1.27036 1.15764
-1.27577 1.15797
-1.28432 1.1577
-1.29287 1.15656
-1.28267 1.16008
-1.28671 1.16069
-1.29526 1.16101
-1.29335 1.16191
-1.29739 1.15932
-1.30493 1.16138
-1.31595 1.16054
-1.30953 1.15795
-1.30674 1.15623
-1.3166 1.15829
-1.3093 1.15541
-1.32032 1.15312
-1.31884 1.15169
-1.31524 1.14911
-1.31725 1.14797
-1.31345 1.14364
-1.31895 1.1425
-1.31296 1.1373
-1.31744 1.13442
-1.30564 1.12922
-1.32189 1.12546
-1.30806 1.11939
-1.30454 1.11476
-1.30699 1.10956
-1.30929 1.10493
-1.29545 1.10002
-1.30488 1.09685
-1.28552 1.08903
-1.28694 1.08208
-1.2779 1.07688
-1.27003 1.07226
-1.26593 1.06414
-1.26387 1.05982
-1.25978 1.05083
-1.24521 1.04301
-1.23879 1.03519
-1.23469 1.02679
-1.22856 1.01577
-1.22345 1.00447
-1.21034 0.994605
-1.19839 0.985626
-1.19023 0.97432
-1.17159 0.959226
-1.1611 0.947048
-1.15395 0.935742
-1.14477 0.920366
-1.12512 0.907889
-1.11593 0.896583
-1.11271 0.881207
-1.09655 0.869311
-1.08634 0.855679
-1.07483 0.845246
-1.06594 0.831324
-1.03611 0.820018
-1.02388 0.805796
-1.01164 0.791874
-0.995913 0.778242
-0.980187 0.765192
-0.980743 0.754468
-0.973012 0.740537
-0.947633 0.728059
-0.931907 0.714709
-0.91967 0.701931
-0.906065 0.688581
-0.900806 0.676103
-0.873827 0.65752
-0.859846 0.6401
-0.854586 0.631111
-0.840982 0.620087
-0.826709 0.602085
-0.805459 0.59077
-0.781679 0.57364
-0.748799 0.546626
-0.698707 0.525426
-0.695046 0.506842
-0.68121 0.493783
-0.680689 0.482759
-0.664091 0.472898
-0.648451 0.45664
-0.622695 0.451431
-0.602026 0.435755
-0.58973 0.426194
-0.585924 0.414879
-0.567813 0.40589
-0.562409 0.398064
-0.550171 0.39489
-0.541073 0.38532
-0.53029 0.380401
-0.520174 0.373157
-0.51099 0.367376
-0.507039 0.364201
-0.487765 0.351724
-0.47044 0.342735
-0.447386 0.336653
-0.444598 0.330281
-0.450242 0.331768
-0.444487 0.326268
-0.447369 0.326292
-0.442922 0.328351
-0.444059 0.323442
-0.437492 0.32492
-0.446856 0.326398
-0.448284 0.328748
-0.448634 0.329653
-0.446573 0.337818
-0.45114 0.341622
-0.458383 0.340774
-0.460828 0.345168
-0.467284 0.351007
-0.477289 0.355974
-0.48142 0.365311
-0.489244 0.369696
-0.503259 0.378151
-0.504978 0.38429
-0.513034 0.397107
-0.539901 0.405563
-0.545981 0.416935
-0.540953 0.423937
-0.5559 0.436763
-0.585761 0.44609
-0.595911 0.461242
-0.606061 0.471742
-0.615861 0.482242
-0.626011 0.492742
-0.636161 0.503242
-0.646311 0.513742
-0.656111 0.52337
-0.666261 0.532998
-0.676411 0.542626
-0.686561 0.553126
-0.696361 0.562753
-0.706511 0.572381
-0.716661 0.582881
-0.726811 0.595416
-0.736611 0.603009
-0.746761 0.612937
-0.756911 0.623437
-0.766711 0.633937
-0.776861 0.643564
-0.787011 0.6561
-0.797161 0.663692
-0.806961 0.674492
-0.817111 0.685574
-0.827261 0.69462
-0.837411 0.70512
-0.847211 0.717655
-0.857361 0.725548
-0.867511 0.735176
-0.877311 0.745676
-0.887461 0.757629
-0.897611 0.765803
-0.907761 0.776603
-0.917561 0.786231
-0.927711 0.796731
-0.937861 0.807531
-0.947661 0.818031
-0.957811 0.828531
-0.967961 0.838459
-0.978111 0.848959
-0.987911 0.863239
-0.998061 0.868514
-1.00821 0.880468
-1.00769 0.888933
-1.02714 0.895081
-1.03729 0.909361
-1.04608 0.9155
-1.05623 0.925427
-1.06638 0.934183
-1.07551 0.94382
-1.08531 0.948505
-1.09444 0.956389
-1.10125 0.965153
-1.10073 0.973909
-1.12251 0.98122
-1.10722 0.986487
-1.14042 0.992344
-1.14955 1.00081
-1.15869 1.00492
-1.15584 1.01251
-1.17079 1.01983
-1.17643 1.02684
-1.16943 1.02833
-1.20161 1.0368
-1.19112 1.04149
-1.19923 1.04414
-1.21979 1.04942
-1.22442 1.05207
-1.24047 1.05646
-1.22279 1.05881
-1.23571 1.06117
-1.24594 1.06033
-1.24752 1.0592
-1.25673 1.05836
-1.25249 1.05316
-1.24674 1.05029
-1.25529 1.04829
-1.24823 1.04571
-1.26326 1.04196
-1.26832 1.03763
-1.26969 1.02981
-1.27708 1.02345
-1.27147 1.01883
-1.279 1.00782
-1.27572 1
-1.27505 0.987251
-1.27808 0.974783
-1.28206 0.962605
-1.27724 0.947811
-1.27541 0.934761
-1.26957 0.919966
-1.27021 0.9043
-1.26635 0.890959
-1.26879 0.872094
-1.25591 0.850622
-1.24455 0.830594
-1.2401 0.814055
-1.23324 0.796644
-1.23665 0.779524
-1.22639 0.760659
-1.21778 0.741803
-1.20883 0.725264
-1.1979 0.711342
-1.18095 0.692768
-1.16517 0.678274
-1.15599 0.659409
-1.15546 0.644614
-1.13247 0.627494
-1.1209 0.612127
-1.10991 0.599368
-1.10523 0.588063
-1.07913 0.570942
-1.07038 0.55354
-1.04951 0.54427
-1.03692 0.535581
-1.01538 0.527192
-1.00076 0.517631
-0.979507 0.507198
-0.969391 0.499681
-0.951716 0.48227
-0.947329 0.478824
-0.928927 0.472751
-0.924976 0.464353
-0.896544 0.457127
-0.877851 0.448729
-0.872592 0.450516
-0.853463 0.442409
-0.847477 0.439253
-0.832855 0.437833
-0.827596 0.440783
-0.81152 0.444596
-0.78992 0.445801
-0.769833 0.445553
-0.752739 0.448203
-0.743991 0.452026
-0.737219 0.457301
-0.721929 0.459951
-0.71632 0.466681
-0.705477 0.466142
-0.69324 0.467048
-0.671349 0.469707
-0.661584 0.467424
-0.648996 0.46484
-0.627456 0.464883
-0.617195 0.460855
-0.618127 0.461761
-0.612722 0.457733
-0.599118 0.457194
-0.594876 0.454039
-0.578364 0.4532
-0.574122 0.45237
-0.560082 0.449214
-0.548076 0.450129
-0.547178 0.446974
-0.538661 0.442937
-0.536455 0.440363
-0.532445 0.437207
-0.521457 0.436959
-0.520849 0.435548
-0.519165 0.43152
-0.518994 0.427192
-0.511495 0.423164
-0.505013 0.420009
-0.503243 0.42325
-0.510281 0.416314
-0.50851 0.414903
-0.509588 0.419016
-0.515522 0.414698
-0.518926 0.414159
-0.51855 0.415364
-0.517507 0.415698
-0.530941 0.417776
-0.53295 0.420726
-0.533592 0.422803
-0.543246 0.429533
-0.555577 0.43132
-0.560725 0.43427
-0.568113 0.440709
-0.576314 0.447148
-0.578555 0.454459
-0.598445 0.462642
-0.602866 0.470826
-0.629588 0.479881
-0.628049 0.488937
-0.629854 0.498864
-0.659047 0.507048
-0.668847 0.517848
-0.678997 0.528648
-0.68778 0.538576
-0.69758 0.549676
-0.70773 0.560476
-0.71753 0.571276
-0.72768 0.581203
-0.73748 0.595783
-0.748297 0.606583
-0.758447 0.616811
-0.768247 0.620914
-0.778047 0.630542
-0.798169 0.641342
-0.798665 0.652424
-0.808465 0.663505
-0.818265 0.670807
-0.828065 0.678981
-0.837865 0.690644
-0.847665 0.702898
-0.857465 0.710781
-0.867265 0.718955
-0.877065 0.722187
-0.886865 0.736466
-0.896665 0.74465
-0.906465 0.749626
-0.916265 0.763905
-0.926065 0.768009
-0.935865 0.777937
-0.945665 0.79367
-0.954447 0.79632
-0.96323 0.805376
-0.97303 0.815876
-0.981812 0.824631
-0.981291 0.833687
-0.98673 0.842442
-1.00714 0.853524
-1.01592 0.860835
-1.0061 0.871916
-1.03349 0.881544
-1.02614 0.887983
-1.03971 0.892087
-1.02989 0.906376
-1.06557 0.912805
-1.07333 0.918072
-1.05667 0.927709
-1.07272 0.928905
-1.0863 0.93389
-1.07692 0.937413
-1.08119 0.949376
-1.09724 0.953189
-1.10399 0.961081
-1.10725 0.964603
-1.10367 0.968426
-1.11638 0.970494
-1.12109 0.973444
-1.12784 0.981037
-1.13255 0.982533
-1.1313 0.987509
-1.12569 0.989587
-1.13041 0.991364
-1.1434 0.993442
-1.13881 0.994348
-1.14498 0.994972
-1.14867 0.998503
-1.15237 1.00028
-1.15257 1.00061
-1.15176 1.00065
-1.14761 1.0004
-1.15159 1.00306
-1.15877 1.00396
-1.15694 1.0043
-1.1586 1.00231
-1.15445 1.00234
-1.1516 1.005
-1.15021 0.998063
-1.14402 0.995779
-1.15047 0.999883
-1.14661 0.995564
-1.14521 1.00113
-1.13452 0.997966
-1.12964 0.999753
-1.12926 0.996016
-1.12932 0.991698
-1.12545 0.992903
-1.12174 0.992937
-1.10784 0.992098
-1.0997 0.990968
-1.09962 0.988376
-1.10215 0.985792
-1.08906 0.984953
-1.08011 0.98207
-1.07735 0.982103
-1.07843 0.982137
-1.07049 0.980126
-1.05436 0.97667
-1.04439 0.973214
-1.03305 0.968587
-1.02904 0.964259
-1.01189 0.959931
-1.00918 0.954431
-0.995871 0.950103
-0.977991 0.943159
-0.970928 0.936214
-0.966568 0.931587
-0.951073 0.926387
-0.940171 0.919442
-0.92177 0.910753
-0.912235 0.904681
-0.89988 0.899181
-0.890346 0.893109
-0.879444 0.886164
-0.876742 0.880964
-0.876307 0.87402
-0.854997 0.86882
-0.846771 0.861576
-0.831509 0.852887
-0.826335 0.848559
-0.822993 0.845103
-0.819419 0.838159
-0.807063 0.832959
-0.798546 0.827759
-0.801019 0.824303
-0.79948 0.819103
-0.791981 0.814476
-0.770612 0.807531
-0.755263 0.801459
-0.751194 0.795387
-0.743113 0.78757
-0.727705 0.779753
-0.732708 0.77717
-0.736547 0.774587
-0.731751 0.773748
-0.737626 0.772909
-0.737336 0.77207
-0.725912 0.770359
-0.714284 0.767776
-0.715361 0.767809
-0.726034 0.766398
-0.720946 0.766722
-0.712575 0.769081
-0.715774 0.768242
-0.721649 0.76217
-0.707113 0.769181
-0.707173 0.768342
-0.712612 0.77012
-0.716393 0.77277
-0.721541 0.776292
-0.721833 0.779242
-0.722474 0.781892
-0.720295 0.785414
-0.73024 0.788064
-0.725734 0.791587
-0.736697 0.795409
-0.734868 0.798931
-0.733706 0.803326
-0.737836 0.805976
-0.742634 0.809498
-0.7488 0.814192
-0.746621 0.817714
-0.741302 0.821237
-0.749939 0.824759
-0.753284 0.830326
-0.759449 0.83472
-0.752763 0.83737
-0.762418 0.841764
-0.757767 0.846159
-0.773236 0.850853
-0.759282 0.855248
-0.773734 0.85877
-0.772717 0.862292
-0.77772 0.866987
-0.768708 0.869637
-0.777345 0.873159
-0.780689 0.878426
-0.778859 0.882248
-0.783658 0.88577
-0.802471 0.891037
-0.803489 0.896303
-0.801223 0.902742
-0.807039 0.907137
-0.800412 0.911531
-0.807886 0.915353
-0.811231 0.919748
-0.818414 0.925014
-0.819723 0.928837
-0.827924 0.934976
-0.833595 0.940542
-0.82595 0.944064
-0.832784 0.949331
-0.828483 0.954026
-0.837787 0.95842
-0.841482 0.963987
-0.851659 0.970126
-0.858406 0.978009
-0.866257 0.984448
-0.874458 0.990587
-0.874313 0.996153
-0.874519 1.00142
-0.880334 1.00757
-0.881558 1.01138
-0.886937 1.01869
-0.895138 1.02483
-0.896011 1.03127
-0.907701 1.03741
-0.909942 1.04385
-0.914304 1.05029
-0.929337 1.0573
-0.931373 1.06374
-0.938411 1.069
-0.943791 1.07631
-0.949521 1.08333
-0.945596 1.08976
-0.971096 1.09708
-0.956706 1.10787
-0.956621 1.10965
-0.971304 1.11522
-0.980522 1.12136
-0.98692 1.13158
-0.983636 1.13249
-0.992505 1.14328
-0.999252 1.14652
-1.00114 1.15529
-1.01036 1.15881
-1.01472 1.1606
-1.02627 1.17169
-1.02865 1.17464
-1.02706 1.18078
-1.02595 1.17966
-1.0293 1.18755
-1.03982 1.19137
-1.04419 1.19082
-1.04207 1.19843
-1.04294 1.19731
-1.05245 1.1988
-1.05579 1.2064
-1.05265 1.20702
-1.05847 1.20444
-1.05969 1.20972
-1.05504 1.21121
-1.07467 1.20921
-1.06659 1.21681
-1.05961 1.2151
-1.06877 1.2163
-1.07944 1.21546
-1.07247 1.21637
-1.07616 1.2167
-1.07849 1.21644
-1.07282 1.21329
-1.07898 1.21332
-1.0768 1.21075
-1.07811 1.20555
-1.07876 1.20065
-1.08006 1.19806
-1.08137 1.19316
-1.07954 1.18855
-1.08085 1.18306
-1.07219 1.1767
-1.07946 1.17238
-1.06725 1.16137
-1.0817 1.15472
-1.06586 1.14923
-1.07894 1.1423
-1.06229 1.13129
-1.07086 1.12173
-1.06665 1.10985
-1.06191 1.09826
-1.05668 1.08609
-1.05877 1.07159
-1.04656 1.05825
-1.04831 1.04114
-1.0504 1.02723
-1.03834 1.00866
-1.03005 0.981659
-1.03389 0.958151
-1.01878 0.932018
-1.01535 0.903568
-1.00605 0.875409
-1.0027 0.844042
-0.983429 0.815011
-0.979069 0.787433
-0.960753 0.759564
-0.961249 0.734303
-0.951365 0.709633
-0.936538 0.686416
-0.925696 0.664363
-0.920172 0.644635
-0.90933 0.620537
-0.900463 0.600809
-0.888108 0.580209
-0.870578 0.558155
-0.856914 0.542498
-0.851827 0.522189
-0.835024 0.506522
-0.826594 0.48534
-0.815606 0.470846
-0.810228 0.455479
-0.802379 0.44302
-0.795897 0.428816
-0.794881 0.418683
-0.784706 0.407096
-0.768194 0.393764
-0.769648 0.38712
-0.754735 0.370881
-0.742816 0.363364
-0.731914 0.357592
-0.724706 0.353564
-0.719328 0.349827
-0.711247 0.338531
-0.703398 0.342063
-0.694532 0.338035
-0.679037 0.334298
-0.678166 0.334631
-0.672352 0.333211
-0.675174 0.337033
-0.671396 0.336785
-0.679392 0.342924
-0.649446 0.346164
-0.669218 0.351431
-0.669278 0.358161
-0.648636 0.363727
-0.655179 0.373355
-0.654889 0.380957
-0.6455 0.392629
-0.638233 0.404883
-0.641868 0.412766
-0.640415 0.423566
-0.63059 0.432622
-0.629137 0.444866
-0.624341 0.454794
-0.624051 0.465303
-0.623094 0.477848
-0.622804 0.484859
-0.621351 0.494496
-0.621643 0.504424
-0.614084 0.513189
-0.625047 0.52079
-0.62781 0.531
-0.616763 0.537439
-0.621852 0.543877
-0.621476 0.552061
-0.629763 0.562279
-0.630055 0.566392
-0.637179 0.574576
-0.634332 0.581014
-0.626337 0.590351
-0.631135 0.593592
-0.635934 0.59974
-0.643408 0.608505
-0.649223 0.614653
-0.658383 0.62022
-0.651406 0.624914
-0.657571 0.629609
-0.669202 0.634303
-0.663243 0.63987
-0.670076 0.645437
-0.673771 0.651003
-0.689908 0.65657
-0.690781 0.663009
-0.691654 0.668576
-0.712647 0.67327
-0.707706 0.679709
-0.715411 0.686148
-0.726751 0.690842
-0.719688 0.701933
-0.733354 0.705755
-0.74324 0.709287
-0.74862 0.720677
-0.747371 0.725372
-0.761764 0.728031
-0.776447 0.735051
-0.779356 0.74149
-0.784795 0.747348
-0.803984 0.756113
-0.805875 0.764887
-0.810151 0.767546
-0.830359 0.778927
-0.818148 0.780714
-0.847659 0.788898
-0.842632 0.798835
-0.854553 0.811089
-0.859496 0.816946
-0.859934 0.823676
-0.890462 0.836511
-0.880287 0.842359
-0.901512 0.85752
-0.905438 0.859298
-0.911545 0.869226
-0.930589 0.877109
-0.939021 0.890816
-0.947454 0.89492
-0.955886 0.903976
-0.9492 0.912731
-0.972751 0.924113
-0.956761 0.934622
-0.988598 0.941633
-0.998048 0.952142
-0.994851 0.960898
-1.00561 0.965011
-1.02233 0.972894
-1.03076 0.981077
-1.01477 0.984318
-1.028 0.995109
-1.05504 0.99835
-1.04283 1.00479
-1.04443 1.01325
-1.05417 1.01649
-1.05961 1.02497
-1.07284 1.02936
-1.07924 1.02911
-1.08214 1.03468
-1.10482 1.03791
-1.09494 1.04115
-1.09102 1.04381
-1.1009 1.04589
-1.10628 1.04709
-1.10817 1.05236
-1.12184 1.05328
-1.11341 1.05216
-1.12228 1.05306
-1.11632 1.05252
-1.13347 1.05373
-1.12402 1.0529
-1.12635 1.05062
-1.12519 1.04862
-1.13202 1.04837
-1.12839 1.04637
-1.12737 1.04322
-1.13449 1.04064
-1.13202 1.04011
-1.1313 1.03521
-1.13261 1.03205
-1.12592 1.02541
-1.1297 1.02225
-1.11822 1.01735
-1.11996 1.01128
-1.11924 1.00551
-1.11502 0.999442
-1.11328 0.99367
-1.11255 0.987026
-1.10485 0.981253
-1.10761 0.975481
-1.10936 0.966511
-1.09628 0.95725
-1.09381 0.94857
-1.07491 0.936983
-1.07482 0.932964
-1.08384 0.923994
-1.06596 0.915605
-1.0645 0.908961
-1.0504 0.900572
-1.04357 0.88695
-1.04328 0.880305
-1.03398 0.870172
-1.0254 0.8644
-1.0334 0.858337
-1.02512 0.846177
-1.00898 0.836044
-1.00448 0.822422
-0.9943 0.812289
-0.989504 0.8039
-0.975695 0.793194
-0.962031 0.783061
-0.962032 0.7735
-0.943861 0.76104
-0.939501 0.749163
-0.918133 0.739029
-0.907958 0.729187
-0.911447 0.722242
-0.896039 0.707166
-0.892696 0.701394
-0.878887 0.69475
-0.875195 0.690722
-0.866328 0.683787
-0.843651 0.671618
-0.853537 0.6673
-0.825336 0.652214
-0.811963 0.646151
-0.803533 0.638344
-0.776785 0.624431
-0.78013 0.616042
-0.765739 0.608526
-0.75382 0.601009
-0.744371 0.59262
-0.729981 0.585976
-0.720764 0.581076
-0.714369 0.575303
