torque_1 torque_2
-0.385393 0.901859
-0.386093 0.909959
-0.386793 0.917759
-0.387493 0.925559
-0.388193 0.933359
-0.388893 0.941459
-0.389593 0.949259
-0.390643 0.957059
-0.391343 0.964287
-0.392043 0.972087
-0.392743 0.979887
-0.393443 0.987987
-0.394143 0.998694
-0.394843 1.00737
-0.395893 1.0082
-0.396593 1.01891
-0.397293 1.02176
-0.397993 1.03102
-0.398693 1.03476
-0.399743 1.03994
-0.400443 1.04832
-0.401143 1.0538
-0.401843 1.05811
-0.402543 1.0633
-0.403593 1.06878
-0.404293 1.07396
-0.404993 1.07858
-0.405693 1.08143
-0.406743 1.08313
-0.407443 1.09181
-0.408143 1.09641
-0.408843 1.10072
-0.409893 1.10679
-0.410593 1.1111
-0.411293 1.11628
-0.412343 1.11682
-0.413043 1.12433
-0.413743 1.1269
-0.414443 1.12889
-0.415493 1.13291
-0.416193 1.13607
-0.416893 1.13835
-0.417943 1.13859
-0.418643 1.14465
-0.419343 1.14896
-0.420393 1.15183
-0.421093 1.15352
-0.421793 1.15522
-0.422843 1.15721
-0.423543 1.15862
-0.424243 1.15974
-0.425293 1.16318
-0.425993 1.164
-0.427043 1.16309
-0.427743 1.16565
-0.428443 1.16648
-0.429143 1.16411
-0.429843 1.16494
-0.430193 1.16227
-0.430893 1.16165
-0.431593 1.16044
-0.431943 1.15894
-0.432643 1.15453
-0.43401 1.15449
-0.43471 1.1495
-0.43541 1.15033
-0.43576 1.14825
-0.43646 1.13832
-0.43681 1.13216
-0.43751 1.13125
-0.43821 1.12452
-0.43856 1.11633
-0.43926 1.10524
-0.43996 1.09298
-0.44031 1.08422
-0.44101 1.06934
-0.44171 1.05709
-0.44206 1.04105
-0.44276 1.03083
-0.44346 1.01015
-0.44381 0.988294
-0.44451 0.971972
-0.44521 0.950698
-0.44591 0.922164
-0.44626 0.897411
-0.44696 0.865961
-0.44766 0.85022
-0.44801 0.826039
-0.44871 0.802157
-0.44941 0.788742
-0.45011 0.764561
-0.45046 0.743587
-0.45116 0.731326
-0.45186 0.717039
-0.45256 0.70595
-0.45326 0.693107
-0.45361 0.684344
-0.45431 0.670339
-0.45501 0.657505
-0.45571 0.641764
-0.45641 0.62834
-0.455743 0.60882
-0.456443 0.591916
-0.455108 0.57355
-0.435165 0.548214
-0.450111 0.5345
-0.427697 0.514398
-0.436334 0.497203
-0.451134 0.481453
-0.451834 0.464259
-0.452534 0.449972
-0.453234 0.43364
-0.453934 0.418481
-0.454634 0.403322
-0.455334 0.39077
-0.455684 0.384042
-0.456384 0.376151
-0.457084 0.372031
-0.457784 0.369664
-0.458484 0.369333
-0.459184 0.367539
-0.459884 0.369533
-0.460584 0.370074
-0.461284 0.369742
-0.461984 0.374926
-0.462684 0.378664
-0.463384 0.38095
-0.464084 0.384679
-0.464784 0.392489
-0.465484 0.397681
-0.465167 0.404609
-0.446242 0.412709
-0.439092 0.419064
-0.439065 0.420768
-0.438747 0.43322
-0.441919 0.440448
-0.460209 0.448548
-0.444772 0.455776
-0.453759 0.458924
-0.459256 0.470803
-0.458938 0.478031
-0.458621 0.485831
-0.458303 0.489279
-0.452171 0.500287
-0.451853 0.507514
-0.448046 0.514442
-0.45805 0.522542
-0.457733 0.52977
-0.458433 0.53787
-0.459133 0.54597
-0.456489 0.552898
-0.459515 0.560998
-0.460565 0.569098
-0.461265 0.577198
-0.461965 0.584998
-0.462665 0.593098
-0.463365 0.601198
-0.464065 0.609298
-0.464765 0.617398
-0.465465 0.624326
-0.466515 0.63795
-0.467215 0.639653
-0.467915 0.646881
-0.468615 0.654681
-0.469315 0.661909
-0.470015 0.670009
-0.471065 0.678109
-0.471765 0.686209
-0.472465 0.694309
-0.473165 0.702109
-0.473865 0.710209
-0.474915 0.718309
-0.475615 0.726409
-0.476315 0.734509
-0.477015 0.742309
-0.478065 0.750409
-0.478765 0.758509
-0.479465 0.766609
-0.480165 0.774709
-0.480865 0.782809
-0.481215 0.790909
-0.481915 0.799009
-0.482265 0.807109
-0.482615 0.815209
-0.483315 0.822437
-0.483665 0.830537
-0.484015 0.843289
-0.484715 0.850516
-0.485065 0.851929
-0.485765 0.860029
-0.486115 0.86842
-0.486465 0.87245
-0.487165 0.879387
-0.488533 0.88487
-0.489233 0.888609
-0.489583 0.892639
-0.490283 0.895505
-0.490633 0.901861
-0.491333 0.908798
-0.491683 0.914572
-0.492033 0.920927
-0.492733 0.921759
-0.493083 0.931894
-0.493783 0.939122
-0.494133 0.948094
-0.494833 0.953577
-0.495183 0.957898
-0.495883 0.965707
-0.496233 0.972353
-0.496933 0.983361
-0.497283 0.988844
-0.497983 0.990548
-0.498683 0.999811
-0.499033 1.00791
-0.499733 1.01252
-0.500083 1.01713
-0.500783 1.02116
-0.501133 1.02636
-0.501833 1.03534
-0.502533 1.04169
-0.502883 1.04456
-0.503583 1.04917
-0.503933 1.05291
-0.504633 1.05752
-0.505333 1.06126
-0.505683 1.065
-0.506383 1.06699
-0.506733 1.07335
-0.507433 1.07651
-0.508133 1.08113
-0.508483 1.08457
-0.509183 1.08918
-0.509883 1.09205
-0.510233 1.09579
-0.510933 1.09778
-0.511633 1.10152
-0.511983 1.10584
-0.512683 1.10668
-0.513383 1.1113
-0.513733 1.11387
-0.514433 1.11238
-0.515133 1.11379
-0.515833 1.11637
-0.516183 1.11807
-0.516883 1.11804
-0.517583 1.11654
-0.517933 1.11825
-0.518633 1.12024
-0.519333 1.11962
-0.520033 1.11725
-0.520733 1.11606
-0.521083 1.1134
-0.521783 1.11191
-0.522483 1.10954
-0.523183 1.10456
-0.523533 1.09987
-0.524233 1.10129
-0.524933 1.09543
-0.525633 1.08958
-0.526333 1.08605
-0.526683 1.07962
-0.527383 1.07202
-0.528083 1.06326
-0.528783 1.05798
-0.529483 1.04776
-0.530183 1.04134
-0.530883 1.03519
-0.531233 1.02352
-0.531933 1.0133
-0.532633 0.999898
-0.533333 0.99317
-0.534033 0.984407
-0.534733 0.977389
-0.535433 0.967753
-0.536133 0.950859
-0.536833 0.937153
-0.537183 0.915598
-0.537883 0.902183
-0.538583 0.883253
-0.539283 0.857627
-0.539983 0.836072
-0.540683 0.82005
-0.541383 0.801111
-0.542083 0.787405
-0.542783 0.768176
-0.543483 0.753026
-0.544183 0.737866
-0.544883 0.72765
-0.545583 0.715979
-0.546283 0.703737
-0.546983 0.695264
-0.547683 0.686792
-0.548383 0.678911
-0.549083 0.671311
-0.549783 0.662839
-0.550483 0.655539
-0.550833 0.649392
-0.550515 0.640339
-0.551215 0.636237
-0.551915 0.62602
-0.551597 0.619292
-0.53965 0.607922
-0.532355 0.601485
-0.550295 0.590687
-0.550995 0.583387
-0.550677 0.572298
-0.551377 0.560055
-0.552077 0.547222
-0.552777 0.539622
-0.553477 0.529996
-0.554177 0.52414
-0.554877 0.515677
-0.555577 0.510113
-0.555927 0.505129
-0.556627 0.501027
-0.557327 0.500405
-0.558027 0.501246
-0.558727 0.504113
-0.559427 0.505526
-0.560127 0.512181
-0.560827 0.513594
-0.561527 0.521703
-0.562227 0.527187
-0.562927 0.532379
-0.563627 0.534964
-0.564327 0.538122
-0.565027 0.544487
-0.565727 0.54997
-0.566427 0.549357
-0.567127 0.558911
-0.567827 0.565566
-0.568527 0.57105
-0.557597 0.576242
-0.569927 0.584642
-0.546496 0.590998
-0.569292 0.599398
-0.544552 0.606626
-0.570024 0.615026
-0.570724 0.623126
-0.571424 0.631526
-0.572124 0.639626
-0.572824 0.648026
-0.573524 0.656126
-0.574224 0.663653
-0.574924 0.671753
-0.575624 0.678409
-0.576324 0.686509
-0.577374 0.69549
-0.578074 0.701264
-0.578774 0.709664
-0.579474 0.716892
-0.580174 0.725001
-0.580874 0.73252
-0.581924 0.740048
-0.582624 0.7528
-0.583324 0.760327
-0.584024 0.764939
-0.584724 0.774792
-0.585424 0.778822
-0.586474 0.785187
-0.587174 0.790389
-0.587874 0.792674
-0.588574 0.798457
-0.589274 0.803359
-0.590324 0.813794
-0.591024 0.821894
-0.591724 0.826224
-0.592424 0.831126
-0.593474 0.844177
-0.594174 0.848216
-0.594874 0.851664
-0.595574 0.8621
-0.596624 0.866129
-0.597324 0.872785
-0.598024 0.884092
-0.599074 0.88347
-0.599774 0.896231
-0.600474 0.898516
-0.601174 0.907498
