angle_1 angle_2
-0.9643 2.24202
-0.9643 2.24196
-0.964329 2.24193
-0.964329 2.24187
-0.964358 2.24182
-0.964387 2.24179
-0.964416 2.24173
-0.964445 2.24167
-0.964445 2.24158
-0.964475 2.24152
-0.964504 2.24147
-0.964533 2.24144
-0.964562 2.24135
-0.964591 2.24132
-0.96462 2.24126
-0.96462 2.24118
-0.964649 2.24112
-0.964707 2.24109
-0.964736 2.24103
-0.964765 2.24094
-0.964794 2.24091
-0.964823 2.24083
-0.964882 2.2408
-0.964882 2.24059
-0.964969 2.24057
-0.964998 2.24048
-0.965056 2.24042
-0.965114 2.24036
-0.965143 2.24025
-0.965201 2.24016
-0.96526 2.2401
-0.965289 2.24001
-0.965347 2.23998
-0.965405 2.2399
-0.965434 2.23981
-0.965521 2.23978
-0.965579 2.23972
-0.965608 2.23963
-0.965667 2.23955
-0.965725 2.23946
-0.965783 2.23937
-0.96587 2.23931
-0.965928 2.2392
-0.966015 2.23914
-0.966074 2.23905
-0.966132 2.23897
-0.966219 2.23882
-0.966335 2.23873
-0.966423 2.23856
-0.966539 2.23847
-0.966655 2.23836
-0.966713 2.23827
-0.9668 2.23818
-0.966888 2.23809
-0.966975 2.23801
-0.967033 2.23789
-0.96712 2.2378
-0.967208 2.23772
-0.967295 2.2376
-0.967353 2.23748
-0.967469 2.2374
-0.967556 2.23725
-0.967615 2.23708
-0.967702 2.2369
-0.967818 2.23681
-0.967876 2.23661
-0.967963 2.23644
-0.968051 2.23626
-0.968138 2.23609
-0.968225 2.23591
-0.968312 2.23571
-0.9684 2.23551
-0.968487 2.23527
-0.968603 2.23507
-0.96869 2.23484
-0.968778 2.23458
-0.968865 2.23429
-0.968952 2.23399
-0.969039 2.23367
-0.969155 2.23327
-0.969272 2.23286
-0.969359 2.23248
-0.969475 2.23205
-0.969563 2.23161
-0.969679 2.23126
-0.969795 2.23091
-0.969853 2.23048
-0.96997 2.23004
-0.970086 2.22963
-0.970173 2.22911
-0.97026 2.22859
-0.970377 2.22798
-0.970464 2.22707
-0.97058 2.22632
-0.970667 2.2255
-0.970784 2.22475
-0.970871 2.22391
-0.970958 2.223
-0.971074 2.22207
-0.971191 2.22138
-0.971278 2.22062
-0.971365 2.21972
-0.971481 2.21893
-0.971598 2.21809
-0.971714 2.21728
-0.971801 2.21649
-0.971888 2.21579
-0.971947 2.21515
-0.972005 2.21454
-0.972063 2.21376
-0.972063 2.21309
-0.972092 2.21236
-0.972092 2.21161
-0.972092 2.21062
-0.972092 2.20969
-0.972092 2.20873
-0.972063 2.20765
-0.972005 2.20664
-0.971947 2.20547
-0.971859 2.20428
-0.971743 2.20326
-0.971685 2.20233
-0.971627 2.20126
-0.971569 2.20038
-0.971569 2.19948
-0.97151 2.19861
-0.97151 2.19797
-0.97151 2.19733
-0.97151 2.19681
-0.97151 2.19634
-0.97151 2.19602
-0.97151 2.1957
-0.97151 2.19544
-0.97151 2.19515
-0.97151 2.19486
-0.97151 2.19466
-0.97151 2.19445
-0.97151 2.19425
-0.97151 2.1941
-0.97151 2.19396
-0.971452 2.19376
-0.971452 2.19364
-0.971394 2.19349
-0.971307 2.19335
-0.971249 2.19326
-0.971133 2.19315
-0.971045 2.19306
-0.970958 2.19297
-0.970929 2.19294
-0.970871 2.19291
-0.970755 2.1928
-0.970667 2.19274
-0.970609 2.19268
-0.970551 2.19262
-0.970464 2.19253
-0.970435 2.19253
-0.970377 2.19248
-0.970348 2.19245
-0.970289 2.19239
-0.97026 2.19236
-0.970231 2.19233
-0.970202 2.1923
-0.970173 2.19227
-0.970173 2.19227
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19224
-0.970144 2.19221
-0.970144 2.19221
-0.970144 2.19221
-0.970144 2.19219
-0.970144 2.19216
-0.970144 2.1921
-0.970144 2.19207
-0.970144 2.19204
-0.970144 2.19201
-0.970144 2.19195
-0.970144 2.1919
-0.970144 2.19187
-0.970173 2.19184
-0.970173 2.19178
-0.970173 2.19175
-0.970173 2.19172
-0.970173 2.19172
-0.970173 2.19172
-0.970173 2.19172
-0.970173 2.19172
-0.970173 2.19172
-0.970173 2.19169
-0.970173 2.19169
-0.970173 2.19169
-0.970173 2.19169
-0.970173 2.19169
-0.970173 2.19169
-0.970173 2.19169
-0.970173 2.19166
-0.970173 2.19163
-0.970173 2.19163
-0.970173 2.19158
-0.970173 2.19152
-0.970173 2.19143
-0.970173 2.19137
-0.970173 2.19128
-0.970173 2.19123
-0.970173 2.19114
-0.970173 2.19105
-0.970173 2.19096
-0.970173 2.19088
-0.970173 2.19076
-0.970173 2.19067
-0.970173 2.19059
-0.970173 2.1905
-0.970173 2.19044
-0.970173 2.19038
-0.970173 2.19033
-0.970173 2.19027
-0.970202 2.19021
-0.970202 2.19015
-0.970202 2.19009
-0.970202 2.19003
-0.970202 2.18998
-0.970202 2.18989
-0.970202 2.18983
-0.970202 2.18971
-0.970202 2.18963
-0.970202 2.18951
-0.970202 2.18942
-0.970202 2.18931
-0.970202 2.18916
-0.970202 2.18902
-0.970202 2.1889
-0.970202 2.18876
-0.970202 2.18858
-0.970202 2.18841
-0.970202 2.18826
-0.970202 2.18806
-0.970202 2.18785
-0.970202 2.18759
-0.970202 2.18736
-0.970202 2.18707
-0.970202 2.18681
-0.970231 2.18657
-0.970231 2.18623
-0.970231 2.18585
-0.97026 2.18556
-0.97026 2.18518
-0.97026 2.1848
-0.970289 2.18442
-0.970289 2.18399
-0.970289 2.18361
-0.970318 2.1832
-0.970318 2.18277
-0.970318 2.18227
-0.970377 2.18186
-0.970377 2.18131
-0.970377 2.18061
-0.970406 2.18003
-0.970406 2.17948
-0.970406 2.17893
-0.970406 2.17835
-0.970435 2.17771
-0.970435 2.17707
-0.970464 2.17637
-0.970464 2.17553
-0.970464 2.17465
-0.970493 2.17369
-0.970493 2.17279
-0.970493 2.17198
-0.970493 2.17111
-0.970522 2.17026
-0.970522 2.16939
-0.970522 2.16849
-0.970551 2.16765
-0.970551 2.16683
-0.970551 2.16602
-0.970551 2.16503
-0.970551 2.16404
-0.970551 2.16311
-0.970551 2.16221
-0.970551 2.16151
-0.970551 2.16073
-0.970551 2.15988
-0.970551 2.15916
-0.970551 2.15834
-0.970551 2.15762
-0.970551 2.15677
-0.970493 2.15573
-0.970435 2.15474
-0.970348 2.1536
-0.970289 2.15265
-0.970231 2.15166
-0.970173 2.15064
-0.970115 2.14971
-0.970115 2.14884
-0.970086 2.1477
-0.970057 2.1468
-0.970057 2.14593
-0.970057 2.14526
-0.970057 2.14474
-0.970057 2.14421
-0.970057 2.14386
-0.970057 2.14354
-0.970057 2.14331
-0.970086 2.14311
-0.970086 2.14296
-0.970086 2.14279
-0.970086 2.14261
-0.970086 2.1425
-0.970086 2.14238
-0.970086 2.14229
-0.970086 2.14227
-0.970086 2.14224
-0.970086 2.14224
-0.970028 2.14218
-0.969999 2.14215
-0.969911 2.14206
-0.969824 2.14197
-0.969766 2.14192
-0.969737 2.14192
-0.969679 2.14186
-0.969679 2.14186
-0.96965 2.14183
-0.969621 2.1418
-0.969592 2.14177
-0.969592 2.1418
-0.969533 2.14174
-0.969533 2.14174
-0.969533 2.14174
-0.969504 2.14171
-0.969504 2.14171
-0.969504 2.14171
-0.969504 2.14171
-0.969504 2.14171
-0.969504 2.14171
-0.969504 2.14171
-0.969504 2.14171
-0.969504 2.14171
-0.969504 2.14171
-0.969504 2.14171
-0.969504 2.14168
-0.969504 2.14168
-0.969504 2.14168
-0.969504 2.14168
-0.969504 2.14168
-0.969504 2.14166
-0.969504 2.14166
-0.969504 2.14166
-0.969504 2.14166
-0.969504 2.14166
-0.969504 2.14166
-0.969504 2.14166
-0.969504 2.14166
-0.969504 2.14166
-0.969504 2.14163
-0.969504 2.14163
-0.969504 2.14163
-0.969504 2.14163
-0.969504 2.14157
-0.969504 2.14157
-0.969504 2.14154
-0.969504 2.14151
-0.969504 2.14148
-0.969504 2.14142
-0.969504 2.14139
-0.969504 2.14134
-0.969504 2.14125
-0.969504 2.14119
-0.969504 2.14113
-0.969504 2.14107
-0.969533 2.14102
-0.969533 2.14093
-0.969533 2.14087
-0.969533 2.14078
-0.969533 2.14072
-0.969533 2.1407
-0.969533 2.14064
-0.969533 2.14061
-0.969533 2.14058
-0.969533 2.14058
-0.969533 2.14058
-0.969533 2.14058
-0.969533 2.14058
-0.969533 2.14058
-0.969533 2.14058
-0.969533 2.14058
-0.969533 2.14055
-0.969533 2.14055
-0.969533 2.14055
-0.969533 2.14052
-0.969533 2.14052
-0.969533 2.14049
-0.969533 2.14046
-0.969533 2.1404
-0.969533 2.14032
-0.969533 2.14026
-0.969533 2.14017
-0.969533 2.14009
-0.969533 2.13997
-0.969533 2.13991
-0.969533 2.13979
-0.969533 2.13971
-0.969533 2.13959
-0.969533 2.13947
-0.969533 2.13939
-0.969563 2.13927
-0.969563 2.13915
-0.969563 2.13904
-0.969563 2.13889
-0.969563 2.13878
-0.969563 2.13866
-0.969563 2.13857
-0.969563 2.13846
-0.969563 2.13834
-0.969563 2.13822
-0.969563 2.13814
-0.969563 2.13802
-0.969563 2.1379
-0.969563 2.13776
-0.969563 2.13767
-0.969563 2.13756
-0.969563 2.13741
-0.969563 2.13732
-0.969563 2.13721
-0.969563 2.13706
-0.969563 2.13692
-0.969563 2.13677
-0.969563 2.13663
-0.969563 2.13645
-0.969563 2.13631
-0.969563 2.13613
-0.969563 2.13599
-0.969563 2.13581
-0.969563 2.13564
-0.969563 2.13546
-0.969563 2.13529
-0.969563 2.13508
-0.969563 2.13488
-0.969563 2.13468
-0.969563 2.13444
-0.969563 2.13421
-0.969563 2.13398
-0.969563 2.13375
-0.969563 2.13349
-0.969563 2.13322
-0.969563 2.13299
-0.969563 2.13273
-0.969563 2.1325
-0.969563 2.13218
-0.969563 2.13189
-0.969563 2.13154
-0.969563 2.13122
-0.969563 2.1309
-0.969563 2.13052
-0.969563 2.1302
-0.969563 2.12979
-0.969563 2.12933
-0.969563 2.12889
-0.969563 2.12843
-0.969563 2.12784
-0.969563 2.12732
-0.969563 2.12674
-0.969563 2.12613
-0.969563 2.12549
-0.969563 2.12497
-0.969563 2.12441
-0.969563 2.12383
-0.969563 2.12325
-0.969563 2.12261
-0.969592 2.12186
-0.969592 2.1209
-0.969592 2.12008
-0.969592 2.11904
-0.969592 2.11816
-0.969621 2.11735
-0.969621 2.11633
-0.969621 2.11531
-0.969621 2.11441
-0.969621 2.11357
-0.96965 2.1127
-0.96965 2.11188
-0.96965 2.11101
-0.96965 2.11011
-0.96965 2.10932
-0.96965 2.1086
-0.96965 2.10787
-0.96965 2.1072
-0.96965 2.10653
-0.96965 2.10589
-0.96965 2.10525
-0.96965 2.10459
-0.96965 2.10392
-0.969621 2.10322
-0.969621 2.10249
-0.969592 2.10177
-0.969592 2.10104
-0.969533 2.10022
-0.969504 2.09944
-0.969475 2.09863
-0.969446 2.09781
-0.969388 2.09697
-0.969388 2.09618
-0.969359 2.09537
-0.969359 2.09467
-0.969359 2.094
-0.969359 2.09339
-0.969359 2.09281
-0.969359 2.09232
-0.969359 2.09185
-0.969359 2.09144
-0.969359 2.09112
-0.969359 2.0908
-0.969359 2.09048
-0.969359 2.09011
-0.969359 2.08973
-0.969359 2.08944
-0.969359 2.08921
-0.969359 2.08903
-0.969359 2.08889
-0.969359 2.08874
-0.969359 2.08862
-0.969359 2.08859
-0.96933 2.08857
-0.969272 2.08851
-0.969185 2.08845
-0.969097 2.08839
-0.96901 2.0883
-0.968981 2.08833
-0.968952 2.08833
-0.968923 2.0883
-0.968865 2.08828
-0.968836 2.08825
-0.968807 2.08822
-0.968778 2.08822
-0.968748 2.08819
-0.968719 2.08816
-0.968719 2.08816
-0.968719 2.08816
-0.96869 2.08813
-0.96869 2.08813
-0.96869 2.08813
-0.96869 2.08813
-0.96869 2.08813
-0.96869 2.08813
-0.96869 2.08813
-0.96869 2.08813
-0.96869 2.0881
-0.96869 2.0881
-0.96869 2.0881
-0.96869 2.0881
-0.96869 2.0881
-0.96869 2.08807
-0.96869 2.08807
-0.96869 2.08807
-0.96869 2.08807
-0.96869 2.08807
-0.96869 2.08807
-0.96869 2.08807
-0.96869 2.08807
-0.96869 2.08807
-0.96869 2.08807
-0.96869 2.08807
-0.96869 2.08807
-0.96869 2.08804
-0.968661 2.08801
-0.968661 2.08801
-0.968661 2.08801
-0.968661 2.08798
-0.968661 2.08796
-0.968661 2.08796
-0.968661 2.08793
-0.968661 2.0879
-0.968661 2.08787
-0.968661 2.08784
-0.968661 2.08784
-0.968661 2.08778
-0.968661 2.08775
-0.968661 2.08772
-0.968661 2.08769
-0.968661 2.08764
-0.968661 2.08761
-0.968661 2.08758
-0.968661 2.08752
-0.968661 2.08752
-0.968661 2.08749
-0.968661 2.08746
-0.968661 2.08743
-0.968661 2.08743
-0.968661 2.08743
-0.968661 2.08743
-0.968661 2.08743
-0.968661 2.08743
-0.968661 2.08743
-0.968661 2.08743
-0.968661 2.0874
-0.968661 2.0874
-0.968661 2.0874
-0.968661 2.0874
-0.968661 2.08737
-0.968661 2.08734
-0.968661 2.08729
-0.968661 2.08726
-0.968661 2.0872
-0.968661 2.08711
-0.968661 2.08702
-0.968661 2.08691
-0.968661 2.08679
-0.968661 2.08671
-0.968661 2.08662
-0.968661 2.0865
-0.968661 2.08641
-0.968661 2.08633
-0.968661 2.08621
-0.968661 2.08612
-0.968661 2.08601
-0.968661 2.08592
-0.968661 2.08583
-0.968661 2.08572
-0.968661 2.08563
-0.968661 2.08551
-0.968661 2.08537
-0.968661 2.08522
-0.968661 2.08508
-0.968661 2.0849
-0.968661 2.08476
-0.968661 2.08455
-0.968661 2.08441
-0.968661 2.0842
-0.968661 2.08403
-0.968661 2.08386
-0.968661 2.08371
-0.968661 2.08351
-0.968661 2.0833
-0.968661 2.0831
-0.968661 2.0829
-0.968661 2.08266
-0.968661 2.08243
-0.968661 2.08223
-0.968661 2.08197
-0.968661 2.08165
-0.968661 2.08138
-0.968661 2.08109
-0.968661 2.0808
-0.968661 2.08045
-0.968661 2.08013
-0.968661 2.07981
-0.968661 2.07947
-0.968661 2.07912
-0.968661 2.07877
-0.96869 2.07839
-0.96869 2.07804
-0.96869 2.07766
-0.96869 2.0772
-0.96869 2.07679
-0.96869 2.0763
-0.96869 2.07589
-0.96869 2.07542
-0.96869 2.07476
-0.96869 2.07406
-0.96869 2.07339
-0.96869 2.07272
-0.96869 2.07199
-0.96869 2.07124
-0.96869 2.07031
-0.96869 2.06944
-0.96869 2.06848
-0.96869 2.06749
-0.96869 2.06659
-0.96869 2.06554
-0.96869 2.06435
-0.96869 2.0633
-0.96869 2.06208
-0.96869 2.06115
-0.96869 2.06019
-0.96869 2.0592
-0.96869 2.0583
-0.96869 2.05737
-0.96869 2.05656
-0.96869 2.05589
-0.96869 2.05525
-0.96869 2.05461
-0.96869 2.054
-0.96869 2.05339
-0.96869 2.05269
-0.96869 2.05193
-0.96869 2.05109
-0.96869 2.05025
-0.968661 2.0494
-0.968661 2.04841
-0.968603 2.04754
-0.968545 2.04661
-0.968487 2.04571
-0.968458 2.0449
-0.968429 2.04408
-0.9684 2.04327
-0.9684 2.04248
-0.9684 2.04187
-0.9684 2.04115
-0.9684 2.04045
-0.9684 2.03981
-0.9684 2.03931
-0.9684 2.03888
-0.9684 2.03847
-0.9684 2.03818
-0.9684 2.03789
-0.9684 2.03766
-0.9684 2.03742
-0.9684 2.03719
-0.9684 2.03702
-0.9684 2.03684
-0.9684 2.03673
-0.9684 2.03661
-0.9684 2.03652
-0.9684 2.03647
-0.9684 2.03644
-0.9684 2.03644
-0.96837 2.03641
-0.968341 2.03641
-0.968283 2.03635
-0.968196 2.03629
-0.968167 2.03629
-0.968138 2.03626
-0.968109 2.03626
-0.96808 2.03623
-0.968051 2.03623
-0.968022 2.0362
-0.967993 2.03617
-0.967963 2.03617
-0.967934 2.03615
-0.967905 2.03612
-0.967876 2.03609
-0.967847 2.03606
-0.967847 2.03606
-0.967818 2.03603
-0.967818 2.03603
-0.967818 2.03603
-0.967789 2.036
-0.967789 2.036
-0.967789 2.036
-0.967789 2.036
-0.967789 2.036
-0.967789 2.036
-0.967789 2.036
-0.967789 2.036
-0.967789 2.036
-0.967789 2.03597
-0.967789 2.03597
-0.967789 2.03594
-0.967789 2.03591
-0.967789 2.03591
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03588
-0.967789 2.03585
-0.967789 2.03585
-0.967789 2.03583
-0.967789 2.0358
-0.967789 2.03574
-0.967789 2.03568
-0.967789 2.03556
-0.967789 2.03548
-0.967789 2.03536
-0.967818 2.03524
-0.967818 2.03516
-0.967818 2.03504
-0.967818 2.03492
-0.967818 2.03481
-0.967818 2.03475
-0.967818 2.03469
-0.967818 2.03463
-0.967818 2.03458
-0.967818 2.03455
-0.967818 2.03452
-0.967818 2.03449
-0.967818 2.03446
-0.967818 2.03443
-0.967818 2.0344
-0.967818 2.03437
-0.967818 2.03431
-0.967818 2.03426
-0.967818 2.03417
-0.967818 2.03411
-0.967818 2.03405
-0.967818 2.03394
-0.967818 2.03385
-0.967818 2.03376
-0.967818 2.03362
-0.967818 2.0335
-0.967818 2.03341
-0.967818 2.03327
-0.967818 2.03315
-0.967818 2.03301
-0.967818 2.03286
-0.967818 2.03274
-0.967818 2.0326
-0.967818 2.03245
-0.967818 2.03231
-0.967818 2.03216
-0.967818 2.03202
-0.967818 2.03184
-0.967818 2.03173
-0.967818 2.03155
-0.967818 2.03138
-0.967818 2.0312
-0.967818 2.03103
-0.967818 2.03082
-0.967818 2.03065
-0.967818 2.03048
-0.967818 2.03024
-0.967818 2.02995
-0.967818 2.02975
-0.967818 2.02949
-0.967818 2.02923
-0.967818 2.02899
-0.967818 2.02864
-0.967818 2.02841
-0.967818 2.02812
-0.967818 2.02783
-0.967818 2.02751
-0.967818 2.02716
-0.967818 2.02678
-0.967818 2.02641
-0.967818 2.02603
-0.967818 2.02565
-0.967818 2.02518
-0.967818 2.02481
-0.967818 2.02434
-0.967818 2.02388
-0.967818 2.02338
-0.967818 2.02286
-0.967818 2.02228
-0.967818 2.0217
-0.967818 2.02111
-0.967818 2.02053
-0.967818 2.02001
-0.967818 2.01937
-0.967818 2.01885
-0.967818 2.01821
-0.967818 2.01757
-0.967818 2.01699
-0.967818 2.01637
-0.967818 2.01576
-0.967818 2.0151
-0.967818 2.01425
-0.967818 2.01347
-0.967818 2.01251
-0.967818 2.01161
-0.967818 2.01056
-0.967818 2.00951
-0.967818 2.00858
-0.967818 2.00768
-0.967818 2.00687
-0.967818 2.00614
-0.967818 2.00538
-0.967818 2.00463
-0.967818 2.00399
-0.967818 2.00338
-0.967818 2.00277
-0.967818 2.00222
-0.967818 2.00166
-0.967818 2.00114
-0.967818 2.00062
-0.967818 2.00009
-0.967818 1.9996
-0.967818 1.99908
-0.967818 1.99852
-0.967789 1.99797
-0.967789 1.99745
-0.967789 1.9969
-0.96776 1.99634
-0.967731 1.99579
-0.967702 1.99518
-0.967673 1.9946
-0.967673 1.99408
-0.967644 1.99349
-0.967644 1.99282
-0.967644 1.99221
-0.967644 1.99169
-0.967644 1.99114
-0.967644 1.99073
-0.967644 1.9903
-0.967644 1.98995
-0.967644 1.9896
-0.967644 1.98934
-0.967644 1.9891
-0.967644 1.98893
-0.967644 1.98878
-0.967644 1.98864
-0.967644 1.98855
-0.967644 1.98843
-0.967644 1.98832
-0.967644 1.98823
-0.967644 1.98809
-0.967644 1.98797
-0.967644 1.98785
-0.967644 1.98774
-0.967644 1.98762
-0.967644 1.98753
-0.967644 1.98745
-0.967644 1.98742
-0.967644 1.98739
-0.967644 1.98739
-0.967644 1.98739
-0.967585 1.98733
-0.967585 1.98733
-0.967556 1.9873
-0.967556 1.9873
-0.967556 1.9873
-0.967556 1.9873
-0.967556 1.9873
-0.967556 1.9873
-0.967556 1.9873
-0.967556 1.98727
-0.967556 1.98727
-0.967556 1.98721
-0.967556 1.98721
-0.967556 1.98718
-0.967556 1.98716
-0.967556 1.98716
-0.967556 1.98713
-0.967556 1.9871
-0.967556 1.9871
-0.967556 1.98707
-0.967556 1.98704
-0.967556 1.98701
-0.967556 1.98695
-0.967556 1.98689
-0.967556 1.98684
-0.967556 1.98672
-0.967556 1.98666
-0.967556 1.98657
-0.967556 1.98649
-0.967556 1.98643
-0.967556 1.98637
-0.967556 1.98634
-0.967556 1.98628
-0.967556 1.98625
-0.967556 1.98623
-0.967556 1.98614
-0.967556 1.98611
-0.967556 1.98608
-0.967556 1.98602
-0.967556 1.98593
-0.967556 1.98588
-0.967556 1.98579
-0.967556 1.9857
-0.967556 1.98561
