1.581700000000000050e-01,2.183091000000000115e+00
1.581180000000000085e-01,2.182999999999999829e+00
1.580650000000000110e-01,2.182910000000000128e+00
1.580129999999999868e-01,2.182818999999999843e+00
1.579599999999999893e-01,2.182729000000000141e+00
1.579079999999999928e-01,2.182637999999999856e+00
1.578559999999999963e-01,2.182547000000000015e+00
1.578039999999999998e-01,2.182456999999999869e+00
1.577510000000000023e-01,2.182366000000000028e+00
1.576990000000000058e-01,2.182275000000000187e+00
1.576470000000000093e-01,2.182185000000000041e+00
1.575950000000000129e-01,2.182094000000000200e+00
1.575429999999999886e-01,2.182002999999999915e+00
1.574899999999999911e-01,2.181912000000000074e+00
1.574379999999999946e-01,2.181821999999999928e+00
1.573859999999999981e-01,2.181731000000000087e+00
1.573340000000000016e-01,2.181639999999999802e+00
1.572820000000000051e-01,2.181550000000000100e+00
1.572300000000000086e-01,2.181458999999999815e+00
1.571780000000000121e-01,2.181367999999999974e+00
1.571259999999999879e-01,2.181277000000000132e+00
1.570739999999999914e-01,2.181185999999999847e+00
1.570219999999999949e-01,2.181096000000000146e+00
1.569699999999999984e-01,2.181004999999999860e+00
1.569180000000000019e-01,2.180914000000000019e+00
1.568660000000000054e-01,2.180823000000000178e+00
1.568140000000000089e-01,2.180731999999999893e+00
1.567620000000000124e-01,2.180642000000000191e+00
1.567099999999999882e-01,2.180550999999999906e+00
1.566579999999999917e-01,2.180460000000000065e+00
1.566069999999999962e-01,2.180368999999999780e+00
1.565549999999999997e-01,2.180277999999999938e+00
1.565030000000000032e-01,2.180187000000000097e+00
1.564510000000000067e-01,2.180096999999999952e+00
1.563990000000000102e-01,2.180006000000000110e+00
1.563479999999999870e-01,2.179914999999999825e+00
1.562959999999999905e-01,2.179823999999999984e+00
1.562439999999999940e-01,2.179733000000000143e+00
1.561929999999999985e-01,2.179641999999999857e+00
1.561410000000000020e-01,2.179551000000000016e+00
1.560890000000000055e-01,2.179460000000000175e+00
1.560380000000000100e-01,2.179368999999999890e+00
1.559860000000000135e-01,2.179278000000000048e+00
1.559339999999999893e-01,2.179187000000000207e+00
1.558829999999999938e-01,2.179095999999999922e+00
1.558309999999999973e-01,2.179005000000000081e+00
1.557800000000000018e-01,2.178913999999999795e+00
1.557280000000000053e-01,2.178822999999999954e+00
1.556770000000000098e-01,2.178732000000000113e+00
1.556250000000000133e-01,2.178640999999999828e+00
1.555739999999999901e-01,2.178549999999999986e+00
1.555219999999999936e-01,2.178459000000000145e+00
1.554709999999999981e-01,2.178367999999999860e+00
1.554200000000000026e-01,2.178277000000000019e+00
1.553680000000000061e-01,2.178186000000000178e+00
1.553170000000000106e-01,2.178094999999999892e+00
1.552659999999999874e-01,2.178004000000000051e+00
1.552139999999999909e-01,2.177913000000000210e+00
1.551629999999999954e-01,2.177821999999999925e+00
1.551119999999999999e-01,2.177731000000000083e+00
1.550600000000000034e-01,2.177639999999999798e+00
1.550090000000000079e-01,2.177548999999999957e+00
1.549580000000000124e-01,2.177456999999999976e+00
1.549069999999999891e-01,2.177366000000000135e+00
1.548549999999999927e-01,2.177274999999999849e+00
1.548039999999999972e-01,2.177184000000000008e+00
1.547530000000000017e-01,2.177093000000000167e+00
1.547020000000000062e-01,2.177001999999999882e+00
1.546510000000000107e-01,2.176909999999999901e+00
1.545999999999999874e-01,2.176819000000000059e+00
1.545489999999999919e-01,2.176728000000000218e+00
1.544979999999999964e-01,2.176636999999999933e+00
1.544470000000000010e-01,2.176546000000000092e+00
1.543950000000000045e-01,2.176454000000000111e+00
1.543440000000000090e-01,2.176362999999999825e+00
1.542930000000000135e-01,2.176271999999999984e+00
1.542429999999999912e-01,2.176181000000000143e+00
1.541919999999999957e-01,2.176089999999999858e+00
1.541410000000000002e-01,2.175997999999999877e+00
1.540900000000000047e-01,2.175907000000000036e+00
1.540390000000000092e-01,2.175816000000000194e+00
1.539880000000000138e-01,2.175724000000000213e+00
1.539369999999999905e-01,2.175632999999999928e+00
1.538859999999999950e-01,2.175542000000000087e+00
1.538349999999999995e-01,2.175450999999999802e+00
1.537850000000000050e-01,2.175358999999999821e+00
1.537340000000000095e-01,2.175267999999999979e+00
1.536829999999999863e-01,2.175177000000000138e+00
1.536319999999999908e-01,2.175085000000000157e+00
1.535819999999999963e-01,2.174993999999999872e+00
1.535310000000000008e-01,2.174901999999999891e+00
1.534800000000000053e-01,2.174811000000000050e+00
1.534290000000000098e-01,2.174720000000000208e+00
1.533789999999999876e-01,2.174627999999999783e+00
1.533279999999999921e-01,2.174536999999999942e+00
1.532779999999999976e-01,2.174446000000000101e+00
1.532270000000000021e-01,2.174354000000000120e+00
1.531760000000000066e-01,2.174262999999999835e+00
1.531260000000000121e-01,2.174170999999999854e+00
1.530749999999999889e-01,2.174080000000000013e+00
1.530249999999999944e-01,2.173988000000000032e+00
1.529739999999999989e-01,2.173897000000000190e+00
1.529240000000000044e-01,2.173805000000000209e+00
1.528730000000000089e-01,2.173713999999999924e+00
1.528229999999999866e-01,2.173623000000000083e+00
1.527719999999999911e-01,2.173531000000000102e+00
1.527219999999999966e-01,2.173439999999999817e+00
1.526720000000000022e-01,2.173347999999999836e+00
1.526210000000000067e-01,2.173255999999999855e+00
1.525710000000000122e-01,2.173165000000000013e+00
1.525209999999999899e-01,2.173073000000000032e+00
1.524699999999999944e-01,2.172982000000000191e+00
1.524199999999999999e-01,2.172890000000000210e+00
1.523700000000000054e-01,2.172798999999999925e+00
1.523190000000000099e-01,2.172706999999999944e+00
1.522689999999999877e-01,2.172616000000000103e+00
1.522189999999999932e-01,2.172524000000000122e+00
1.521689999999999987e-01,2.172432000000000141e+00
1.521190000000000042e-01,2.172340999999999855e+00
1.520680000000000087e-01,2.172248999999999874e+00
1.520179999999999865e-01,2.172158000000000033e+00
1.519679999999999920e-01,2.172066000000000052e+00
1.519179999999999975e-01,2.171974000000000071e+00
1.518680000000000030e-01,2.171882999999999786e+00
1.518180000000000085e-01,2.171790999999999805e+00
1.517679999999999862e-01,2.171698999999999824e+00
1.517179999999999918e-01,2.171607999999999983e+00
1.516679999999999973e-01,2.171516000000000002e+00
1.516180000000000028e-01,2.171424000000000021e+00
1.515680000000000083e-01,2.171333000000000180e+00
1.515180000000000138e-01,2.171241000000000199e+00
1.514679999999999915e-01,2.171149000000000218e+00
1.514179999999999970e-01,2.171057999999999932e+00
1.513680000000000025e-01,2.170965999999999951e+00
1.513180000000000081e-01,2.170873999999999970e+00
1.512680000000000136e-01,2.170781999999999989e+00
1.512179999999999913e-01,2.170691000000000148e+00
1.511679999999999968e-01,2.170599000000000167e+00
1.511190000000000033e-01,2.170507000000000186e+00
1.510690000000000088e-01,2.170415000000000205e+00
1.510189999999999866e-01,2.170323999999999920e+00
1.509689999999999921e-01,2.170231999999999939e+00
1.509199999999999986e-01,2.170139999999999958e+00
1.508700000000000041e-01,2.170047999999999977e+00
1.508200000000000096e-01,2.169955999999999996e+00
1.507699999999999874e-01,2.169865000000000155e+00
1.507209999999999939e-01,2.169773000000000174e+00
1.506709999999999994e-01,2.169681000000000193e+00
1.506210000000000049e-01,2.169589000000000212e+00
1.505720000000000114e-01,2.169496999999999787e+00
1.505219999999999891e-01,2.169404999999999806e+00
1.504729999999999956e-01,2.169312999999999825e+00
1.504230000000000012e-01,2.169220999999999844e+00
1.503740000000000077e-01,2.169130000000000003e+00
1.503240000000000132e-01,2.169038000000000022e+00
1.502749999999999919e-01,2.168946000000000041e+00
1.502249999999999974e-01,2.168854000000000060e+00
1.501760000000000039e-01,2.168762000000000079e+00
1.501260000000000094e-01,2.168670000000000098e+00
1.500769999999999882e-01,2.168578000000000117e+00
1.500269999999999937e-01,2.168486000000000136e+00
1.499780000000000002e-01,2.168394000000000155e+00
1.499290000000000067e-01,2.168302000000000174e+00
1.498790000000000122e-01,2.168210000000000193e+00
1.498299999999999910e-01,2.168118000000000212e+00
1.497809999999999975e-01,2.168025999999999787e+00
1.497310000000000030e-01,2.167933999999999806e+00
1.496820000000000095e-01,2.167841999999999825e+00
1.496329999999999882e-01,2.167749999999999844e+00
1.495829999999999937e-01,2.167657999999999863e+00
1.495340000000000003e-01,2.167565999999999882e+00
1.494850000000000068e-01,2.167473999999999901e+00
1.494360000000000133e-01,2.167381999999999920e+00
1.493869999999999920e-01,2.167289999999999939e+00
1.493379999999999985e-01,2.167197999999999958e+00
1.492880000000000040e-01,2.167105999999999977e+00
1.492390000000000105e-01,2.167013999999999996e+00
1.491899999999999893e-01,2.166922000000000015e+00
1.491409999999999958e-01,2.166828999999999894e+00
1.490920000000000023e-01,2.166736999999999913e+00
1.490430000000000088e-01,2.166644999999999932e+00
1.489939999999999876e-01,2.166552999999999951e+00
1.489449999999999941e-01,2.166460999999999970e+00
1.488960000000000006e-01,2.166368999999999989e+00
1.488470000000000071e-01,2.166277000000000008e+00
1.487980000000000136e-01,2.166185000000000027e+00
1.487489999999999923e-01,2.166091999999999906e+00
1.486999999999999988e-01,2.165999999999999925e+00
1.486510000000000054e-01,2.165907999999999944e+00
1.486020000000000119e-01,2.165815999999999963e+00
1.485539999999999916e-01,2.165723999999999982e+00
1.485049999999999981e-01,2.165630999999999862e+00
1.484560000000000046e-01,2.165538999999999881e+00
1.484070000000000111e-01,2.165446999999999900e+00
1.483579999999999899e-01,2.165354999999999919e+00
1.483099999999999974e-01,2.165261999999999798e+00
1.482610000000000039e-01,2.165169999999999817e+00
1.482120000000000104e-01,2.165077999999999836e+00
1.481629999999999892e-01,2.164985999999999855e+00
1.481149999999999967e-01,2.164893000000000178e+00
1.480660000000000032e-01,2.164801000000000197e+00
1.480170000000000097e-01,2.164709000000000216e+00
1.479689999999999894e-01,2.164616000000000096e+00
1.479199999999999959e-01,2.164524000000000115e+00
1.478720000000000034e-01,2.164432000000000134e+00
1.478230000000000099e-01,2.164339000000000013e+00
1.477739999999999887e-01,2.164247000000000032e+00
1.477259999999999962e-01,2.164155000000000051e+00
1.476770000000000027e-01,2.164061999999999930e+00
1.476290000000000102e-01,2.163969999999999949e+00
1.475799999999999890e-01,2.163877999999999968e+00
1.475319999999999965e-01,2.163784999999999847e+00
1.474830000000000030e-01,2.163692999999999866e+00
1.474350000000000105e-01,2.163600999999999885e+00
1.473869999999999902e-01,2.163508000000000209e+00
1.473379999999999967e-01,2.163415999999999784e+00
1.472900000000000043e-01,2.163323000000000107e+00
1.472410000000000108e-01,2.163231000000000126e+00
1.471929999999999905e-01,2.163138000000000005e+00
1.471449999999999980e-01,2.163046000000000024e+00
1.470960000000000045e-01,2.162952999999999903e+00
1.470480000000000120e-01,2.162860999999999922e+00
1.469999999999999918e-01,2.162768999999999942e+00
1.469519999999999993e-01,2.162675999999999821e+00
1.469030000000000058e-01,2.162583999999999840e+00
1.468550000000000133e-01,2.162491000000000163e+00
1.468069999999999931e-01,2.162399000000000182e+00
1.467590000000000006e-01,2.162306000000000061e+00
1.467110000000000081e-01,2.162214000000000080e+00
1.466619999999999868e-01,2.162120999999999960e+00
1.466139999999999943e-01,2.162027999999999839e+00
1.465660000000000018e-01,2.161935999999999858e+00
1.465180000000000093e-01,2.161843000000000181e+00
1.464699999999999891e-01,2.161751000000000200e+00
1.464219999999999966e-01,2.161658000000000079e+00
1.463740000000000041e-01,2.161566000000000098e+00
1.463260000000000116e-01,2.161472999999999978e+00
1.462779999999999914e-01,2.161379999999999857e+00
1.462299999999999989e-01,2.161287999999999876e+00
1.461820000000000064e-01,2.161195000000000199e+00
1.461339999999999861e-01,2.161103000000000218e+00
1.460859999999999936e-01,2.161010000000000097e+00
1.460380000000000011e-01,2.160916999999999977e+00
1.459900000000000087e-01,2.160824999999999996e+00
1.459429999999999894e-01,2.160731999999999875e+00
1.458949999999999969e-01,2.160639000000000198e+00
1.458470000000000044e-01,2.160547000000000217e+00
1.457990000000000119e-01,2.160454000000000097e+00
1.457509999999999917e-01,2.160360999999999976e+00
1.457040000000000002e-01,2.160268999999999995e+00
1.456560000000000077e-01,2.160175999999999874e+00
1.456079999999999874e-01,2.160083000000000197e+00
1.455599999999999949e-01,2.159990000000000077e+00
1.455130000000000035e-01,2.159898000000000096e+00
1.454650000000000110e-01,2.159804999999999975e+00
1.454169999999999907e-01,2.159711999999999854e+00
1.453699999999999992e-01,2.159619000000000177e+00
1.453220000000000067e-01,2.159527000000000196e+00
1.452739999999999865e-01,2.159434000000000076e+00
1.452269999999999950e-01,2.159340999999999955e+00
1.451790000000000025e-01,2.159247999999999834e+00
1.451320000000000110e-01,2.159155999999999853e+00
1.450839999999999907e-01,2.159063000000000176e+00
1.450369999999999993e-01,2.158970000000000056e+00
1.449890000000000068e-01,2.158876999999999935e+00
1.449419999999999875e-01,2.158783999999999814e+00
1.448939999999999950e-01,2.158691000000000138e+00
1.448470000000000035e-01,2.158599000000000157e+00
1.447990000000000110e-01,2.158506000000000036e+00
1.447519999999999918e-01,2.158412999999999915e+00
1.447039999999999993e-01,2.158319999999999794e+00
1.446570000000000078e-01,2.158227000000000118e+00
1.446099999999999886e-01,2.158133999999999997e+00
1.445619999999999961e-01,2.158040999999999876e+00
1.445150000000000046e-01,2.157948000000000199e+00
1.444680000000000131e-01,2.157855000000000079e+00
1.444199999999999928e-01,2.157763000000000098e+00
1.443730000000000013e-01,2.157669999999999977e+00
1.443260000000000098e-01,2.157576999999999856e+00
1.442789999999999906e-01,2.157484000000000179e+00
1.442309999999999981e-01,2.157391000000000059e+00
1.441840000000000066e-01,2.157297999999999938e+00
1.441369999999999874e-01,2.157204999999999817e+00
1.440899999999999959e-01,2.157112000000000140e+00
1.440430000000000044e-01,2.157019000000000020e+00
1.439960000000000129e-01,2.156925999999999899e+00
1.439489999999999936e-01,2.156832999999999778e+00
1.439020000000000021e-01,2.156740000000000101e+00
1.438540000000000096e-01,2.156646999999999981e+00
1.438069999999999904e-01,2.156553999999999860e+00
1.437599999999999989e-01,2.156461000000000183e+00
1.437130000000000074e-01,2.156368000000000062e+00
1.436659999999999882e-01,2.156274999999999942e+00
1.436189999999999967e-01,2.156181999999999821e+00
1.435720000000000052e-01,2.156088000000000005e+00
1.435259999999999869e-01,2.155994999999999884e+00
1.434789999999999954e-01,2.155902000000000207e+00
1.434320000000000039e-01,2.155809000000000086e+00
1.433850000000000124e-01,2.155715999999999966e+00
1.433379999999999932e-01,2.155622999999999845e+00
1.432910000000000017e-01,2.155530000000000168e+00
1.432440000000000102e-01,2.155437000000000047e+00
1.431969999999999910e-01,2.155343999999999927e+00
1.431510000000000005e-01,2.155250000000000110e+00
1.431040000000000090e-01,2.155156999999999989e+00
1.430569999999999897e-01,2.155063999999999869e+00
1.430099999999999982e-01,2.154971000000000192e+00
1.429640000000000077e-01,2.154878000000000071e+00
1.429169999999999885e-01,2.154784999999999950e+00
1.428699999999999970e-01,2.154691000000000134e+00
1.428240000000000065e-01,2.154598000000000013e+00
1.427769999999999873e-01,2.154504999999999892e+00
1.427299999999999958e-01,2.154412000000000216e+00
1.426840000000000053e-01,2.154317999999999955e+00
1.426370000000000138e-01,2.154224999999999834e+00
1.425909999999999955e-01,2.154132000000000158e+00
1.425440000000000040e-01,2.154039000000000037e+00
1.424970000000000125e-01,2.153945000000000221e+00
1.424509999999999943e-01,2.153852000000000100e+00
1.424040000000000028e-01,2.153758999999999979e+00
1.423580000000000123e-01,2.153665999999999858e+00
1.423109999999999931e-01,2.153572000000000042e+00
1.422650000000000026e-01,2.153478999999999921e+00
1.422190000000000121e-01,2.153385999999999800e+00
1.421709999999999918e-01,2.153293999999999819e+00
1.420960000000000001e-01,2.153235000000000010e+00
1.420220000000000093e-01,2.153176000000000201e+00
1.419479999999999908e-01,2.153116999999999948e+00
1.418729999999999991e-01,2.153058000000000138e+00
1.417990000000000084e-01,2.152998999999999885e+00
1.417239999999999889e-01,2.152940000000000076e+00
1.416499999999999981e-01,2.152880999999999823e+00
1.415760000000000074e-01,2.152822000000000013e+00
1.415019999999999889e-01,2.152763000000000204e+00
1.414269999999999972e-01,2.152703999999999951e+00
1.413530000000000064e-01,2.152645000000000142e+00
1.412789999999999879e-01,2.152585999999999888e+00
1.412039999999999962e-01,2.152527000000000079e+00
1.411300000000000054e-01,2.152467999999999826e+00
1.410559999999999869e-01,2.152409000000000017e+00
1.409819999999999962e-01,2.152350000000000207e+00
1.409080000000000055e-01,2.152289999999999814e+00
1.408330000000000137e-01,2.152231000000000005e+00
1.407589999999999952e-01,2.152172000000000196e+00
1.406850000000000045e-01,2.152112999999999943e+00
1.406110000000000138e-01,2.152054000000000133e+00
1.405369999999999953e-01,2.151994999999999880e+00
1.404630000000000045e-01,2.151936000000000071e+00
1.403890000000000138e-01,2.151876000000000122e+00
1.403149999999999953e-01,2.151816999999999869e+00
1.402400000000000035e-01,2.151758000000000060e+00
1.401660000000000128e-01,2.151698999999999806e+00
1.400919999999999943e-01,2.151639999999999997e+00
1.400180000000000036e-01,2.151580000000000048e+00
1.399440000000000128e-01,2.151520999999999795e+00
1.398699999999999943e-01,2.151461999999999986e+00
1.397960000000000036e-01,2.151403000000000176e+00
1.397220000000000129e-01,2.151342999999999783e+00
1.396479999999999944e-01,2.151283999999999974e+00
1.395750000000000046e-01,2.151225000000000165e+00
1.395009999999999861e-01,2.151165000000000216e+00
1.394269999999999954e-01,2.151105999999999963e+00
1.393530000000000046e-01,2.151047000000000153e+00
1.392789999999999861e-01,2.150987000000000204e+00
1.392049999999999954e-01,2.150927999999999951e+00
1.391310000000000047e-01,2.150869000000000142e+00
1.390569999999999862e-01,2.150809000000000193e+00
1.389839999999999964e-01,2.150749999999999940e+00
1.389100000000000057e-01,2.150689999999999991e+00
1.388359999999999872e-01,2.150631000000000181e+00
1.387619999999999965e-01,2.150571999999999928e+00
1.386880000000000057e-01,2.150511999999999979e+00
1.386149999999999882e-01,2.150453000000000170e+00
1.385409999999999975e-01,2.150393000000000221e+00
1.384670000000000067e-01,2.150333999999999968e+00
1.383929999999999882e-01,2.150274000000000019e+00
1.383199999999999985e-01,2.150215000000000209e+00
1.382460000000000078e-01,2.150154999999999816e+00
1.381719999999999893e-01,2.150096000000000007e+00
1.380989999999999995e-01,2.150036000000000058e+00
1.380250000000000088e-01,2.149976999999999805e+00
1.379509999999999903e-01,2.149916999999999856e+00
1.378780000000000006e-01,2.149858000000000047e+00
1.378040000000000098e-01,2.149798000000000098e+00
1.377309999999999923e-01,2.149738999999999844e+00
1.376570000000000016e-01,2.149678999999999895e+00
1.375840000000000118e-01,2.149620000000000086e+00
1.375099999999999933e-01,2.149560000000000137e+00
1.374360000000000026e-01,2.149500000000000188e+00
1.373630000000000129e-01,2.149440999999999935e+00
1.372889999999999944e-01,2.149380999999999986e+00
1.372160000000000046e-01,2.149322000000000177e+00
1.371419999999999861e-01,2.149261999999999784e+00
1.370689999999999964e-01,2.149201999999999835e+00
1.369960000000000067e-01,2.149143000000000026e+00
1.369219999999999882e-01,2.149083000000000077e+00
1.368489999999999984e-01,2.149023000000000128e+00
1.367750000000000077e-01,2.148963999999999874e+00
1.367019999999999902e-01,2.148903999999999925e+00
1.366290000000000004e-01,2.148843999999999976e+00
1.365550000000000097e-01,2.148784000000000027e+00
1.364819999999999922e-01,2.148725000000000218e+00
1.364090000000000025e-01,2.148664999999999825e+00
1.363350000000000117e-01,2.148604999999999876e+00
1.362619999999999942e-01,2.148544999999999927e+00
1.361890000000000045e-01,2.148486000000000118e+00
1.361150000000000138e-01,2.148426000000000169e+00
1.360419999999999963e-01,2.148366000000000220e+00
